epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,loss_skel_pred,loss_skel_consist,loss_contrastive,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,1607156.3052325582,0.9767972670103374,1.0158530160834227,0.9470763962926263,0.0,0.0,0.0,0.0,,,,0.6407775755198424,0.0509813189680377,0.015929535232383808,0.7810657399030174,0.09701660352649549,0.03135952776240546,0.03345542710021075,0.23589614324008798,0.6390017311044988,0.08225962584319992,0.035086682413836265,0.05867315412851809,397,402,403
5,val,248030.86337209304,0.45539816625808416,0.36725190497216986,0.6154454869289335,0.0,0.0,0.0,0.0,,,,0.9625515524119457,0.42830984113692927,0.3144963633029766,0.9809184897374895,0.5997435973639953,0.4785047293896373,0.37140310221995293,0.5684525856172838,0.9634005399358353,0.5842011080728621,0.05481248938227496,0.31950679872756854,397,402,403
10,val,38665.73111113995,0.33615615689440775,0.20243940076657704,0.3672567982214234,0.0,0.0,0.0,0.0,,,,0.9699557894989077,0.5282396668666177,0.6728271713657947,0.9847487894595165,0.6913047453475393,0.8044192285763256,0.6005334191162062,0.7236742092437733,0.9708928869874686,0.6896882596708434,0.4337414927401873,0.5617148762055153,397,402,403
15,val,29536.96084016819,0.3884493620379975,0.18126731162946486,0.3048385742098786,0.0,0.0,0.0,0.0,,,,0.9719804378436747,0.5314306553264945,0.605275913332092,0.9857911561298426,0.6940316278482694,0.7541082605241525,0.5683532843292932,0.702895668834087,0.9723906805051253,0.7158686567438735,0.5114520222437375,0.6136603394938055,397,402,403
20,val,15933.02349914348,0.3094854946983488,0.12562277224348034,0.24451803289774646,0.0,0.0,0.0,0.0,,,,0.9728271050637112,0.5553412540780048,0.6675150829562594,0.9862264184902249,0.7141085631490013,0.8006105489287128,0.6114281685171321,0.7318944806993252,0.9736040102555448,0.7332529941936725,0.6114289630624442,0.6723409786280583,397,402,403
25,val,12828.529901954424,0.2656940821754305,0.11419643427050391,0.23026130187551047,0.0,0.0,0.0,0.0,,,,0.9737127398946235,0.5623630807005062,0.721551376370419,0.9866813140666154,0.7198878258802215,0.8382571513975727,0.6419572285354627,0.7525423989885162,0.9745466501120753,0.7363427672451079,0.559464762154449,0.6479037646997785,397,402,403
30,val,10705.595313797758,0.3212668655538245,0.10836948489033899,0.22235717468483504,0.0,0.0,0.0,0.0,,,,0.9728944969727921,0.5634801872887895,0.6744256295564786,0.9862610478822874,0.7208024660240986,0.8055605667420658,0.618952908422634,0.7369334379393534,0.9736847077440095,0.7348149099756179,0.5240249202184809,0.6294199150970494,397,402,403
35,val,9235.38028917281,0.29260262474417686,0.10175773510059645,0.20916874365157068,0.0,0.0,0.0,0.0,,,,0.9738824270259991,0.5616205728070477,0.7051037065556978,0.9867684252028367,0.7192791675349438,0.8270508167271589,0.6333621396813727,0.7468689021295815,0.9746857201493027,0.7377438569649002,0.552604660993853,0.6451742589793765,397,402,403
40,val,8593.729996690718,0.25928077278168576,0.09929039963579851,0.20787059349871156,0.0,0.0,0.0,0.0,,,,0.9729679397048754,0.5643931728770571,0.7336445898978742,0.9862987838012369,0.72154901039243,0.8463610063710831,0.6490188813874657,0.7570019008266021,0.9738764666870936,0.7246159621076106,0.5801860565704685,0.6524010093390396,397,402,403
45,val,8182.270186617525,0.27501315074531657,0.09861342305088558,0.21002465526130903,0.0,0.0,0.0,0.0,,,,0.973920434950369,0.570091975895972,0.7238674685332317,0.9867879350211566,0.7261892738107262,0.839818004279808,0.6469797222146019,0.7559599597931909,0.9747804987350567,0.7428388324155972,0.6143448466877577,0.6785918395516775,397,402,403
