epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.9807094846169154,0.9645403200074246,1.0161047770579656,0.9453141884009043,0.0,0.0,0.0,0.7202242524541418,0.05333149509789652,0.017303628352967674,0.8373608864386612,0.10126250918366377,0.03401861129893452,0.035317561725432094,0.26361979196833535,0.7180239613850912,0.08785579312720876,0.03499562810162388,0.06142571061441632,400,400,400
5,val,0.31383715773622195,0.288936081685518,0.15876653624077638,0.4689077800512314,0.0,0.0,0.0,0.9692172143299669,0.49966890754214355,0.7777322010598434,0.9843680090515017,0.6663722972840282,0.874971157743756,0.6387005543009935,0.7488727743106512,0.9698520151774088,0.6139560670955632,0.45640697054967777,0.5351815188226204,400,400,400
10,val,0.22754063827296098,0.2411655440534416,0.14118986108650763,0.3138914159933726,0.0,0.0,0.0,0.9736804776724038,0.5361068490068049,0.7784796299286644,0.9866647501328912,0.6980072373916354,0.8754439655402627,0.6572932394677347,0.7627556522026243,0.9741661580403645,0.6855216184858084,0.6171065480946524,0.6513140832902304,400,400,400
15,val,0.19304981301228205,0.23551914193912557,0.12092395982394616,0.2651756652196248,0.0,0.0,0.0,0.9712353075388618,0.5320136144503528,0.7491687982992542,0.9854077834588648,0.6945285726344222,0.8565997735926726,0.6405912063748035,0.7508059067628229,0.9717661031087239,0.6678168153718655,0.5450663236623158,0.6064415695170906,400,400,400
20,val,0.17880885953704517,0.2464544873096441,0.11182666717718046,0.24579105178515118,0.0,0.0,0.0,0.9724667913327798,0.5402721468626857,0.7800166069206226,0.9860412308140223,0.7015281656078023,0.8764149771276896,0.6601443768916542,0.7642518483720293,0.9730418395996093,0.6886853961416644,0.6048741123774259,0.6467797542595451,400,400,400
25,val,0.17174182526767254,0.23708510163583255,0.10662139575307568,0.23686225414276124,0.0,0.0,0.0,0.9739025780655373,0.5511438549160063,0.744230975828111,0.9867787690109616,0.7106289376955955,0.8533628701035669,0.6476874153720587,0.7564258029365516,0.9744017791748046,0.7099200969691597,0.6166389699070307,0.6632795334380952,400,400,400
30,val,0.15774022760490577,0.24364573802602918,0.09956212249274055,0.21591833372910818,0.0,0.0,0.0,0.9762477729570396,0.5620937145704327,0.8111850881685516,0.9879811492425262,0.7196670844104963,0.8957506258941345,0.6866394013694921,0.783175525232008,0.976834487915039,0.729480718399956,0.6681657238663827,0.6988232211331693,400,400,400
35,val,0.14979490235447884,0.23307302437330546,0.09473591307799022,0.20485389133294424,0.0,0.0,0.0,0.9753196915105693,0.5668618831033836,0.8025540543175216,0.9875056637183842,0.7235633072911779,0.8904632317629804,0.6847079687104526,0.7815785429771581,0.9759937540690105,0.7221678678785259,0.6467229227398238,0.6844453953091749,400,400,400
40,val,0.14378301347295444,0.2549210202537085,0.0903221690406402,0.19724385758241017,0.0,0.0,0.0,0.9761594342784121,0.5626584184808899,0.8024952019196324,0.9879359097712209,0.7201297632631296,0.8904270048153096,0.6825768102002612,0.7804376848929783,0.9769078572591146,0.7349307040532088,0.6827123273426737,0.7088215156979413,400,400,400
45,val,0.1365926801164945,0.24148118652795492,0.08629282694930832,0.18689253350098928,0.0,0.0,0.0,0.9761670622847384,0.567822625964267,0.808636308053036,0.9879398163393599,0.7243454923544502,0.894194487252684,0.6882294670086515,0.7842086654340138,0.9766455841064453,0.732150759225037,0.6775004894402683,0.7048256243326527,400,400,400
50,val,0.13914443513999383,0.24670527385253654,0.0878433193701009,0.19044555028279622,0.0,0.0,0.0,0.9761740229404444,0.573714111921501,0.7876483805365836,0.9879433811076497,0.7291211377916634,0.8812117518324959,0.6806812462290424,0.7791788384661763,0.9768490091959635,0.735774071714103,0.665176683014473,0.700475377364288,400,400,400
55,val,0.1279685344422857,0.2514296250515862,0.08069006916756431,0.17524699966112772,0.0,0.0,0.0,0.9762609769031518,0.572588302687257,0.8168718609894785,0.9879879108203372,0.7282113210543555,0.8992069044919938,0.6947300818383677,0.788573713526629,0.976984125773112,0.7314306649099779,0.6514099570819595,0.6914203109959687,400,400,400
60,val,0.13104547935227553,0.26590534848602193,0.07732062348475059,0.16905212859312693,0.0,0.0,0.1571820682287216,0.9764115283022564,0.5699556044324855,0.8144845821360442,0.9880649999456307,0.7260786264571036,0.8977586143798678,0.6922200932842648,0.7869505716235953,0.9771185811360678,0.7261116505189206,0.6570475016650851,0.6915795760920028,400,400,400
65,val,0.1275538519769907,0.26609375759174947,0.07518422361463309,0.16510387659072875,0.0,0.0,0.14819603721300761,0.97734516705234,0.5809926687578513,0.8228638866066618,0.9885428030850921,0.7349719960615928,0.9028253756658241,0.7019282776822565,0.7937339074722843,0.9780206553141276,0.7436210591406074,0.7028992390859362,0.7232601491132717,400,400,400
70,val,0.1238830087085565,0.282657517414344,0.07299408189952374,0.16049954215685527,0.0,0.0,0.1427239288886388,0.9771034901579045,0.5770461824745848,0.8135185166245641,0.98841916472452,0.7318063210668015,0.8971714478424366,0.6952823495495745,0.7892227297523512,0.9777891540527344,0.7388972932014628,0.6948803849672057,0.7168888390843342,400,400,400
75,val,0.12154007845868667,0.27404873112314626,0.07126032168666521,0.15800054172674816,0.0,0.0,0.13819292803605399,0.9770174835377329,0.5793323201134356,0.8210712147558167,0.9883751577041486,0.7336420748634145,0.9017453113341449,0.7002017674346261,0.7924736728023284,0.9777029418945312,0.741670682958289,0.6572682498181999,0.6994694663882444,400,400,400
