epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,loss_skel_pred,loss_skel_consist,loss_contrastive,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,1713604.1316666666,0.6686185378777353,0.39823316395282743,0.9442039459943772,0.0,0.0,0.0,0.0,,,,0.4652102882240941,0.051460906492267755,0.012317368392374814,0.6350082195886728,0.09788458358179804,0.024334993702489937,0.03188913744232128,0.17632952103624555,0.47367813110351564,0.12163107391245237,0.013483073199874275,0.06755707355616332,400,400,400
5,val,281509.7025,0.36127561722931106,0.2516500380138556,0.5613369059562683,0.0,0.0,0.0,0.0,,,,0.9690334401816008,0.4269256469009266,0.5876333770911172,0.9842732179218128,0.5983852737220703,0.7402633196938537,0.5072795119960218,0.6611974880578816,0.9697242228190104,0.579468094167861,0.15967911703856527,0.3695736056032132,400,400,400
10,val,44504.2715234375,0.22153328006204806,0.13031077161431312,0.3110266977548599,0.0,0.0,0.0,0.0,,,,0.9742387780686805,0.534440891743389,0.7869304556354916,0.9869513139861832,0.6965936513021003,0.8807622626316849,0.6606856736894403,0.765203375149187,0.9746847025553386,0.693675890715522,0.5585205966789822,0.6260982436972522,400,400,400
15,val,27974.652506510418,0.21165652926030912,0.11038113895182808,0.26785864929358166,0.0,0.0,0.0,0.0,,,,0.9764993762366639,0.55754144789627,0.795419867995351,0.988109976635519,0.7159250222834539,0.8860544345913528,0.6764806579458105,0.776486897376095,0.9769143676757812,0.7200133691828055,0.5966227347595405,0.658318051971173,400,400,400
20,val,21324.80742513021,0.20760774357538475,0.09644102923261623,0.25315833151340483,0.0,0.0,0.0,0.0,,,,0.9770229592597,0.5629340985335177,0.8001979423117839,0.9883779595817623,0.7203555147484619,0.8890110620659671,0.6815660204226508,0.7800516667016671,0.9774109649658204,0.7377749308595601,0.5701839993757407,0.6539794651176505,400,400,400
25,val,16818.714772135416,0.19747263271557658,0.08651643747153381,0.2321071139971415,0.0,0.0,0.0,0.0,,,,0.9761073116594503,0.5665006273963235,0.7903364370148286,0.98790921515265,0.7232689441534443,0.8828915288487563,0.678418532205576,0.7776481253568676,0.9765422058105468,0.7408139420023705,0.6399535206534058,0.6903837313278882,400,400,400
30,val,14966.289029947917,0.20498964464978167,0.0802602272046109,0.21650530020395914,0.0,0.0,0.0,0.0,,,,0.9761245164318705,0.5713728414171063,0.7662590041414674,0.9879180267389023,0.7272275889684169,0.8676632389075077,0.6688159227792869,0.7712521206634815,0.9765955098470052,0.7480261713382826,0.5999333677088758,0.6739797695235792,400,400,400
35,val,12470.002869466145,0.1992229038947507,0.07386493936801951,0.20394646644592285,0.0,0.0,0.0,0.0,,,,0.976400590110912,0.5719264415388957,0.7869938211419637,0.9880593994926081,0.727675833201186,0.8808019499911217,0.6794601313404297,0.7784402842639238,0.9768327077229818,0.7444925167280763,0.6368639927601084,0.6906782547440924,400,400,400
40,val,12470.724892578124,0.20441409416104617,0.07331939751747996,0.20797114292780558,0.0,0.0,0.0,0.0,,,,0.9774414431861114,0.5802325108184001,0.7676412905040592,0.9885920481278365,0.7343634646750794,0.868548720408267,0.6739369006612297,0.7751050815028568,0.977796401977539,0.7516052117961117,0.6411869073712319,0.6963960595836718,400,400,400
45,val,10348.930279947917,0.20314452561892962,0.06669251084327697,0.19084670503934226,0.0,0.0,0.0,0.0,,,,0.977446960131666,0.5815033590238526,0.790448982666775,0.9885948698887821,0.7353804918666408,0.882961749057429,0.6859761708453138,0.7831331006074312,0.9778267923990885,0.7507196408761918,0.654718942072905,0.7027192914745484,400,400,400
50,val,9549.490963541666,0.18969399129089556,0.06411319234408439,0.18947955389817556,0.0,0.0,0.0,0.0,,,,0.977180825045271,0.5806487568718007,0.790997562769556,0.9884587314090473,0.7346967558066976,0.8833038963452035,0.6858231598206783,0.7829423815622093,0.9774914296468099,0.7561100638116887,0.6739888086404254,0.7150494362260571,400,400,400
55,val,9235.2425,0.19250042638496348,0.06337020478211343,0.18665827433268228,0.0,0.0,0.0,0.0,,,,0.9768397346542816,0.5788874729942131,0.7904800385029026,0.9882841967713843,0.7332852820681475,0.882981124060849,0.6846837557485579,0.7820690820504658,0.9771947224934896,0.7525063504716327,0.6616066188500546,0.7070564846608436,400,400,400
60,val,8692.513543294272,0.18844217356098325,0.060561468054850895,0.18357981443405152,0.0,0.0,0.0,0.0,,,,0.9780807058517955,0.5822087885190147,0.8267256891680237,0.9889189080691398,0.7359443238385448,0.9051448655594845,0.7044672388435191,0.7956717278462779,0.9784358215332031,0.7567600879371071,0.6803077026423472,0.7185338952897271,400,400,400
65,val,8169.068111165365,0.19319991257629895,0.0592498535507669,0.1827735596895218,0.0,0.0,0.0,0.0,,,,0.9777937958940038,0.5840281249667585,0.8083694738172981,0.9887722349255532,0.7373961557393617,0.8940313199502379,0.6961987993920282,0.7900637982260202,0.9781669616699219,0.7592127684525634,0.6591312565090287,0.7091720124807961,400,400,400
70,val,7784.992501627604,0.18809811633668447,0.05798522387320797,0.1804681082566579,0.0,0.0,0.0,0.0,,,,0.9779781136560041,0.586171751587012,0.8188977450249894,0.9888664661191363,0.739102497570682,0.9004329652558217,0.7025347483060007,0.7943492034226685,0.9783598836263021,0.762339328100084,0.6635901722379528,0.7129647501690184,400,400,400
75,val,7786.9610546875,0.18940603184072594,0.05808519550288717,0.18065433482329052,0.0,0.0,0.0,0.0,,,,0.9778256550097575,0.5850892159274647,0.8126932679080231,0.9887885239358304,0.7382413684331557,0.8966693729115339,0.6988912419177439,0.7918693796150817,0.9782010650634766,0.7607327071837786,0.6581044082338119,0.7094185577087952,400,400,400
80,val,7398.4949877929685,0.18933858447953275,0.05646345806308091,0.181711608171463,0.0,0.0,0.0,0.0,,,,0.9778560099810577,0.5866915182494691,0.805075718710961,0.9888040434150945,0.7395155409877547,0.8920132384096119,0.6958836184802151,0.7898744156471625,0.9782490793863933,0.7636589454916248,0.6596323896784261,0.7116456675850255,400,400,400
