epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
1,val,0.9796341639816563,0.9811205832581771,0.5886816363176947,0.05732427086556058,0.01983535859756513,0.7410945312896835,0.1084327153837735,0.03889913882735324,0.038579814731562856,0.2219470885936068,0.5885004901245936,0.09651671051473881,0.0377214086573599,0.06711905958604936
5,val,0.314961285389143,0.2928048238942498,0.9662862070139212,0.4943028824432999,0.7794854016894501,0.9828540764483733,0.6615832549758276,0.8760795687892733,0.636894142066375,0.7466914970488904,0.9674345950952312,0.6204002237093085,0.4772903948388723,0.5488453092740904
10,val,0.23126149004281954,0.24200327851270376,0.9711927974897505,0.5380971274200356,0.7546064915974733,0.9853859031207224,0.6996919997147719,0.8601432802296831,0.6463518095087544,0.7546321388357531,0.9721322795688706,0.7005994473578515,0.5036320573762737,0.6021157523670626
15,val,0.19339909290653526,0.2592888084289275,0.968020092657452,0.526836650353553,0.7194661708372365,0.9837502129872236,0.6901021798652254,0.8368482998265869,0.6231514105953948,0.7381076379494139,0.9689835413990405,0.6673503741954533,0.5790539252680672,0.6232021497317602
20,val,0.17811273427005622,0.24476855895236918,0.9693532537184164,0.5484681067259436,0.6733719238190478,0.9844381670867234,0.7084009084121414,0.8048084400534782,0.6109200152724956,0.7303977614211359,0.9703011736773804,0.7114402456361835,0.5351410379378901,0.6232906417870367
25,val,0.16341959511817888,0.3246450598694776,0.9472082540546045,0.5105997146964832,0.3831383631684213,0.9728884951902452,0.6760225223517605,0.5540130667632527,0.4468690389324523,0.613648777306503,0.9489223813050546,0.6752081947731319,0.4760038170431697,0.5756060059081508
30,val,0.15429734668858425,0.23575376483954882,0.9726728407591542,0.5557666577062157,0.7821944894873322,0.986147140734026,0.7144601730000107,0.8777880238114067,0.668980573596774,0.7702113293175673,0.9736524748322147,0.7211200947857553,0.6017883078143204,0.6614542013000378
35,val,0.15063968117648976,0.2598371131247596,0.9694257120639197,0.5424569404536261,0.6737371392049214,0.984475531243045,0.7033673695864641,0.8050692350950258,0.6080970398292738,0.7285399305741557,0.9703064988923553,0.7072184926274241,0.572855675008336,0.64003708381788
40,val,0.14595979424905142,0.26940452983896984,0.9741346429478644,0.5636505950320811,0.7665172994556974,0.986897875915134,0.7209418738724258,0.8678288060828819,0.6650839472438892,0.768100845811881,0.9749689550207765,0.7307136263313923,0.6040665213440236,0.6673900738377079
45,val,0.13873823630651366,0.32391833406137793,0.972779554115416,0.5622583729222121,0.6624619012983075,0.9862019829697649,0.7198020284832976,0.7969649118346168,0.6123601371102598,0.7324999427786452,0.9733697263986473,0.730355353782909,0.6496932470431246,0.6900243004130168
50,val,0.13245429468659864,0.2707948145505629,0.9725125473671524,0.5605477705896849,0.7242959077160394,0.9860647514412332,0.7183987330011313,0.8401062769735668,0.6424218391528621,0.7524520752242921,0.9733349588893404,0.7341237285845358,0.642971939164818,0.6885478338746769
55,val,0.1268194500988108,0.27885190632782486,0.9728022766360519,0.5596257180398785,0.7160129120610388,0.9862136597843324,0.7176410488321651,0.8345076042592973,0.6378193150504586,0.7494803022456563,0.973565709670918,0.7350808705009116,0.5956217851548963,0.665351327827904
60,val,0.12639149111321202,0.29366476343650566,0.973424838691531,0.5604851459724671,0.7338037438880054,0.9865334819003851,0.7183473004136577,0.8464669043134853,0.6471444449302363,0.7559045761840011,0.9742347154041264,0.7313522553364954,0.6249333486554582,0.6781428019959768
65,val,0.12025687697519892,0.3035607522255496,0.9738479135818355,0.5600113440252921,0.7408368300338519,0.9867507084825458,0.7179580407156484,0.8511272478299369,0.650424087029572,0.7582320292136598,0.9746475731766464,0.7443243379964645,0.5922571524340442,0.6682907452152543
70,val,0.11598421073831197,0.29563013228930923,0.9738590827929418,0.5605914335501663,0.7565828353798674,0.9867564420201316,0.7184345902436298,0.8614257410937909,0.6585871344650168,0.7636777839076584,0.9746433488474596,0.7377824006582231,0.6188102140314962,0.6782963073448596
75,val,0.11287064177055295,0.2906448562678538,0.9741359835703093,0.560642312759801,0.7649034127312623,0.9868985639059603,0.7184763711402584,0.8667935108670248,0.6627728627455316,0.7665605696871243,0.9748987031463009,0.7377955848446934,0.6580138919655787,0.697904738405136
80,val,0.11163477573630422,0.2964918860479405,0.9744373738974628,0.564661067560515,0.7543953570601909,0.9870532099723793,0.7217679013907926,0.8600061029850395,0.659528212310353,0.7644979328393896,0.9751681897464215,0.7439864522606708,0.6420942558112424,0.6930403540359567
85,val,0.10972637657162755,0.3061372182871166,0.9741238100819795,0.5611583080167919,0.7566525447293707,0.9868923165883168,0.7188999413258171,0.8614709232051809,0.6589054263730814,0.7639782209427141,0.9749047452171377,0.7381548480108875,0.6376919156018108,0.6879233818063492
90,val,0.10656010073631308,0.3055946762232404,0.9742279963935504,0.5624136697131695,0.7531047585409344,0.9869457815138226,0.7199292743213369,0.8591668636707425,0.657759214127052,0.7632488082158848,0.9750075628293441,0.7425096756820057,0.6375947327724699,0.6900522042272378
91,val,0.11049183492743692,0.3072681797570304,0.9742809892214594,0.5632412822861094,0.7523436353036926,0.9869729734931588,0.7206069704894387,0.8586713474989243,0.657792458794901,0.7632886356037538,0.9750536976244626,0.7422830806532319,0.6357335896838203,0.6890083351685261
92,val,0.10779173812052341,0.3027545095078255,0.9742732547200754,0.5629974440774356,0.7556397664546848,0.9869690048130788,0.7204073764941397,0.8608141384045014,0.6593186052660602,0.7643034884173986,0.9750545424902999,0.7428756605308351,0.6353283251271002,0.6891019928289677
93,val,0.10829510224172444,0.302620282690776,0.9739621539919482,0.5610514428480601,0.7534554608066814,0.9868093489252591,0.7188122408374318,0.8593950375677661,0.6572534518273707,0.7628230192155633,0.9747586346312658,0.7390967228985474,0.6359438759759678,0.6875202994372576
94,val,0.10838781814539551,0.30246711522340775,0.9742758996933933,0.5629809319643462,0.7565674230750608,0.9869703619891214,0.7203938582370224,0.8614157511251209,0.6597741775197035,0.7646080849109333,0.9750609429890678,0.7422706287021311,0.6374748561896968,0.6898727424459139
95,val,0.10780410337388714,0.3044653344703348,0.9741280576110259,0.5621161314605396,0.7566722701504977,0.9868944963883028,0.719685457617002,0.8614837075849919,0.6593942008055187,0.7643054864073543,0.9749173157967177,0.7410299090487572,0.6369367379716929,0.6889833235102251
96,val,0.1078286429687691,0.3048564936769636,0.9741998788314251,0.5617493151552834,0.7559859972011486,0.9869313530786727,0.7193847433823644,0.861038753618888,0.658867656178216,0.763978397062619,0.974981653610332,0.7410322970945278,0.6373336656995229,0.6891829813970254
97,val,0.10744086287890954,0.3036770336329937,0.9739871284634223,0.5616010492675211,0.7531557605243308,0.9868221676010489,0.7192631556324116,0.8592000522521492,0.6573784048959259,0.7629146460850914,0.974781369202889,0.7389307045257478,0.6355503595934189,0.6872405320595834
98,val,0.10803876943465483,0.30526333145405116,0.9741798774215313,0.5620808489043863,0.7561114755968851,0.9869210891703586,0.7196565392868354,0.8611201351439153,0.6590961622506357,0.764124067307601,0.974965191527501,0.7407545783510778,0.6375723380491959,0.6891634582001369
99,val,0.10880722297336969,0.30341746618873194,0.9741098394775829,0.5616681844028029,0.7572670553048544,0.9868851469129658,0.7193182137056731,0.8618690631214071,0.6594676198538286,0.7643483597284133,0.9748988567582713,0.739731765296655,0.6371927239669035,0.6884622446317792
100,val,0.1076142745606131,0.30064556630034195,0.9740538324156525,0.5613336035238532,0.7572815949345426,0.9868564032255406,0.719043774190155,0.8618784799402065,0.6593075992291979,0.7642230102913494,0.9748475759621434,0.739377971711196,0.6387881263938969,0.6890830490525465
