epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.9857295209169388,0.9745376517898158,1.0253414982557296,0.9461175447702408,0.0,0.0,0.0,0.0,0.6935603008881205,0.04295860917409267,0.01209339239201802,0.8190559267649463,0.08237835863517368,0.02389777955853671,0.027526000783055345,0.2495374341514104,0.6908201853434245,0.06976308327643618,0.028445756042778787,0.04910441965960748,400,400,400
5,val,0.37398908664782843,0.3523372721515204,0.2086895576864481,0.539288614988327,0.0,0.0,0.0,0.0,0.9668068131786074,0.4914530129991204,0.6911176713571895,0.983123311044592,0.6590258073378679,0.8173501856941037,0.591285342178155,0.7164591658449724,0.9674781036376953,0.6090909748135083,0.2944927508784778,0.45179186284599304,400,400,400
10,val,0.23460672366122404,0.25010404892657934,0.13931766157348952,0.32989578624566396,0.0,0.0,0.0,0.0,0.9715802848973356,0.5313475132298217,0.7109846778563361,0.9855853117824496,0.6939607223563996,0.8310824603609155,0.6211660955430789,0.7379708253278312,0.9720719401041666,0.6784212665928799,0.4563886762530209,0.5674049714229504,400,400,400
15,val,0.20073331572115422,0.22997969036039553,0.1240960094705224,0.27737062255541484,0.0,0.0,0.0,0.0,0.9712354702839658,0.5364564969358847,0.7496310400660631,0.9854078672235487,0.6983035289391218,0.8569018529046653,0.6430437685009739,0.7524410024286379,0.9718644205729167,0.671937496383473,0.5265042685606138,0.5992208824720434,400,400,400
20,val,0.18537119780977568,0.25081412611823334,0.11629803649460276,0.25444435834884643,0.0,0.0,0.0,0.0,0.974450129637375,0.5558288400807266,0.7746307023466837,0.9870597540149988,0.7145115526356827,0.8730049596486192,0.6652297712137052,0.7683032240215951,0.974933115641276,0.708299821307251,0.6187575996638185,0.6635287104855347,400,400,400
25,val,0.1780353260288636,0.21682011198840642,0.11059003929297129,0.24548061251640318,0.0,0.0,0.0,0.0,0.9752760821867276,0.5592957062162512,0.7969558896212359,0.9874833102895156,0.7173696483438982,0.8870066251756675,0.6781257979187436,0.7771758926747383,0.975749740600586,0.7229555879373474,0.5832280459524959,0.6530918169449216,400,400,400
30,val,0.16336759340018034,0.2195933912145464,0.10359117060899735,0.22314401706059775,0.0,0.0,0.0,0.0,0.9767745264951931,0.5659213886354795,0.8126574645896704,0.9882508231497775,0.7227966777165167,0.8966475801026543,0.6892894266125749,0.7851177932401144,0.9771104431152344,0.7418216300635643,0.6251511670951987,0.6834863985793815,400,400,400
35,val,0.1565740928053856,0.22743433223743187,0.09912667769317826,0.21402150770028433,0.0,0.0,0.0,0.0,0.9752758166122227,0.5647009010263848,0.8014904112637106,0.9874831741573278,0.7218004420601565,0.8898081347005123,0.6830956561450476,0.7804890429674393,0.9758824920654297,0.731009432488149,0.6230278379287293,0.6770186352084391,400,400,400
40,val,0.15156426678101223,0.21456728483501233,0.09565210113922755,0.20747643291950227,0.0,0.0,0.0,0.0,0.9763212395473512,0.5716773557978875,0.8057259865007593,0.9880187694293706,0.7274741901561166,0.8924122403113243,0.6887016711493235,0.7845748606153325,0.9767947387695313,0.7353579351501918,0.6096805793081331,0.6725192572291625,400,400,400
45,val,0.14841160257657368,0.22568863179338605,0.09383847392474612,0.20298473079999288,0.0,0.0,0.0,0.0,0.9755440553411415,0.5672157172216716,0.7726551126125278,0.9876206533624302,0.7238514915192661,0.8717489455394328,0.6699354149170997,0.7718049617251136,0.9759477233886719,0.7457160604245033,0.6071607010690164,0.6764383807467599,400,400,400
50,val,0.14361675978948674,0.21915667033509204,0.09054644557957849,0.19668707331021626,0.0,0.0,0.0,0.0,0.9772577201999745,0.5698016639421636,0.8242810886564279,0.9884980700453528,0.7259537010697892,0.9036777213576291,0.6970413762992957,0.7904468242661887,0.9775826263427735,0.7514255600218638,0.6435314958491287,0.6974785279354963,400,400,400
