epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
11,val,16.077589508692423,17.57344042627435,0.9790672328812193,0.5671828939274022,0.790262816489571,0.9894229125868019,0.7238247636892293,0.8828455902794813,0.6787228552084865,0.7788376477660641,0.979329833984375,0.7485254244516995,0.7029328264606578,0.7257291254561786
12,val,15.384408756891887,19.88944683576885,0.9765044139000553,0.5619553420204625,0.6211279036250978,0.9881125557146705,0.71955366059768,0.7662910523422092,0.5915416228227801,0.7198625531818719,0.9769854227701823,0.743362555997624,0.6530748810882769,0.6982187185429505
13,val,15.400964980125428,18.863540172576904,0.9775493513844439,0.5616582552271089,0.8182709162224114,0.9886472372485476,0.7193100710058079,0.9000539016731655,0.6899645857247602,0.7858261742779881,0.9779857889811198,0.7454582523343354,0.7214667458200286,0.733462499077182
14,val,15.92428761323293,19.874118754738255,0.9740783268960355,0.5534955707387355,0.608318121350362,0.9868689743710815,0.7125808160180735,0.7564649222998385,0.5809068460445488,0.7119640063283775,0.9743869018554687,0.7395131936773618,0.6522949373478835,0.6959040655126226
15,val,15.044874000549317,18.188788740258467,0.9776353159278994,0.5737764521203913,0.7398722483627,0.9886911990840904,0.7291714796562458,0.85049031508946,0.6568243502415456,0.7637613388036636,0.9779845682779947,0.7526728170099307,0.6385304274769377,0.6956016222434342
16,val,15.076879620552063,19.153474456385563,0.9781804267449713,0.5706412285329113,0.7420934355120834,0.9889698770850078,0.7266347249345162,0.8519559518275174,0.6563673320224974,0.7636383635966553,0.9784833526611328,0.7474017467374778,0.5835761319660776,0.6654889393517778
17,val,14.386920105616252,17.181063852812116,0.9798880599427934,0.5917279937263478,0.7915871680973322,0.9898418802233759,0.7435039102894342,0.8836713972873547,0.6916575809118399,0.7877344072554912,0.9801819864908854,0.7773523581427207,0.7248318864383657,0.7510921222905432
18,val,14.410284697214763,18.451199355878327,0.9781446333346757,0.5847380280579436,0.7406300724534504,0.9889515830657531,0.7379617548201646,0.8509907810675919,0.662684050255697,0.7678375779486899,0.97872802734375,0.7664497195094391,0.6393125588149745,0.7028811391622067
19,val,13.835259863535564,17.872065418644954,0.9787771667134937,0.5921983930883575,0.7763333553389228,0.9892747735098668,0.743875129706269,0.8740852081683723,0.6842658742136402,0.7824363050469247,0.9790689341227213,0.7673612627118626,0.7009672245014641,0.7341642436066633
20,val,13.422119334538777,17.670137555975664,0.9789363826976848,0.5935596589915092,0.7892432361782773,0.9893560917437875,0.7449481488093717,0.8822089922933636,0.6914014475848933,0.7872464259558237,0.9794162750244141,0.7663663906529359,0.7119855334767263,0.739175962064831
21,val,12.963645698229472,18.09775912134271,0.979393891536145,0.5881501418101299,0.8028606626819733,0.989589687756456,0.7406732226712174,0.8906519281280684,0.6955054022460516,0.7901348986760827,0.9799843343098958,0.7620817719125929,0.7051609636586404,0.7336213677856167
22,val,12.875602289835612,17.35125644583451,0.9797121406324621,0.5954487834870238,0.826614716918519,0.9897521165066673,0.7464342191989477,0.9050783498700917,0.7110317502027714,0.8005918803460016,0.9803143310546875,0.7710396136248788,0.7137977277051981,0.7424186706650384
23,val,12.566017054716745,17.63418584120901,0.9798788518209471,0.5952047820803363,0.8174388503695214,0.9898371821283172,0.7462424746547195,0.8995503207200835,0.7063218162249288,0.7975074947569349,0.9804852549235026,0.7783213366017039,0.7175242654491722,0.7479228010254381
24,val,12.462920206387837,17.619210795352334,0.979383804884815,0.6044572269062065,0.8088218092705124,0.9895845388527948,0.7534725348481252,0.8943078916067533,0.7066395180883595,0.7975542803538446,0.9800052642822266,0.7775408811404944,0.7328341519492,0.7551875165448472
25,val,12.11317039012909,17.66335858796772,0.979755361601566,0.5919282985974278,0.7884400641795197,0.9897741717026811,0.7436620092989711,0.8817070026232401,0.6901841813884737,0.7867079081261711,0.9800144449869792,0.775594440412644,0.7229756107585944,0.7492850255856192
26,val,11.830637197494507,17.90840015913311,0.9790105448809115,0.5872426821716213,0.7879955646504904,0.9893939649925657,0.7399532393725353,0.8814289925876011,0.6876191234110558,0.7847495972343411,0.9793345133463541,0.7716698403868937,0.7250402341068367,0.7483550372468653
27,val,11.625604797999063,17.99834999285246,0.9796139307283334,0.5916904523016178,0.7929299462412638,0.9897019974676748,0.743474274719712,0.8845074487194314,0.6923101992714408,0.7880781097570716,0.9799924977620442,0.7763468024491831,0.7177252409321201,0.7470360216906515
28,val,11.311337949434916,17.95084403690539,0.9793373294551649,0.5915564374153216,0.7787082196999702,0.9895608139970145,0.7433684706475201,0.875588487280192,0.6851323285576458,0.7832006621901523,0.9795962524414062,0.7742489036691372,0.6930852603010453,0.7336670819850912
29,val,11.337152460416158,18.17143678665161,0.9792002375106694,0.5839923878544873,0.7834561204283315,0.9894908245789767,0.7373676696079369,0.8785818854238694,0.6837242541414094,0.7822162485978295,0.9794677225748698,0.7739199438669163,0.7206830943593261,0.7473015191131211
30,val,11.014941342671712,18.12867952647962,0.9791362965431474,0.5925458265213857,0.7844487524654462,0.9894581775427522,0.7441491687754941,0.879205694623204,0.6884972894934159,0.7853769585099931,0.9794215393066407,0.7720584480432805,0.7229080049237305,0.7474832264835055
31,val,10.830505660374959,18.045189882579603,0.9793110817053692,0.588904507947295,0.7858225393653259,0.98954741450909,0.7412711147859986,0.8800678925741457,0.6873635236563105,0.78467937633933,0.9795876057942708,0.7739741776668011,0.716715825680196,0.7453450016734986
32,val,10.68915588537852,18.216046885440225,0.979597119352855,0.5916709217803006,0.7901023027960518,0.9896934176920732,0.7434588565813723,0.8827454180266131,0.6908866122881762,0.7871234479764024,0.9798632303873698,0.7741861333586163,0.7223612101780474,0.7482736717683318
33,val,10.631178364753723,18.189929460224352,0.9793034593811155,0.5905162096441458,0.7934880956945136,0.9895435232425877,0.7425466097906225,0.8848545999266774,0.6920021526693296,0.7877692549065917,0.979762446085612,0.7760709758739746,0.7184298575582793,0.7472504167161269
34,val,10.464989786148072,18.460428288108425,0.9790804948896064,0.5893644766727215,0.8095770753955953,0.9894296845608795,0.7416353961887147,0.8947693761191267,0.6994707760341584,0.7926740156526412,0.9796000925699869,0.7694994380007759,0.7195424631718639,0.74452095058632
35,val,10.438928659756979,18.28462959590711,0.9793116967618539,0.591116842338728,0.8062655389548528,0.9895477284997648,0.7430212874497207,0.8927430896139189,0.6986911906467903,0.7922313593518115,0.9798088836669921,0.7719600813494302,0.7114052186923778,0.7416826500209039
36,val,10.29785919825236,18.468171822397334,0.9794714026172725,0.5869997688968027,0.7995862326210972,0.9896292528623629,0.7397603709858805,0.8886334182013605,0.69329300075895,0.7886858013783908,0.9798526509602865,0.7709652301890288,0.7117419679732837,0.7413535990811563
37,val,10.28110868215561,18.43243240055285,0.9793706970912781,0.5905549743824858,0.8065489669313979,0.9895778476770233,0.7425772562331734,0.8929168062368119,0.6985519706569419,0.7921582128017205,0.9798395538330078,0.7729468201046729,0.7150487412902216,0.7439977806974472
38,val,10.196363463401795,18.483465771926078,0.9792094088880511,0.5906284240387291,0.8075759090629422,0.9894955071360391,0.7426353196167307,0.8935457758801335,0.6991021665508357,0.7924712473299075,0.9796995035807292,0.7712076395576397,0.7188094747761413,0.7450085571668905
39,val,10.186581091880798,18.474766781455592,0.9793138159337743,0.5907556522551841,0.8071920810964636,0.9895488103504867,0.7427358833114074,0.8933107770223542,0.6989738666758238,0.792420516428474,0.979798583984375,0.7710520600873082,0.7158471117544679,0.7434495859208881
40,val,10.209493896166483,18.48927788985403,0.9792841342368036,0.5897415482926892,0.8083237501950338,0.9895336574446982,0.7419338683398506,0.8940033554366063,0.6990326492438614,0.7924498109081756,0.9797807312011719,0.7704089145811545,0.7146841726028301,0.7425465435919922
