epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
1,val,1.0240468064019845,1.0057904469339471,0.3091425758647074,0.04381065879993387,0.028847375091541436,0.4722825176784344,0.08394368927081634,0.056077073801106304,0.036329016945737654,0.12726686991872757,0.32609535063673184,0.0871189121435624,0.0594980543644147,0.07330848325398856
5,val,0.3271202358395554,0.31400133512522044,0.957076860956056,0.48177211195663366,0.5732241865052712,0.9780677295305737,0.650264785076119,0.7287253672073526,0.5274981492309524,0.6706910531393202,0.9585406412214241,0.5984290629751793,0.24565203008640857,0.4220405465307939
10,val,0.21649355414103827,0.259143772682077,0.9733983206653091,0.5302848687874582,0.7578823831079815,0.9865198631943082,0.6930537961963076,0.8622674536029263,0.6440836259477198,0.753855190853583,0.9741615961062028,0.7021724857832726,0.547358179111594,0.6247653324474334
15,val,0.21156803996261964,0.23046840766542837,0.9714642915821983,0.5390297963899401,0.7500426858155637,0.9855256275552927,0.7004800006527846,0.8571707329138946,0.6445362411027519,0.753512257929234,0.9724020221889419,0.6982268253417114,0.4974991394587,0.5978629824002057
20,val,0.1822204751479269,0.2266503717554243,0.9706245371645452,0.539202745575661,0.7848057824404306,0.985093323318849,0.7006260184053913,0.8794298966998378,0.6620042640080458,0.7648776883935456,0.9716166809901295,0.6857681798153035,0.5243097634445293,0.6050389716299164
25,val,0.1616936434939058,0.23302852166326424,0.9734961199369231,0.551635139028325,0.8073711468785703,0.9865700875743683,0.7110371828441234,0.8934204225545426,0.6795031429534476,0.7775008019479394,0.9744253478594275,0.7126865169288473,0.5776680196098323,0.6451772682693397
30,val,0.16340294797159113,0.2478437243323577,0.9681855772048718,0.5491999200262921,0.6268922312121136,0.9838356590132574,0.7090110358603317,0.770662271520036,0.5880460756192029,0.7147592428144258,0.9691283462831638,0.7095599071889798,0.5699701786581673,0.6397650429235735
35,val,0.15364407782637796,0.22017085669856323,0.973208890657525,0.5478348811112599,0.8097552986666454,0.9864225680974165,0.7078725099126139,0.8948782183571894,0.6787950898889527,0.7769330234784769,0.9740733972331822,0.7072046564298485,0.5895512668628717,0.6483779616463601
40,val,0.1421403266563764,0.24034796027760758,0.9737154124264487,0.5549380952133546,0.7955055863166941,0.9866826861623188,0.7137751617529327,0.8861076149014906,0.6752218407650243,0.7747196979854992,0.9745865124184013,0.7128023234074204,0.5969147087896708,0.6548585160985456
45,val,0.13822637919175665,0.24453075857538925,0.9735936143364923,0.5565606849202076,0.8015408213065607,0.9866201504343712,0.7151159480155288,0.8898391996749163,0.6790507531133841,0.7772317068544202,0.9744601409707293,0.71825099923164,0.6305818454349005,0.6744164223332703
50,val,0.13882204313511864,0.24682532976332464,0.9723804135053409,0.5552843086286235,0.7408907847723537,0.9859968258123324,0.7140614812969431,0.8511628543880606,0.6480875467004886,0.7561851689687726,0.9733463517771471,0.7170600962965984,0.6280365830378727,0.6725483396672356
55,val,0.1309317019690707,0.2403911656062854,0.9752386176963125,0.5572581142436172,0.8277005632303079,0.9874641058139263,0.7156913926427483,0.9057288484579951,0.6924793387369625,0.7867324317234125,0.9760831538462799,0.7284460589810756,0.5960215026789364,0.6622337808300061
60,val,0.12701545289386545,0.2631496591003318,0.9739212606939288,0.5588934747241897,0.7819018313097092,0.9867883588746071,0.7170386992903066,0.8776037125850041,0.6703976530169495,0.771572188909276,0.9747804219290714,0.7259085984944469,0.6413933488789498,0.6836509736866984
65,val,0.12335859602966974,0.2578231421740432,0.9750630332009489,0.557514044601989,0.8107576868257803,0.987374090659458,0.7159024299449672,0.8954899849101524,0.6841358657138846,0.7811115882095727,0.9758529663085938,0.7288333167572384,0.6032862055796225,0.6660597611684305
70,val,0.11703592988096202,0.26424316669765274,0.9751686477251952,0.5613261006860633,0.8129278413520715,0.9874282369237669,0.7190376186491862,0.8968121320766903,0.6871269710190674,0.7831408632544434,0.9760349964935507,0.7348413151458911,0.6070748024496412,0.6709580587977662
75,val,0.11601793481364994,0.27579680320463684,0.9751405842334661,0.5626380849979215,0.8060105641436482,0.9874138499482144,0.7201131092343367,0.8925867657101246,0.6843243245707848,0.7812630777916786,0.9759959022470769,0.7392912808433794,0.6100795118006783,0.6746853963220288
80,val,0.11333044456237575,0.2793973388248368,0.9752776729622289,0.5630464271054484,0.8039314719786658,0.9874841257124644,0.720447476596245,0.8913104344222822,0.6834889495420571,0.7807518573487809,0.9761175373256606,0.7404761007504457,0.6191800228846314,0.6798280618175385
85,val,0.11181421928181996,0.2769805206672141,0.9752530557365329,0.5650469589182822,0.7971812940422806,0.9874715069081418,0.7220830732246235,0.8871462180081272,0.6811141264802814,0.7791604362323651,0.9760834866722158,0.7405743157166511,0.6108046299865924,0.6756894728516217
90,val,0.10971285026532868,0.2853489416210275,0.9750517224393288,0.565575381717521,0.7919031044241571,0.9873682915352423,0.7225144037421617,0.8838682208529816,0.678739243070839,0.7775100695270023,0.975890037997457,0.7405518790582367,0.6115380707146758,0.6760449748864563
91,val,0.11102283702686776,0.273293722224863,0.9751254207170917,0.5638972877447104,0.7998313442435504,0.9874060760790182,0.7211436354083128,0.888784770641619,0.6818643159941304,0.7796180175684508,0.9759561679507262,0.7395452857767534,0.6228411431509703,0.6811932144638618
92,val,0.1100594938741966,0.27679522845305893,0.9750775588602737,0.5645742147574627,0.7977850232078687,0.9873815379918002,0.7216969440404358,0.8875199347075937,0.6811796189826658,0.7791455989418683,0.9759151279526269,0.7408506356866345,0.6141945897204886,0.6775226127035615
93,val,0.11014214311525275,0.27810291749866384,0.9751021433923097,0.5648687669139831,0.7984038340067576,0.9873941422771547,0.721937556499308,0.887902726750701,0.6816363004603704,0.77945824810435,0.975938886604053,0.7400215131647532,0.614196361388127,0.6771089372764401
94,val,0.11120652942067365,0.2818968319579175,0.9752980977753762,0.5654691431108481,0.797419806241729,0.9874945952449184,0.7224277087789371,0.8872938903561706,0.6814444746762885,0.7793956823759846,0.9761239634264236,0.7426484667948229,0.6107293876496316,0.6766889272222272
95,val,0.10922357833563687,0.2781419681483193,0.9750431495960376,0.5643015729913747,0.7999664777098259,0.9873638961209192,0.7214741488909648,0.8888681957317975,0.6821340253506003,0.7797704000990794,0.9758874777979498,0.7396246429475647,0.6106400943574786,0.6751323686525217
96,val,0.11103184727883814,0.2810834989343819,0.9750071313053704,0.5637370085004928,0.7992047970268069,0.9873454286323965,0.7210125557379685,0.8883978059056935,0.6814709027636499,0.7793163122775567,0.975852326258717,0.7378741823150066,0.608440772569044,0.6731574774420253
97,val,0.11142644533683295,0.2819673560167614,0.9750724514161853,0.5640687271566869,0.7978066696554816,0.9873789194082774,0.7212838123579195,0.8875333294968445,0.6809376984060842,0.7789826160761179,0.9759128749770606,0.7391293768661199,0.6081073295032555,0.6736183531846878
98,val,0.10851096335885137,0.2817789084817234,0.9751023493310066,0.5639968483276614,0.7975646726386264,0.9873942478588886,0.7212250445782262,0.887383563750048,0.680780760483144,0.7788879567657648,0.9759414724055553,0.7395508733640156,0.616506485389232,0.6780286793766238
99,val,0.11052769667583447,0.2804784649296811,0.9748354379805428,0.5637211998013198,0.7977072005983717,0.987257387863573,0.7209996256019858,0.8874717755292438,0.6807142001998459,0.7787546127934114,0.9756925186054819,0.7369015797517973,0.6198034116143555,0.6783524956830764
100,val,0.10993002004847179,0.28066833003571157,0.9749245980476409,0.5638888993188296,0.7981055180704872,0.9873031092036891,0.7211367758469774,0.8877182234854816,0.6809972086946584,0.7789730051456525,0.9757753154575425,0.7378546123201242,0.608213996432498,0.6730343043763111
