epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,loss_skel_pred,loss_skel_consist,loss_contrastive,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,1619381.5683333334,0.9671890829738817,1.0190881393353144,0.946023544271787,0.0,0.0,0.0,0.0,,,,0.7144364441871289,0.04678891477077021,0.012843236581264426,0.8334359043864901,0.08939512849353438,0.02536075893563804,0.02981607567601732,0.2580228651797212,0.7113126881917318,0.07505767642820203,0.03073696139023569,0.052897318909218866,400,400,400
5,val,276043.81057291664,0.4808534462200968,0.4152898913125197,0.6220504484574,0.0,0.0,0.0,0.0,,,,0.9667875072810701,0.3891656142812363,0.42108548462092116,0.9831133294288392,0.5602868517337916,0.5926251294210453,0.4051255494510787,0.5923462020610758,0.9673759206136068,0.534273645046037,0.0961110603450135,0.31519235269552526,400,400,400
10,val,51244.05109375,0.2861039634597929,0.22939706828445197,0.34832178632418315,0.0,0.0,0.0,0.0,,,,0.9749443889405964,0.5374950354073398,0.7443696687878268,0.9873132574265324,0.6991827915267866,0.8534540379908049,0.6409323520975834,0.7522696977119211,0.9753812154134115,0.6910349496397393,0.4766931537068191,0.5838640516732791,400,400,400
15,val,29353.75337890625,0.2733031036822419,0.16222066429754098,0.2569560913244883,0.0,0.0,0.0,0.0,,,,0.9765160455080506,0.5652707273047173,0.7628262095002718,0.9881185105755552,0.7222657620104767,0.8654582118069583,0.6640484684024945,0.7682043274376799,0.9770039113362631,0.7284877480906158,0.5494448637944463,0.638966305942531,400,400,400
20,val,19999.303388671877,0.27977682218739863,0.13713069093724092,0.23182164867719016,0.0,0.0,0.0,0.0,,,,0.9768588499392293,0.5715842095894553,0.7978028973008491,0.9882939795820617,0.727398768836918,0.8875309951926756,0.6846935534451521,0.7820819856098445,0.9774480183919271,0.7431316806939495,0.582097388676081,0.6626145346850152,400,400,400
25,val,15643.553961588541,0.28612062531082255,0.1252743058775862,0.21663538575172425,0.0,0.0,0.0,0.0,,,,0.9768824787453134,0.5696182981100082,0.7882871681657458,0.9883060720587908,0.7258048645277527,0.8816113901597756,0.6789527331378771,0.7782626483403559,0.9774722290039063,0.7421581560605193,0.5613994645561753,0.6517788103083473,400,400,400
30,val,11780.475911458334,0.28755913537583855,0.11035963207483292,0.19919334431489308,0.0,0.0,0.0,0.0,,,,0.9768294238517843,0.567480865965324,0.7798182465653165,0.9882789198356484,0.724067359655895,0.8762897538220046,0.6736495562653202,0.7747095121274749,0.9772429656982422,0.7397958640482765,0.5592255707867874,0.6495107174175319,400,400,400
35,val,19575.399643554687,0.2396358226082827,0.16254608919223149,0.22319259842236835,0.0,0.0,0.0,0.0,,,,0.9758301056308455,0.5666024416135881,0.7621363500202639,0.987767220319058,0.7233519194952768,0.8650140495785127,0.664369395816926,0.7681896324215658,0.9762827809651693,0.7404065584145845,0.6015743120150303,0.6709904352148074,400,400,400
40,val,8655.729306640626,0.24069436639547348,0.10023076285918554,0.18769400477409362,0.0,0.0,0.0,0.0,,,,0.977220839862766,0.5762314542442111,0.8090209072424062,0.9884792028902472,0.7311508125188492,0.8944295823265447,0.6926261807433086,0.787491067116461,0.977736104329427,0.7418771902055943,0.604019226559548,0.6729482083825711,400,400,400
45,val,7492.2367228190105,0.25165266504413203,0.09602927391727765,0.18067509512106578,0.0,0.0,0.0,0.0,,,,0.9771315504955629,0.570790954060697,0.8062430775102448,0.9884335215334027,0.7267561002756336,0.8927293203765061,0.688517015785471,0.784721860688835,0.9776599629720052,0.7364262904863966,0.6442958839872783,0.6903610872368375,400,400,400
