epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.6249036254485448,0.9592948022641634,0.3044082874059677,0.9453989664713541,0.0,0.0,0.0,0.7366789994379169,0.055755228290293134,0.018585281514159026,0.8483767002150034,0.10562150543281522,0.03649234256857005,0.03717025490222608,0.270339836414123,0.7344832865397135,0.08994785074306991,0.03561973972881391,0.06278379523594191,400,400,400
5,val,0.22539065671463807,0.3070569646201636,0.05599299010510246,0.39478832225004834,0.0,0.0,0.0,0.969960829047137,0.5001286561873672,0.6622853861613551,0.984751386672296,0.6667810179141072,0.7968371636722893,0.5812070211743612,0.7107916237986198,0.9704896036783854,0.6301930351819112,0.5196745391378079,0.5749337871598595,400,400,400
10,val,0.1687277637794614,0.2651467572309469,0.056254753215859335,0.2812007753054301,0.0,0.0,0.0,0.9743679361852996,0.5313686916992764,0.7614585730619879,0.9870175850483955,0.6939787845729632,0.8645773277975255,0.6464136323806322,0.7557317336488546,0.9748013051350911,0.6807763133925954,0.5518845756174889,0.6163304445050422,400,400,400
15,val,0.1562210330615441,0.24710437439774213,0.05290330985871454,0.25953875700632734,0.0,0.0,0.0,0.9727861207925874,0.5435164436439403,0.7079619348299894,0.9862053575293407,0.7042574063685442,0.8290137155784563,0.6257391892369648,0.7414214997555058,0.9732908884684245,0.6902191522816474,0.5597859467743119,0.6250025495279796,400,400,400
20,val,0.14235278472304344,0.2815650007442424,0.04766278252316018,0.23704278647899626,0.0,0.0,0.0,0.9731590965442861,0.5234648159987265,0.7463871948062218,0.9863969897294537,0.6872030262878931,0.8547785932306272,0.6349260054024741,0.7476703691164115,0.9735576629638671,0.6734449174292196,0.5809972704728937,0.6272210939510567,400,400,400
25,val,0.13962484657764435,0.2472797726330004,0.04769726957194507,0.23155242363611858,0.0,0.0,0.0,0.9758504167009782,0.5552211619051355,0.7816243413800148,0.9877776257276886,0.7140092682702354,0.8774288981419982,0.6684227516425751,0.7708986399953761,0.9762067413330078,0.7241379841460562,0.6476887787407778,0.6859133814434171,400,400,400
30,val,0.12341901912043492,0.27955848370727737,0.042358071682974695,0.20447996656099957,0.0,0.0,0.0,0.9758537444615215,0.5506027530248984,0.7253563174658185,0.987779330526785,0.710178995814097,0.8408191515260022,0.6379795352453584,0.7506042716507461,0.9762349700927735,0.730328243553292,0.6410842721405916,0.6857062578469417,400,400,400
35,val,0.12131845582276583,0.269192410534934,0.042844250661631424,0.19979266146818797,0.0,0.0,0.0,0.9759704141546135,0.5496012328537597,0.7843852205855301,0.9878390963380557,0.7093453737663968,0.8791657894679726,0.6669932267196449,0.7699856225313012,0.9762820180257161,0.7182908810579777,0.6076807673765486,0.6629858242172632,400,400,400
40,val,0.11631417887906234,0.2574043732724692,0.04009939257055521,0.1925289648771286,0.0,0.0,0.0,0.9769485961625897,0.5647397023345019,0.7978688803585273,0.9883399073288224,0.7218321379484941,0.8875718235908482,0.6813042913465146,0.7798523929518729,0.977323226928711,0.7419157756479305,0.6572144375613672,0.6995651066046489,400,400,400
45,val,0.11220574902991454,0.2673291309099448,0.039424066627398134,0.1849874315659205,0.0,0.0,0.0,0.9745779124900326,0.5488447802155254,0.8095018259897572,0.9871253054391209,0.7087150206738629,0.8947234143264572,0.6791733031026412,0.7776415062317716,0.9754219563802083,0.7108655229075697,0.6178652992449901,0.6643654110762799,400,400,400
50,val,0.1065932267655929,0.2595661100196211,0.03676970098478099,0.1764167519410451,0.0,0.0,0.0,0.9775891279393292,0.561019663993359,0.800819074590749,0.9886675792539256,0.7187861587318809,0.8893942605230808,0.680919369292054,0.7798092888411458,0.9778611246744792,0.7512313093906152,0.6779247266580684,0.7145780180243417,400,400,400
55,val,0.10255615942180157,0.25279905058835683,0.03544087174038092,0.16967144707838694,0.0,0.0,0.0,0.9769580201781022,0.5653620954654808,0.7894996603350111,0.9883447298391181,0.7223403417052373,0.8823691647834225,0.6774308779002459,0.7772732586595312,0.9771868133544922,0.7371032396108324,0.6543936568270518,0.695748448218942,400,400,400
60,val,0.100418953448534,0.26321091738186386,0.03444592950555186,0.166391978263855,0.0,0.0,0.0,0.9762569656696658,0.5549168137024673,0.8080434807990939,0.9879858567267397,0.7137575577192908,0.8938319120975632,0.6814801472507805,0.7797390867237423,0.9766221618652344,0.7303199690035738,0.6634102306452777,0.6968650998244257,400,400,400
