epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
80,val,0.1320418500951652,0.2550895100361423,0.08382690311891251,0.18025679711637826,0.0,0.0,0.0,0.9757708938850944,0.5712459009951365,0.7930470168508903,0.9877368847825964,0.7271247621181921,0.8845802808268916,0.6821464589230134,0.7800212705770404,0.9764853922526041,0.743040235441635,0.6649344582702258,0.7039873468559303,360,400,400
85,val,0.13260756471547588,0.26278619232930633,0.08315403088284977,0.18206109918397048,0.0,0.0,0.0,0.9764623540495158,0.5743961877026937,0.7944359886703827,0.9880910223752764,0.7296717207386452,0.8854436644006826,0.6844160881865382,0.7817648434741974,0.9771585591634114,0.7489303362471974,0.6801667752285845,0.714548555737891,360,400,400
90,val,0.12929127334520735,0.25880041208706406,0.08194740324056354,0.17663514285252013,0.0,0.0,0.0,0.9763026410235754,0.5743623608487379,0.7952826176800014,0.9880092459097504,0.7296444263811026,0.885969272857691,0.6848224892643697,0.7819825398507717,0.9770050811767578,0.7476597730140333,0.6591996489643045,0.703429710989169,360,400,400
91,val,0.12835368896866667,0.26106243129623563,0.08088684714688309,0.17582053048857327,0.0,0.0,0.0,0.9762033096665452,0.572902673967198,0.7964990200385565,0.9879583794759103,0.7284655095947093,0.8867235786429342,0.6847008470028773,0.7818683345574332,0.9769031524658203,0.7457998555453966,0.679905146829648,0.7128525011875223,360,400,400
92,val,0.12882425145342433,0.2636016638655412,0.08116718335398312,0.17648131991254873,0.0,0.0,0.0,0.9760245504254504,0.5721287945641584,0.7955142796564402,0.9878668260627695,0.7278395975474385,0.886113008033171,0.6838215371102994,0.781222541548683,0.9767387898763021,0.7463521046257524,0.6788678148954302,0.7126099597605913,360,400,400
93,val,0.12804724303042067,0.2608541561976859,0.08124480220521318,0.17484968345740745,0.0,0.0,0.0,0.9763008584307198,0.5736590501109895,0.7926225346223156,0.9880083331097177,0.7290766701599429,0.8843161561497517,0.6831407923666526,0.7808608143880083,0.9769876861572265,0.7475255194392981,0.6614437037367037,0.7044846115880009,360,400,400
94,val,0.12727374781308504,0.25814453982993174,0.08079954581014041,0.17374794914804656,0.0,0.0,0.0,0.9762241026103453,0.5747334097348664,0.7954731442486178,0.9879690277240067,0.7299437557899184,0.8860874881885387,0.6851032769917421,0.7821435521979433,0.9769259389241537,0.748047797449046,0.6812138332908784,0.7146308153699622,360,400,400
95,val,0.12935905069883527,0.26126231606069367,0.08133386954793642,0.17738423244706517,0.0,0.0,0.0,0.9765329099075929,0.5760457460996211,0.7940029522571548,0.9881271442662171,0.7310013018660304,0.8851746328044408,0.685024349178388,0.7821938694214562,0.9772178141276041,0.7505406356241167,0.684286717767373,0.7174136766957449,360,400,400
96,val,0.12918697707355023,0.2593118615056339,0.08059918578585674,0.1777747674234982,0.0,0.0,0.0,0.9763286553279807,0.5754525779731392,0.7945377008257057,0.9880225666878818,0.7305235156153973,0.8855068360615903,0.6849951393994225,0.7821063113756086,0.9770234934488933,0.7482808399420169,0.6838435915354197,0.7160622157387183,360,400,400
97,val,0.12740240858803537,0.2594349858792205,0.08053009551146935,0.17427472184444295,0.0,0.0,0.0,0.9760981619505897,0.5740531919825037,0.7952549526856831,0.9879045289805761,0.7293949085157531,0.8859521055725147,0.6846540723340935,0.7818021022062589,0.9768081665039062,0.7460958529103227,0.682818928514547,0.7144573907124347,360,400,400
98,val,0.1286282389970689,0.2612786198917188,0.08107034271133357,0.17618613489742938,0.0,0.0,0.0,0.9762061850000159,0.5745289424590283,0.7951085469672831,0.9879598519726402,0.7297788271351239,0.8858612458957608,0.6848187447131557,0.7819478914754424,0.9769124094645182,0.7471568903614296,0.6811772235380321,0.7141670569497309,360,400,400
99,val,0.12834958282524142,0.2600205819073476,0.08117123812051683,0.17552792758777225,0.0,0.0,0.0,0.9763654684067637,0.574657381829545,0.79608593479643,0.988041416442937,0.7298824346942935,0.8864675340678052,0.6853716583129874,0.782369595010913,0.9770626576741537,0.7478552509209285,0.6805917692719923,0.7142235100964605,360,400,400
100,val,0.12676135301589966,0.2628915898109737,0.08025789048908086,0.17326481588955583,0.0,0.0,0.0,0.9760152676419054,0.5736395783230867,0.7938613603849656,0.987862071335756,0.7290609441005198,0.8850866381497862,0.6837504693540262,0.7811720687833192,0.9767291259765625,0.7469311558788875,0.6844554024151295,0.7156932791470085,360,400,400
