epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2,loss_aux_ce,loss_cldice
45,val,11.04101932875964,18.799900205511797,0.9772935960013849,0.5760573010180117,0.7586706605755114,0.9885164226271033,0.7310106055736971,0.8627774120337486,0.6673639807967615,0.7706738525316359,0.9776353200276693,0.7587727077921378,0.669692531020146,0.7142326194061419,400,400,180,0.044533423877948404,0.17233829376648885
1,val,45.46547247171402,43.12289870412726,0.2088892819789885,0.046184000969521216,0.007535076392236339,0.34558877325313103,0.08829039810725743,0.01495744727661057,0.02685953868087878,0.08753611978024868,0.2296845245361328,0.12071454409925991,0.10209413533773878,0.11140433971849935,400,240,0,1.107110071927309,0.0
5,val,17.325115472078323,22.45777672215512,0.9735926352128884,0.4979011233094243,0.7552074162013553,0.9866196476841519,0.6647983843010603,0.8605335292347225,0.6265542697553899,0.7422337249078893,0.9741554514567057,0.6699157482067664,0.6365516052405973,0.6532336767236818,400,240,0,0.07559363662730903,0.0
50,val,10.275890945901676,19.16088066603008,0.9776984157026646,0.5682105820889306,0.7571042246089241,0.9887234655596304,0.7246610736831622,0.8617635926263072,0.6626574033489274,0.7676710741335064,0.9780719757080079,0.763207016852201,0.6426830584258483,0.7029450376390247,400,400,180,0.041916921658783544,0.16135343848442546
10,val,12.877763983607291,23.693973917710153,0.9737741116578316,0.4524744849885142,0.7825985244863375,0.9867128218030277,0.6230394952405547,0.8780423788489854,0.6175365047374258,0.7362823737108944,0.9743330383300781,0.61731555865053,0.644171921868211,0.6307437402593705,400,240,0,0.04755923721240833,0.0
15,val,11.206889650225639,22.585164145419473,0.9707334509294454,0.5079907322707372,0.6001503049117749,0.9851494127444014,0.6737319021925329,0.750117414682322,0.554070518591256,0.6929581627039859,0.97119140625,0.6823671975125895,0.5686089532513853,0.6254880753819874,400,240,0,0.04270632453262806,0.0
55,val,9.806091123697708,19.698356352354352,0.9773698341779273,0.5746013597755136,0.7619616095770613,0.9885554207255918,0.7298372457361942,0.8649014886992474,0.6682814846762875,0.7713109345101673,0.9777435811360677,0.7561455565333967,0.6562264253331144,0.7061859909332555,400,400,180,0.04069749061018228,0.15295455747721146
20,val,10.213261890411378,21.304871232886065,0.9750425822719396,0.5113142560825941,0.7662973050143864,0.9873636052447278,0.676648491899954,0.8676877928069363,0.6388057805484902,0.7508847144563067,0.9754395294189453,0.6896427769735373,0.6794913434650331,0.6845670602192853,400,240,0,0.03579554745811038,0.19663889706134796
60,val,11.299068908855833,19.665619373321533,0.9783666753429036,0.5662212353228304,0.7496347474374649,0.989065058097308,0.723041193099544,0.8569042750612819,0.6579279913801477,0.7647408860343997,0.9784833526611328,0.7566326344824025,0.6993559737683591,0.7279943041253808,360,400,400,0.04958052555548734,0.15956048842134146
25,val,9.481500709056855,21.59158262453581,0.9736126642631724,0.5309562929697409,0.6495419850445763,0.9866299318936125,0.6936269773447218,0.7875422280046099,0.5902491390071586,0.7180369807591632,0.9741737365722656,0.7113583858310842,0.6558752254196661,0.6836168056253752,400,240,0,0.03281048184726387,0.18205667473375797
30,val,13.208298443774789,20.440233456461055,0.9766218446183371,0.5236143752596577,0.7336617815268975,0.9881726717503838,0.6873318915364293,0.8463724462804222,0.6286380783932777,0.744632667134964,0.9767836507161458,0.7173988916463333,0.6800897564690986,0.698744324057716,400,400,180,0.050407476065566344,0.2118959650701406
65,val,10.363147363169439,19.12846685710706,0.9778689653505857,0.5787260148879446,0.7634004096215133,0.9888106669162021,0.7331557337123144,0.8658276423848233,0.671063212254729,0.7733317966200146,0.9782329559326172,0.7614393702420372,0.6775996866064711,0.7195195284242542,360,400,400,0.04575048460914143,0.14403429134138698
35,val,13.197957243238177,22.51335236900731,0.9726824865058628,0.5007948358599922,0.3211228663899105,0.9861520981298295,0.6673728132506859,0.48613626265876114,0.41095885112495134,0.5982000629185884,0.9717882537841797,0.7132820485077733,0.5125700071986888,0.6129260278532311,400,400,180,0.05407145420963667,0.20589737916479306
70,val,9.56533260592099,20.077138323532907,0.9783707980015209,0.571869430103842,0.7745352287536483,0.9890671647497384,0.7276296862215366,0.8729443250305559,0.6732023294287451,0.7749251522863371,0.9787151590983073,0.7625077271660625,0.7110267009620705,0.7367672140640665,360,400,400,0.042075837435650416,0.13611578653598655
40,val,11.431746687207903,19.37266294579757,0.9776488041599565,0.5426297114947392,0.7596030874468842,0.9886980965513047,0.7035125895104863,0.8633800348111901,0.6511163994708117,0.7599605343671932,0.9777118174235025,0.7403777603215352,0.6569199495792848,0.69864885495041,400,400,180,0.046473287848033465,0.17855347565242222
75,val,8.978534915529448,20.07010505073949,0.9786411289854721,0.5718665773167269,0.7774148425106787,0.9892052830088095,0.7276273769914217,0.8747702831293398,0.6746407099137028,0.775974182937626,0.9789708201090495,0.7649027869059309,0.669579394357044,0.7172410906314874,360,400,400,0.0397609133433936,0.12673406477632193
45,val,10.522948416885065,19.35061550140381,0.9767898072685537,0.5591603431537654,0.7817171253327337,0.9882586440672125,0.7172582930408982,0.8774873566832321,0.6704387342432496,0.7725557585850176,0.9771790568033855,0.7457360144992907,0.689302741077967,0.7175193777886288,400,400,180,0.042843670432208755,0.16440582688973873
80,val,8.472516785818955,20.363471733896358,0.9785628394820661,0.5739499097578699,0.7751920792674676,0.9891652870001614,0.7293115317070846,0.873361354324373,0.6745709945126688,0.7759016095024679,0.978899408976237,0.7638763063464942,0.657948031960787,0.7109121691536406,360,400,400,0.03768034485843161,0.11695605763073626
50,val,9.991759485127975,19.02060594056782,0.9782364431035562,0.5657066990286227,0.7995761789886949,0.9889985057285164,0.7226215476750426,0.8886272093666315,0.6826414390086588,0.7811731070402913,0.9785814158121745,0.7513962039535063,0.699823827614554,0.7256100157840302,400,400,180,0.04080409706399149,0.15787101035215417
85,val,8.18029112569217,20.56478836661891,0.9783650036197642,0.57881300010152,0.7695910811132963,0.9890642038548747,0.7332255309074621,0.8697953886941229,0.6742020406074082,0.7755896949448601,0.978718999226888,0.7694287474083733,0.6460076414935914,0.7077181944509823,360,400,400,0.03675403087560473,0.11432873113402005
55,val,9.580669146167988,18.577243277901097,0.9778093230691989,0.5648890293612159,0.8056102871574257,0.988780173764999,0.721954105067504,0.8923412686418606,0.6852496582593208,0.7827695465292801,0.9781626892089844,0.7485109327368739,0.6986851617962158,0.7235980472665449,400,400,180,0.03994021131371965,0.14910600744948097
90,val,8.070855971040396,20.937780330055638,0.9781986128104432,0.5711219867683814,0.7682185003826414,0.9889791717331237,0.7270243705813247,0.8689180666488892,0.6696702435755114,0.7725130333204886,0.9785456339518229,0.7623272820323991,0.6300221183805056,0.6961747002064523,360,400,400,0.03628475818269212,0.11249658342065483
60,val,10.824148482289807,18.594746112823486,0.977854356303459,0.5753175486657927,0.7775494218575159,0.9888031979574419,0.7304147016619665,0.8748554749549375,0.6764334852616543,0.7769071089422558,0.978313725789388,0.759956562179023,0.6849098014361406,0.7224331818075818,360,400,400,0.04767407014452178,0.15282542232809396
91,val,8.01702261957629,20.653568267822266,0.9784312699081023,0.5769484011978449,0.7681803129320683,0.9890980645019326,0.7317276846339382,0.8688936386337665,0.6725643570649567,0.7745199946793385,0.9787730916341146,0.7680212890691823,0.6287595706709449,0.6983904298700636,360,400,400,0.035983316237428065,0.11565805036446143
92,val,7.952632705096541,20.73607045725772,0.9783907801801829,0.5754983287816292,0.7694094444642332,0.9890773753920098,0.7305603798725396,0.869679368866719,0.6724538866229313,0.7744328511420151,0.9787334442138672,0.7667155467557325,0.6315568647171551,0.6991362057364439,360,400,400,0.03588640852991877,0.11485426569807118
93,val,7.963502892132463,20.820011289496172,0.9782498733322854,0.572886267733901,0.7680657505099299,0.9890053693616179,0.7284522466576983,0.868820348212063,0.6704760091219154,0.7730672971920387,0.9785933176676432,0.7645014834787377,0.6284196566151069,0.6964605700469223,360,400,400,0.03590363264405008,0.11152966392451319
94,val,7.9959740194781075,20.923276901245117,0.978270049917999,0.5721567289089335,0.7685649569751256,0.9890156806029078,0.7278622015071062,0.8691396422211652,0.6703608429420296,0.7729972452673527,0.9786124928792318,0.7641585463064197,0.6290201516773026,0.6965893489918611,360,400,400,0.036000337201202735,0.11637313160403022
65,val,10.16099706271599,19.16408614108437,0.9782879148482562,0.5675372813689538,0.7757867205065847,0.9890248102974388,0.724113280257443,0.8737386213647024,0.6716620009377692,0.7738706389079315,0.9785122426350912,0.756672190356939,0.6976644746286761,0.7271683324928075,360,400,400,0.044885449586757296,0.1402833932432635
95,val,7.959318983965907,20.901536289014313,0.9783156002636313,0.5729927793817772,0.7688728499789099,0.989038958327236,0.7285383466375182,0.869336481690108,0.6709328146803435,0.7733937432081062,0.9786570231119792,0.7650519504461282,0.630314215415403,0.6976830829307656,360,400,400,0.03584371560799151,0.10943599199426585
96,val,7.951233869585498,20.937281558388158,0.9783449802248428,0.5736861054051818,0.7686776033728697,0.9890539718847741,0.7290985202636369,0.8692116662833304,0.6711818543890258,0.7735695630009648,0.9786871083577474,0.7653385818072894,0.6269341366548415,0.6961363592310654,360,400,400,0.03572543035743052,0.11099226474761963
97,val,7.921145508207124,20.91037792908518,0.9782758105806493,0.5719726280264397,0.7688617858736785,0.9890186245501458,0.7277132156487135,0.8693294094698544,0.6704172069500591,0.7730367414935891,0.9786190032958985,0.7643188056325292,0.6268090256599141,0.6955639156462217,360,400,400,0.03572332898861375,0.11515250678720146
98,val,7.960044915100624,20.967254839445417,0.9782826742737705,0.5721216393757811,0.7690179053851234,0.9890221321711762,0.7278338075709522,0.869429193502374,0.6705697723804522,0.773140739678225,0.978626454671224,0.7644211783113282,0.6268769086935126,0.6956490435024204,360,400,400,0.03566998428472414,0.11314578117995426
99,val,7.904618501663208,20.97121319017912,0.9782554467419782,0.572094955779712,0.7689027009083049,0.9890082176728828,0.727812214747512,0.8693555620820579,0.6704988283440085,0.7730843678099983,0.9786006164550781,0.7640932646358356,0.6268818995219835,0.6954875820789095,360,400,400,0.035526176667290514,0.11404997685859944
70,val,9.200327968597412,19.879569781453984,0.9785186141361973,0.569053537509087,0.7717709858773263,0.9891426920574203,0.7253462344088962,0.8711859399765135,0.6704122616932067,0.7731143791742037,0.9787334442138672,0.7533355945667382,0.7097986713918171,0.7315671329792777,360,400,400,0.040698945220431375,0.13141298129640777
100,val,7.934021432646389,20.992972373962402,0.9782600610355705,0.5722622521981577,0.7689091707086508,0.9890105758122372,0.7279475817702624,0.8693596974237118,0.6705857114534043,0.7731438279807931,0.9786052958170572,0.7642217616732162,0.6266436441238933,0.6954327028985547,360,400,400,0.03568087990941673,0.10894880109819872
75,val,8.707010662144627,20.4394514435216,0.9783236986214975,0.5676926778224486,0.7721808588015923,0.9890430967421526,0.724239751646966,0.8714470139619572,0.6699367683120204,0.7727324117485127,0.978534927368164,0.7567806665001886,0.6868427653055457,0.7218117159028672,360,400,400,0.03889492514768037,0.12348417989138899
80,val,8.273943906816942,20.65775848689832,0.9780883512517338,0.5640898753857935,0.7723273843052385,0.988922815942776,0.721301102018395,0.8715403160212354,0.668208629845516,0.7715018703142552,0.9783204905192058,0.7541899254181297,0.6959348260126297,0.7250623757153797,360,400,400,0.03701935281398995,0.1147647343832871
85,val,8.009072343234358,20.4595812747353,0.9783153342123211,0.5698953429180316,0.7803814764725086,0.9890388223693809,0.7260297261074012,0.876645243488702,0.6751384096952701,0.7761973845342872,0.9785470581054687,0.7599210775468299,0.7010736948999766,0.7304973862234032,360,400,400,0.03607284595290648,0.11213135719299316
90,val,7.859936430536467,20.763675865374115,0.9783800908205629,0.5698961777427779,0.7744172451725806,0.989071913289185,0.7260304035674306,0.8728693854609832,0.6721567114576792,0.7742311712453072,0.9785998280843099,0.7577554357429271,0.7000694120548309,0.728912423898879,360,400,400,0.03551818126138171,0.10989896367336141
91,val,7.786785107645495,20.583648079320003,0.9784427591687125,0.5716165268952706,0.7747239699709245,0.9891039350360861,0.727424937461684,0.8730641869716979,0.6731702484330976,0.774927752011636,0.9786610666910808,0.756202242522298,0.6970667753345058,0.7266345089284019,360,400,400,0.03516988835522327,0.1124602198600769
92,val,7.788279860595177,20.649702047046862,0.978492223449488,0.5711778652092013,0.7756117452087284,0.9891292084469185,0.7270696435545181,0.8736276354350798,0.6733948052089649,0.7750939446224726,0.9787074788411458,0.7591600152417846,0.7005169249793324,0.7298384701105585,360,400,400,0.03534542089007024,0.11324010840777693
93,val,7.807462974252372,20.79777391333329,0.9785315971866927,0.5710255506977916,0.7706670408831509,0.9891493252653465,0.7269462300522905,0.8704821664255605,0.6708462957904713,0.7734080629225449,0.9787406667073568,0.7588316057097136,0.6974060412961628,0.7281188235029382,360,400,400,0.03543716471578027,0.11023851550858596
94,val,7.779683977982094,20.798501993480482,0.9783728931453506,0.569642393008926,0.768794826836068,0.9890682353515948,0.7258244241440881,0.8692866070976133,0.669218609922497,0.7722700376634482,0.9785895284016927,0.7576794801412294,0.6960806909111533,0.7268800855261914,360,400,400,0.03516986112688379,0.11395508667518353
95,val,7.767348287023347,20.800661890130293,0.9784291821078841,0.569189175955428,0.7705175635276532,0.9890969977155646,0.7254564136396968,0.870386805982813,0.6698533697415405,0.7727119738636551,0.9786421966552734,0.7580494472858506,0.6964792406787099,0.7272643439822802,360,400,400,0.035209544587495,0.10707334012820803
96,val,7.7600764093727905,20.87512362630744,0.9784895313012324,0.5713686823929729,0.7694312180925287,0.9891278329460655,0.7272242202547387,0.8696932779585365,0.6703999502427508,0.7730964772622446,0.9787016296386719,0.7585406438126538,0.6964480319770676,0.7274943378948607,360,400,400,0.03503904836573477,0.1087989354955739
97,val,7.7413502832938885,20.814936236331338,0.9783977222210629,0.5702201764943701,0.7698032017107693,0.9890809226394149,0.7262932740648229,0.8699308499008747,0.6700116891025697,0.7728070334754008,0.9786137644449869,0.7577005288152471,0.6956490618364105,0.7266747953258288,360,400,400,0.03499382691907472,0.11333574200498647
98,val,7.78245130078546,20.83886661027607,0.9783949454598906,0.5700293061196501,0.7695369043923203,0.9890795037716359,0.7261384279870363,0.8697607859798644,0.6697831052559852,0.7726537186572869,0.9786108652750651,0.7576235223909398,0.6958146565506871,0.7267190894708134,360,400,400,0.0349774901016519,0.11090376315445735
99,val,7.722447188147183,20.847835164321097,0.9784111218400428,0.5705005256768453,0.7697270100161793,0.9890877695128006,0.7265206427498319,0.8698821972651503,0.6701137678465123,0.7728795525110224,0.9786265309651693,0.7580210206366857,0.6952963499826676,0.7266586853096767,360,400,400,0.03490841233428439,0.11265467487532517
100,val,7.720821591903423,20.88438498346429,0.978411721955895,0.5705310089698992,0.7697096211832133,0.9890880761549662,0.7265453604053405,0.8698710929407636,0.6701203150765562,0.7728841173696691,0.9786271413167318,0.7580491365621378,0.6955385344882812,0.7267938355252095,360,400,400,0.03497688935041941,0.10691950403410813
