epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.9893404394388199,0.9865835779591611,1.0252342280000448,0.9534466523677111,0.0,0.0,0.0,0.6223704047171221,0.03963422519192555,0.012185294408993538,0.7672358949689287,0.07624648021684496,0.024077201034833108,0.025909759800459543,0.2247299747726804,0.6195401000976563,0.06564734713293961,0.026974086055648376,0.04631071659429399,400,240,0
5,val,0.38417711909860375,0.3974045938567111,0.1709146431647241,0.5974395923316479,0.0,0.0,0.0,0.958326187056265,0.4246301690416767,0.5951054824793888,0.9787196774372003,0.5961268801815671,0.746164424881009,0.5098678257605327,0.6593539461924435,0.9590955861409505,0.4578434609312749,0.20168246287242883,0.3297629619018519,400,240,0
10,val,0.18594166953116656,0.3294166267702454,0.09337747389217839,0.27850586362183094,0.0,0.0,0.0,0.9674167856032688,0.4668948281891719,0.7097942701675153,0.983438580663151,0.6365757370152249,0.8302686265265984,0.5883445491783436,0.7147019613199853,0.9678017171223958,0.5742589132256108,0.5434178162330016,0.5588383647293063,400,240,0
15,val,0.16890364843420685,0.29425856745556783,0.08752628908259794,0.2502810075879097,0.0,0.0,0.0,0.9703539134858202,0.4913762947703908,0.768428590524567,0.9849539281693146,0.6589568259780367,0.8690524397104764,0.6299024426474789,0.7433862662602594,0.9708645121256511,0.6233852775569835,0.6119418703327008,0.6176635739448422,400,240,0
20,val,0.14256318989209832,0.2954085196711515,0.07675739999394864,0.208368980884552,0.0,0.0,0.0,0.9746686008616948,0.5121356250956723,0.7949063317942534,0.9871718225897493,0.6773673162594389,0.8857357263870547,0.6535209784449629,0.7605701859172069,0.975094960530599,0.6797632980913402,0.550017743898143,0.6148905209947415,400,240,0
25,val,0.1621529266703874,0.3020254081409228,0.09594383045332507,0.22836202196776867,0.0,0.0,0.0,0.970243476002286,0.5084356030024599,0.6294902536497838,0.9848970320875817,0.6741230477329575,0.7726222998141065,0.5689629283261219,0.7027231108848433,0.9708747100830079,0.6615027154967801,0.6281804275060084,0.6448415715013942,400,240,0
30,val,0.17072881931553083,0.2484818436205387,0.10902300157717296,0.23243463793579414,0.0,0.0,0.0,0.9741859105201194,0.5333876794068031,0.7689244859350413,0.9869241851325544,0.6956984023937719,0.8693694864295952,0.6511560826709222,0.758832691953988,0.9746876525878906,0.7063012237298605,0.5810938273785698,0.6436975255542152,400,400,180
35,val,0.1705324485898018,0.24850389165313622,0.10570149106942878,0.23536340582127474,0.0,0.0,0.0,0.9729036055384821,0.5397705099160192,0.7314395271691528,0.9862657281453332,0.7011051405906701,0.8448917974802534,0.635605018542586,0.7480378808745513,0.9734443918863932,0.7049006814257507,0.5784261192884914,0.6416634003571211,400,400,180
40,val,0.18109013800110135,0.2988288557451022,0.0964007667284839,0.20540972826432208,0.0,0.0,0.20123259485984335,0.9729061528252815,0.5365914947790814,0.775267793701653,0.9862670370124199,0.6984178899886833,0.8734094049947515,0.6559296442403673,0.7615884804353387,0.9734549967447916,0.6919331252939721,0.6268730309963524,0.6594030781451623,400,400,180
45,val,0.16805589147368255,0.30910682737043027,0.08801405605460916,0.1926393241298442,0.0,0.0,0.18486133546245342,0.9739026593253518,0.544610845813436,0.7712651538947846,0.9867788107223241,0.7051754780688834,0.8708635770300923,0.6579379998541103,0.7632595530111908,0.9744046274820963,0.7035394026650008,0.6385024747632797,0.6710209387141403,400,400,180
50,val,0.16258836738309082,0.30141385899562584,0.08524128317985,0.1880190365168513,0.0,0.0,0.1730547104563032,0.975155483483573,0.5510013260522276,0.7666814168697235,0.9874214882199507,0.7105104512769108,0.8679339801152832,0.6588413714609755,0.7642794088018413,0.9755715942382812,0.7297168121702627,0.6034231992597479,0.6665700057150052,400,400,180
