epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.9856510198116303,0.9827235058734292,1.0162802243232727,0.9550218135118484,0.0,0.0,0.0,0.6331511603522852,0.04061654912228628,0.01506414522365186,0.7753736160169141,0.07806247009341631,0.029681169006974897,0.02784034717296907,0.22961061823274112,0.6300966389973959,0.06443197621051805,0.031166693105469177,0.04779933465799362,1176,24,0
5,val,0.2639419576028983,0.3553811860711951,0.11772471542159717,0.41015920023123426,0.0,0.0,0.0,0.965465037321978,0.44556797133814036,0.6676312678553837,0.9824291137098642,0.6164607686011262,0.8006941111316227,0.5565996195967621,0.692888092171834,0.9660712432861328,0.5351151397217372,0.4987211917427614,0.5169181657322492,982,218,0
10,val,0.1267561489964525,0.2733513642298548,0.0667289886623621,0.18678330938021342,0.0,0.0,0.0,0.970970843639618,0.4973191386354705,0.8116394548330077,0.9852716459738307,0.6642794121882192,0.8960275762020458,0.6544792967342391,0.7599764790360322,0.9717388153076172,0.6360363200123043,0.5970397366104859,0.616538028311395,836,364,0
15,val,0.13325492907315492,0.2805048156725733,0.07567693957438072,0.19083291788895926,0.0,0.0,0.0,0.9724232064369149,0.5111171099526861,0.7369786816870526,0.9860188252333022,0.6764758423901236,0.8485753906562135,0.6240478958198694,0.7401729993588845,0.9728777567545573,0.6710897881391311,0.542281396587217,0.606685592363174,741,459,0
20,val,0.138455396729211,0.28759551930584404,0.08582316260163983,0.19108763019243877,0.0,0.0,0.0,0.9734447435702785,0.5202993229078368,0.7269476616995488,0.9865437040909092,0.6844695844666613,0.8418873111465747,0.6236234923036927,0.7402305760592215,0.9740053304036458,0.6876385432893025,0.6053246009231358,0.6464815721062191,672,528,0
25,val,0.11867764758567015,0.3018009215593338,0.06833702117204667,0.1690182739496231,0.0,0.0,0.0,0.9746399929825701,0.5293488778218614,0.7709970437005454,0.9871571490967702,0.6922539199502652,0.8706926377353251,0.6501729607612035,0.7583286381683255,0.975245361328125,0.7085548523853936,0.6329691195331144,0.670761985959254,620,580,0
30,val,0.11694561795641979,0.2661176021946104,0.06976452551782131,0.16412671049435934,0.0,0.0,0.0,0.974925089055993,0.5428325875432213,0.8022060048117151,0.9873033609816599,0.703683072195951,0.8902489534158724,0.6725192961774682,0.7733212271369765,0.975603256225586,0.7099023298858773,0.6113790479875685,0.6606406889367229,578,578,44
35,val,0.12648370901743572,0.2434253931829804,0.07785657063747446,0.17511084775129954,0.0,0.0,0.0,0.9752354884226206,0.5476451008587748,0.8127690208583037,0.9874625017004146,0.7077140625520557,0.8967154794751254,0.6802070608585393,0.7785498700465664,0.9757821146647135,0.7151465574327843,0.6612458960537102,0.6881962267432473,543,543,114
40,val,0.13177100145568452,0.29188662139992966,0.08054140451053779,0.1830005979537964,0.0,0.0,0.0,0.9760007812262878,0.5650460684491634,0.7472744691429888,0.9878546511713328,0.7220823461242636,0.8553601421412806,0.6561602687960761,0.76277377293948,0.9765648905436198,0.7330705018437652,0.5924514487581048,0.662760975300935,514,514,172
45,val,0.13646196835984786,0.24321666438328593,0.08534987820933262,0.18757405877113342,0.0,0.0,0.0,0.9736884365947492,0.5488480940652094,0.8104759201293963,0.9866688364194671,0.7087177834524319,0.8953180885957002,0.6796620070973028,0.7776708169297851,0.97433469136556,0.7110558742943925,0.6125824056058978,0.6618191399501452,489,489,222
50,val,0.13173804829518002,0.2395406190894152,0.08166011950622003,0.18181597749392192,0.0,0.0,0.0,0.9753057921484585,0.5701595514422586,0.7572222817957605,0.9874985392389891,0.7262440952813269,0.8618400638784655,0.6636909166190095,0.7675625417954924,0.9757958730061849,0.7386806180980231,0.6462735439967007,0.6924770810473619,467,467,266
55,val,0.12849358845502137,0.25078857297960083,0.0795488993699352,0.1774382778008779,0.0,0.0,0.0,0.976362554634191,0.5718835028558243,0.7757908194981286,0.9880399245015122,0.7276410774931052,0.8737412210717268,0.6738371611769765,0.774678958996048,0.9767920939127605,0.7476964152128837,0.6377425171811488,0.6927194661970162,448,448,304
60,val,0.13612175376464924,0.27239689426986796,0.08148668827489018,0.17462024748325347,0.0,0.0,0.1613657275835673,0.9757602263368572,0.5694295917075868,0.7792948603603255,0.9877314193594815,0.7256516567755424,0.8759592102710961,0.6743622260339561,0.7748282261349231,0.9762201690673828,0.7447997742397177,0.5975634907730316,0.6711816325063746,431,431,338
65,val,0.1360663496454557,0.2745683232420369,0.08148412851927181,0.1749735979239146,0.0,0.0,0.1567497299114863,0.9763153576569568,0.5711164351458896,0.7579407756620382,0.9880157575807523,0.7270198724550383,0.8623052450405774,0.6645286054039639,0.7684575228216283,0.976722412109375,0.7507984726662186,0.6278830642874281,0.6893407684768234,416,416,368
