epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.9813416635990143,0.9618437525473142,1.016967885096868,0.9457154405117035,0.0,0.0,0.0,0.0,0.7294961390792403,0.048186652736357395,0.017769662305510796,0.8435938335978176,0.09194288557398264,0.03491882881487728,0.032978157520934095,0.2651508180403695,0.7265077962239583,0.06791234092089325,0.029187308079814567,0.04854982450035391,400,400,400
5,val,0.3119722603758176,0.29461500127064555,0.1695696680744489,0.45437485198179883,0.0,0.0,0.0,0.0,0.96959280368837,0.5024970716187895,0.7465642546204663,0.9845616838898438,0.6688825969922184,0.8548946912722624,0.6245306631196279,0.739551376642542,0.9702572102864583,0.5524295395460952,0.37621880406433306,0.4643241718052141,400,400,400
10,val,0.23716771212716897,0.24379035085439682,0.15209316631158193,0.32224225719769795,0.0,0.0,0.0,0.0,0.9728396549672399,0.5283508613469265,0.7743450157148787,0.9862328674485149,0.6913999588828629,0.8728235025958548,0.6513479385309027,0.7585118440096816,0.9734030436197917,0.5855061573373522,0.5592080815516827,0.5723571194445174,400,400,400
15,val,0.2022877837717533,0.2304420145718675,0.12632033228874207,0.2782552355527878,0.0,0.0,0.0,0.0,0.9726901540579173,0.5344876504518021,0.7945012003392575,0.98615603880523,0.6966333685310949,0.8854841670644232,0.6644944253955298,0.767226334949659,0.9732945963541667,0.5877282319036895,0.4688363095410281,0.5282822707223588,400,400,400
20,val,0.18935498677194118,0.242295527732686,0.11744497338930766,0.2612650005022685,0.0,0.0,0.0,0.0,0.9729292249313995,0.5389521502890927,0.8022084283312978,0.9862788919508546,0.7004144348319736,0.8902504457534685,0.6705802893101953,0.7713632678505967,0.9736564615885417,0.5950599309036986,0.5392389519904213,0.5671494414470599,400,400,400
25,val,0.1816968080153068,0.23007718708954358,0.1127863093962272,0.25060730675856274,0.0,0.0,0.0,0.0,0.9735264041608245,0.5396694962286603,0.7718381665729105,0.9865856388932214,0.7010199234972863,0.8712287398863294,0.6557538314007854,0.7616780223207984,0.9740845540364583,0.6058693506584887,0.5493019149945713,0.57758563282653,400,400,400
30,val,0.16808566925426324,0.24498862537898516,0.10575901080543797,0.23041232724984487,0.0,0.0,0.0,0.0,0.9755494805513093,0.55352851032496,0.7887903080470818,0.9876234335361384,0.7126081132674873,0.8819259635951924,0.6711594091860209,0.7726227663077837,0.976244677734375,0.6505249144940165,0.5468989338713239,0.5987119241826702,400,400,400
35,val,0.1619726253549258,0.22665738784953168,0.10180192604660988,0.22214332481225332,0.0,0.0,0.0,0.0,0.9742750974667126,0.5521269557144945,0.7900658571479243,0.9869699503547928,0.7114456116900986,0.8827226707811971,0.6710964064312095,0.7721559701097105,0.9748287434895834,0.623062516976853,0.5752317303626424,0.5991471236697476,400,400,400
40,val,0.15254148736596107,0.23558824666236577,0.09529111181075374,0.20979186177253722,0.0,0.0,0.0,0.0,0.9749693674204096,0.5535445730953596,0.7754361801927746,0.987326065410177,0.7126214241699546,0.8735162534635053,0.6644903766440671,0.7679833735695146,0.9754690755208333,0.637173499382961,0.5416877491918616,0.5894306242874112,400,400,400
45,val,0.14616086348891258,0.2227354084974841,0.09165430969869097,0.20066741744677224,0.0,0.0,0.0,0.0,0.9744537933888373,0.5588284541204588,0.8231685334593056,0.9870616336038349,0.716985185436287,0.903008710771696,0.6909984937898822,0.7854835936562005,0.9752955403645833,0.6371842309929668,0.5589393984235375,0.5980618147082521,400,400,400
50,val,0.14623260378837585,0.2290966657823638,0.09037022625406584,0.20209498167037965,0.0,0.0,0.0,0.0,0.9752835521048353,0.5571201697872893,0.7923902436754979,0.9874871393178831,0.7155776164191551,0.8841715652843686,0.6747552067313936,0.7749313218558743,0.975781591796875,0.6592981744744466,0.5821049688127972,0.6207015716436219,400,400,400
55,val,0.13782326893260083,0.27481869176814433,0.08605805126329263,0.18958848694960276,0.0,0.0,0.0,0.0,0.9741251603908143,0.5539724766198213,0.7660387313990665,0.98689300955768,0.712975918112545,0.8675220059213605,0.660005604009444,0.7647121228032341,0.9748720377604166,0.6483492952894898,0.554559025073513,0.6014541601815013,400,400,400
60,val,0.14210716930528483,0.23848610410564824,0.08393777375419935,0.19162150005499523,0.0,0.0,0.08655064960320791,0.0,0.9746159699619308,0.5502882544409602,0.7929678930570594,0.9871448269313052,0.7099173368108839,0.8845310572795895,0.6716280737490098,0.7726240391533169,0.9751267740885416,0.6465835758165631,0.6137686780687366,0.6301761269426498,400,400,400
65,val,0.13286409314721823,0.23803603158969627,0.07958966109280785,0.17853434920310973,0.0,0.0,0.0760417632261912,0.0,0.9759553280468395,0.5581462679904403,0.8150497393837096,0.9878313686489422,0.7164234570998115,0.8981018224442218,0.6865980036870749,0.7830504451403297,0.9765384440104167,0.6585303085387608,0.6007599638157277,0.6296451361772443,400,400,400
70,val,0.1301288794601957,0.24746431959302803,0.07784347262233496,0.1751641748348872,0.0,0.0,0.07250111798445384,0.0,0.9756950864142554,0.555166309063204,0.8083686077874782,0.9876980442210562,0.7139639096189311,0.8940307903005565,0.681767458425341,0.7797433344216459,0.976227001953125,0.6456521414400546,0.5940499461288932,0.6198510437844739,400,400,400
75,val,0.12625757132967314,0.2422888941670719,0.07519851520036658,0.17032336413860322,0.0,0.0,0.06993263105551402,0.0,0.9746076857180912,0.5530993473953144,0.8143845584607795,0.9871405776116613,0.7122523724228088,0.8976978498446404,0.683741952928047,0.7806971971913951,0.97531298828125,0.6467346765472903,0.5848640458692407,0.6157993612082655,400,400,400
80,val,0.12478304528941711,0.23865344198910812,0.07350532603760561,0.1692399928967158,0.0,0.0,0.06820772250493368,0.0,0.976438862751723,0.5722099590443457,0.8203274302062883,0.9880789951602784,0.7279052721331934,0.90129656521555,0.6962686946253169,0.7896587506674523,0.9771371256510417,0.675508854418241,0.6038372988400527,0.6396730766291469,400,400,400
85,val,0.12104716235150893,0.2433317927153487,0.07230545949811737,0.1632550573348999,0.0,0.0,0.0653380807240804,0.0,0.9763195898113016,0.5689890206500705,0.8196423056615427,0.988017924676363,0.725293820621287,0.9008828857312773,0.6943156631558066,0.7883169720409716,0.9770228190104167,0.6745624841310812,0.5923960267194742,0.6334792554252777,400,400,400
90,val,0.11949837936709325,0.24779176966924416,0.07086646889646848,0.16174799243609111,0.0,0.0,0.06382297217845917,0.0,0.9756439389483205,0.5611554705575365,0.8245828500715185,0.9876718367254755,0.7188976128778906,0.9038590382883378,0.6928691603145275,0.7871274198591252,0.976379443359375,0.6619107097319484,0.596959335460054,0.6294350225960013,400,400,400
