epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
50,val,0.12865105209251246,0.2403655981546954,0.07929768007869521,0.17800442457199098,0.0,0.0,0.0,0.9771892639693426,0.5662462656350883,0.7895627788304032,0.9884630488105811,0.7230616002847857,0.8824085840078036,0.6779045222327458,0.7776661028116113,0.9775240071614584,0.747544068848343,0.6271126648282124,0.6873283668382777,467,467,266
55,val,0.12723744158943495,0.23474370433311714,0.0794983813383927,0.17497650146484375,0.0,0.0,0.0,0.9762109436973686,0.5661271405355959,0.8141331422924517,0.9879622889557915,0.7229644718908166,0.8975450845505886,0.6901301414140237,0.7854904088418054,0.9766652425130208,0.7421264056287934,0.6570761243575174,0.6996012649931553,448,448,304
60,val,0.1322349113970995,0.23930292321663155,0.08389780753602584,0.1805720152457555,0.0,0.0,0.0,0.9765413059769451,0.5754393143262252,0.7875561138996974,0.9881314425597294,0.7305128278740787,0.881154004370336,0.6814977141129612,0.7798455780676226,0.9770255788167318,0.7519935084952935,0.6752945689867027,0.7136440387409981,431,431,338
65,val,0.12708387470493715,0.24579749119124913,0.08032804427668452,0.17383970538775126,0.0,0.0,0.0,0.9768945446151622,0.5663162482201329,0.8012059024948256,0.9883122468784314,0.7231186535460645,0.8896327747817018,0.6837610753574792,0.781472231776707,0.9772897084554036,0.7438325410615716,0.7001085477081427,0.7219705443848572,416,416,368
70,val,0.1239239293585221,0.24558446870038383,0.0789533790697654,0.16889448006947835,0.0,0.0,0.0,0.976766026184817,0.5734143229611676,0.8003930484374397,0.9882464725175266,0.7288789921296778,0.8891314584135953,0.6869036856993036,0.7835244658611416,0.9771692403157552,0.7449925091998557,0.6792890339269422,0.7121407715633989,403,402,395
75,val,0.12144685032467048,0.24015170139701744,0.07782623107234637,0.1650674702723821,0.0,0.0,0.0,0.976700562701475,0.5707388143513544,0.8162128365495361,0.9882129657176387,0.7267138357270992,0.8988074746792204,0.6934758254504453,0.7878840712007885,0.9772592926025391,0.7520086598293412,0.6873839241501247,0.719696291989733,400,400,400
80,val,0.12051617139329512,0.23861101387362732,0.07559298489863674,0.16543935775756835,0.0,0.0,0.0,0.9765075876311705,0.5708687500586873,0.8188893878161951,0.988114180529413,0.7268191566448309,0.9004279131007241,0.6948790689374412,0.788755241835351,0.9770658620198568,0.7480975438529989,0.687440918894224,0.7177692313736115,400,400,400
85,val,0.11940830955902736,0.24204931388560094,0.07518887119367719,0.16362774829069773,0.0,0.0,0.0,0.9770366852191105,0.5719406281685315,0.807340952068999,0.9883849829633563,0.7276873158179005,0.8934019351963172,0.6896407901187653,0.7854394218188804,0.9774432373046875,0.7507103468298683,0.6753704397813548,0.7130403933056115,400,400,400
90,val,0.11645735343297323,0.24519992070762733,0.07400281129404902,0.15891189614931742,0.0,0.0,0.0,0.9766095387767871,0.5710128385325774,0.8115655356482727,0.9881663723844579,0.7269359288825908,0.8959825296718865,0.6912891870904251,0.7863959709858791,0.9771115620930989,0.7474394721675612,0.6999168036941074,0.7236781379308344,400,400,400
91,val,0.11788828521966935,0.24547174612158223,0.07352481510179738,0.16225175499916078,0.0,0.0,0.0,0.9767398781290836,0.5705953077787094,0.8128064290190585,0.9882330891746205,0.726597494533078,0.8967382462990077,0.6917008683988839,0.7867138716422839,0.9772374216715495,0.7475733062738104,0.6983316428789078,0.7229524745763591,400,400,400
92,val,0.11780437635878722,0.24631102716452197,0.07342862801005443,0.1621801245212555,0.0,0.0,0.0,0.9767132809138539,0.5709899939157529,0.8107707500333361,0.9882194755754459,0.7269174165680564,0.8954979530328838,0.6908803719745444,0.7861580082876477,0.9772057342529297,0.7466807756129351,0.6933523873238632,0.7200165814683992,400,400,400
93,val,0.11707444618145625,0.24617594892257139,0.07310379590528707,0.16104509671529135,0.0,0.0,0.0,0.9767470348610107,0.5707082359065273,0.8105391116428048,0.9882367522354097,0.7266890474756383,0.8953566442509565,0.690623673774666,0.7859981274701142,0.97723388671875,0.7470397219390291,0.6994804343611101,0.7232600781500695,400,400,400
94,val,0.11722649541993936,0.24513124380456774,0.07331407366941373,0.1611389176050822,0.0,0.0,0.0,0.977106964785518,0.5731488609464057,0.809933381170129,0.9884209425072935,0.728664495998935,0.8949869532175864,0.6915411210582674,0.7867297356340176,0.9775768280029297,0.7500411466766077,0.697617426659982,0.7238292866682949,400,400,400
95,val,0.11789048898965121,0.2440510954903929,0.07371724305053552,0.16206373592217763,0.0,0.0,0.0,0.976840038080881,0.5715371755668652,0.8119177750906892,0.9882843520603707,0.7273606815705235,0.8961971522687353,0.6917274753287772,0.7867649962461453,0.9773319753011068,0.7479305684056553,0.6976840843825733,0.7228073263941144,400,400,400
96,val,0.11660518250117699,0.2469736635684967,0.07321426030558845,0.15999610344568888,0.0,0.0,0.0,0.9768487748324357,0.5716242341426446,0.8111350020960959,0.9882888233726798,0.7274311781715151,0.8957200884057105,0.6913796181193703,0.786536003690392,0.9773350270589193,0.7483943144706674,0.6837558951917215,0.7160751048311944,400,400,400
97,val,0.11698620626082024,0.2463160655216167,0.07346268193796276,0.16050973057746887,0.0,0.0,0.0,0.976756248064654,0.5705276555741575,0.8122858493930138,0.988241467829884,0.7265426413208655,0.8964213340462505,0.6914067524835856,0.7865232510106085,0.9772540028889974,0.7467109068601792,0.6989327435680925,0.7228218252141358,400,400,400
98,val,0.11638862711687882,0.24795972830370852,0.07322422889061272,0.1595530257622401,0.0,0.0,0.0,0.9768252329595606,0.5707229870636307,0.8113944743523847,0.9882767749753255,0.7267010055421191,0.8958782704054311,0.6910587307080076,0.7863142314585252,0.9773149108886718,0.7474195757246989,0.6979907376632356,0.7227051566939673,400,400,400
99,val,0.11693872110297282,0.24689887228764987,0.07333159396424889,0.16054584801197053,0.0,0.0,0.0,0.9768664988284916,0.5708514766982933,0.8110633696061487,0.9882978940736679,0.7268051565233169,0.8956764111269396,0.690957423152221,0.7862604483776444,0.9773525746663412,0.7474311163176081,0.6979827222649876,0.7227069192912978,400,400,400
100,val,0.11645867741356293,0.24597391564595072,0.07317973957086603,0.15973761518796284,0.0,0.0,0.0,0.9766435443135082,0.5701221340791646,0.811488264790116,0.9881837796431812,0.726213740580794,0.8959354366936926,0.6908051994346402,0.7860846477275963,0.977143809000651,0.7457639682691275,0.696274281430608,0.7210191248498677,400,400,400
