epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,1.0299801236391068,1.0113016727723574,1.016345231930415,0.9453741296132405,0.0,0.0,0.0,0.49120442698399225,0.7321164817575286,0.05339377854562105,0.017613870884342017,0.845343242753133,0.10137477481467513,0.0346179850497418,0.035503824714981536,0.26770804372916385,0.7298951212565105,0.08841463466226793,0.035053528650389486,0.06173408165632871,400,400,400
5,val,0.3651739950478077,0.3663617862682593,0.1695546502371629,0.45754411657651267,0.0,0.0,0.0,0.5162461290756861,0.9685873470161162,0.5084733998649359,0.6658654402629771,0.9840430484166742,0.6741562693919071,0.7994228395276177,0.5871694200639566,0.7143087290480098,0.9693413035074869,0.6343192248665825,0.3969421785470801,0.5156307017068313,400,400,400
10,val,0.26818654626607896,0.28764779591246653,0.1343299586698413,0.30477734247843424,0.0,0.0,0.0,0.4863289500276248,0.973569763008532,0.5466814099597664,0.7474692222025587,0.9866079033602656,0.7069088778586757,0.855487710691039,0.6470753160811626,0.7559067983902857,0.9741727956136068,0.6987842340913787,0.5569489504323283,0.6278665922618535,400,400,400
15,val,0.23663462176918984,0.27299086082922785,0.11711919215818246,0.2603247406085332,0.0,0.0,0.0,0.47912654678026834,0.9728701667434179,0.5461858524497214,0.7881564302705376,0.9862485460452955,0.7064944380190313,0.8815296211543351,0.6671711413601296,0.7690708164878922,0.973473129272461,0.6792680133155271,0.5796435299528544,0.6294557716341908,400,400,400
20,val,0.2265658733745416,0.3015032155733359,0.11140261956801017,0.24608395079771678,0.0,0.0,0.0,0.4782258743047714,0.9731126277559239,0.5522195781875037,0.7661315193799352,0.9863731183583494,0.7115225010012045,0.8675815033853351,0.6591755487837194,0.7638212417744542,0.9737838490804036,0.7153522325254758,0.5296095952672074,0.6224809138963416,400,400,400
25,val,0.21545512025554975,0.2822597893445115,0.10478485024844607,0.23054787039756774,0.0,0.0,0.0,0.47788759221633276,0.9743868787788448,0.5605583216212517,0.7646399951317285,0.9870273037688556,0.7184073979867566,0.8666243508491362,0.6625991583764901,0.7665283985106083,0.9750517018636068,0.7186580251109181,0.5999063265325877,0.6592821758217529,400,400,400
30,val,0.20172800838947297,0.2715118927390952,0.09663694371158878,0.21126946290334067,0.0,0.0,0.0,0.477748041053613,0.9775246655769522,0.5759874441300872,0.8012908151655738,0.9886346123442711,0.7309543566167438,0.8896851173828025,0.6886391296478305,0.7849343082908712,0.9779603830973307,0.7580318136882731,0.6147490915824385,0.6863904526353558,400,400,400
35,val,0.2047237139940262,0.27284945822075796,0.10223854297151168,0.2117242596546809,0.0,0.0,0.0,0.4774231146772703,0.9753271411161634,0.5691672868517367,0.7982929746234276,0.9875094821661311,0.7254386343901836,0.8878341692800024,0.6837301307375822,0.7809291341971093,0.9760657501220703,0.7378663920104797,0.6366325650453418,0.6872494785279107,400,400,400
40,val,0.20036912230153878,0.2787427117950038,0.09928884083715578,0.20606150170167287,0.0,0.0,0.0,0.4769395074248314,0.9732408180552891,0.5567209028000935,0.7461731502199463,0.9864389679658647,0.7152481884179913,0.8546382128553048,0.6514470265100198,0.7587116236917764,0.9740668487548828,0.7297714982591375,0.6035183693418185,0.666644933800478,400,400,400
45,val,0.18359843594332537,0.27291957445834814,0.0856986569489042,0.18617153545220694,0.0,0.0,0.0,0.47663338313500087,0.9743152847464386,0.5648118416801691,0.8034301310387139,0.9869905706287129,0.721891062728308,0.8910022264915421,0.6841209863594415,0.7808524191551071,0.9751768493652344,0.7272555373836422,0.6151114095067229,0.6711834734451826,400,400,400
50,val,0.17905023256937663,0.28726048257790116,0.0825267674215138,0.1802512083450953,0.0,0.0,0.0,0.4766124332944552,0.9761274770550151,0.574793034917543,0.7757685078805063,0.9879195430344596,0.7299918429568613,0.873727070209659,0.6752807713990246,0.7755630066176882,0.9767466990152994,0.7500375935105029,0.6319591513911161,0.6909983724508095,400,400,400
55,val,0.1739100549618403,0.3044150997149317,0.0795286076515913,0.17306272109349569,0.0,0.0,0.0,0.4761439012487729,0.9763501550262014,0.5778273319365094,0.7868200255143764,0.9880335754705951,0.7324341773536481,0.8806930908308714,0.6823236787254429,0.7803325041590291,0.9770946502685547,0.7426555832809206,0.6556664080529461,0.6991609956669333,400,400,400
60,val,0.17118138561646143,0.30090467474962534,0.07685762460033099,0.17033889790376028,0.0,0.0,0.0,0.47583123832941054,0.9769970168130547,0.5870293688600824,0.7879031280902741,0.9883646849280397,0.7397838759363713,0.8813711612349633,0.6874662484751782,0.7839765045878037,0.977745844523112,0.7537122302430526,0.6972861554122979,0.7254991928276753,400,400,400
65,val,0.16718996219336987,0.30504677091774185,0.07425760750969251,0.1649557952086131,0.0,0.0,0.0,0.4758325995008151,0.9769508210429415,0.5838214897741055,0.7797457491817674,0.9883410458612729,0.7372314285966328,0.8762439798384157,0.6817836194779365,0.7801726866662714,0.977658920288086,0.7517553227412718,0.6927196106552252,0.7222374666982485,400,400,400
70,val,0.16344235541919866,0.31221909350470495,0.07187565598636865,0.15990017890930175,0.0,0.0,0.0,0.4755443715055784,0.9763993936007975,0.579309366763727,0.7752237494006713,0.9880587868648327,0.7336236698840459,0.8733814536476233,0.6772665580821992,0.7769775032550653,0.9771433766682943,0.7509391920064102,0.6766287683546918,0.713783980180551,400,400,400
75,val,0.16133251927793027,0.302678640343641,0.0703270517103374,0.1572233341137568,0.0,0.0,0.0,0.47557325104872383,0.977208083733372,0.5869234945063072,0.7961099283917167,0.9884726769761166,0.7396997984315551,0.8864824093529443,0.691516711449012,0.7867471688771319,0.9779257456461589,0.7622697531740384,0.7027793644882404,0.7325245588311394,400,400,400
80,val,0.15931270542244116,0.30812754403603704,0.06841362743948896,0.15512259205182394,0.0,0.0,0.0,0.47544594258069994,0.9769675860090009,0.5815320949635084,0.7940171654019313,0.9883496248729623,0.7354034696044868,0.8851834650356201,0.6877746301827199,0.7841722821248136,0.9776864878336589,0.7557918088048172,0.6947088276702656,0.7252503182375414,400,400,400
85,val,0.1564856111506621,0.3168450021430066,0.06722664546221495,0.15067365328470866,0.0,0.0,0.0,0.4753546040256818,0.977056648201393,0.5827890602322893,0.7840522145266562,0.9883951975683248,0.7364077436152603,0.8789565777755899,0.6834206373794727,0.7812993076534461,0.9777688852945964,0.7557527836114433,0.6902569975820964,0.7230048905967699,400,400,400
90,val,0.15618955763677755,0.3155246196608794,0.06675993227710326,0.15054093639055888,0.0,0.0,0.0,0.47539122273524603,0.9768412830283975,0.583672328964215,0.7803297271497892,0.988284989204533,0.7371124926403936,0.8766125906340445,0.6820010280570021,0.7802811130474673,0.9775641632080078,0.758400156622179,0.6863818487987532,0.7223910027104661,400,400,400
91,val,0.156820274690787,0.31517184525728226,0.06695454468640188,0.15163256386915844,0.0,0.0,0.0,0.47526718854904176,0.9767098771179966,0.5807083455463106,0.7836475643051592,0.9882177333398263,0.7347444545130319,0.8787022503634997,0.682177954925735,0.7803552623231554,0.9774398803710938,0.7544964712826109,0.6664000870158171,0.7104482791492139,400,400,400
92,val,0.15416003428399563,0.3112979801861863,0.06604311017940442,0.14723333994547527,0.0,0.0,0.0,0.47521808137496313,0.9766475793348208,0.5818658342815226,0.7820803726040485,0.9881858451100132,0.7356702719934575,0.8777161621069208,0.6819731034427856,0.7801979287401307,0.9773797607421875,0.7558039622626395,0.6868645487348276,0.7213342554987335,400,400,400
93,val,0.15484175711870193,0.31162674725055695,0.06647006028642256,0.14826777239640554,0.0,0.0,0.0,0.47472839544216794,0.9769218169353384,0.5838124128286237,0.7831263238496803,0.9883262034608744,0.73722419157703,0.8783744745116542,0.683469368339152,0.7812868512045474,0.9776421356201171,0.7588643038388211,0.6872709124385171,0.7230676081386691,400,400,400
94,val,0.15647937392195066,0.31050871430259,0.0670582582304875,0.1508334368467331,0.0,0.0,0.0,0.47533525894085565,0.9765129851545956,0.5821736996615267,0.7817565846046053,0.9881169438188299,0.7359162900837887,0.8775122161572784,0.6819651421330659,0.7801477564735758,0.9772536468505859,0.7555714070084363,0.6853965112686201,0.7204839591385281,400,400,400
95,val,0.1557474511365096,0.31184445164705576,0.06669775621344645,0.14973288297653198,0.0,0.0,0.0,0.47532130042711895,0.9766723863780052,0.5821357457883501,0.7842050192558643,0.9881985432777054,0.7358859659646743,0.8790525873343092,0.6831703825221072,0.7810043838074066,0.9774068196614584,0.7556857717488061,0.6869835064560542,0.7213346391024302,400,400,400
96,val,0.15682265939811865,0.312584713101387,0.06643968790769578,0.1522403436899185,0.0,0.0,0.0,0.4748264302810033,0.9767595288033489,0.5829440105603636,0.7833104115374587,0.9882431469999187,0.7365314334194307,0.8784902577472617,0.6831272110489112,0.7810046503003903,0.9774895222981771,0.7566141339785287,0.6870669600122871,0.7218405469954079,400,400,400
97,val,0.15588060833513737,0.31330769116941254,0.06659459782143434,0.15010605335235597,0.0,0.0,0.0,0.475302815536658,0.9768676710773101,0.5825819397275561,0.7831920271912396,0.9882984939957646,0.7362423709041549,0.8784158018302374,0.6828869834593978,0.7808805459987019,0.9775916798909505,0.757130678837389,0.6866100717024765,0.7218703752699327,400,400,400
98,val,0.15458125372727713,0.3149627670645714,0.06611781798303128,0.14803048034509023,0.0,0.0,0.0,0.47507103145122526,0.9768128571158604,0.5822905646477323,0.7827915077457744,0.9882704410785909,0.7360096529139937,0.8781638282937123,0.6825410361967534,0.7806316431697891,0.9775380198160807,0.7564405066970129,0.6877425465205604,0.7220915266087866,400,400,400
99,val,0.1555161529779434,0.31308058766942276,0.06627077691257,0.14975823362668356,0.0,0.0,0.0,0.47501646240552264,0.9767116565052862,0.581863348605925,0.7828530627223844,0.9882186441213757,0.7356682852772503,0.8782025609300431,0.6823582056641547,0.7804760226111985,0.9774409230550131,0.7553862858002199,0.6875656721147266,0.7214759789574733,400,400,400
100,val,0.15412501230835915,0.3148779512235993,0.0660638665407896,0.14711488723754884,0.0,0.0,0.0,0.4753563423951467,0.9768042709965473,0.5827662084782316,0.7828745262317973,0.9882660466978053,0.7363895000494592,0.8782160659241067,0.6828203673550144,0.7808150019021921,0.9775286356608073,0.7563061136617362,0.6868679963390374,0.7215870550003868,400,400,400
