epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,loss_skel_pred,loss_skel_consist,loss_contrastive,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.14206850506439558,0.2531602161103173,0.07879663437010838,0.1720628399785571,0.0,0.0,0.0,0.0,,,,0.975559360897441,0.5677202336301244,0.8171312956717458,0.9876284967253749,0.724262175676005,0.8993640664470245,0.6924257646509351,0.7868036300664372,0.9763717651367188,0.7416673459767482,0.6470641162636538,0.694365731120201,397,402,403
5,val,0.18040237625274944,0.23215473560910477,0.07932340731825742,0.18194697802248982,0.0,0.0,0.0,0.0,,,,0.9747106137182107,0.5687039825560236,0.8215219200511618,0.9871933709647858,0.7250622027865137,0.9020170561857278,0.6951129513035927,0.7883121721084653,0.9756050877923134,0.7362591807870184,0.6104064249226782,0.6733328028548482,397,402,403
10,val,0.2110076663997086,0.2258913764043858,0.083101713893768,0.18893766937857848,0.0,0.0,0.0,0.0,,,,0.9743204453907013,0.5691780222300608,0.8123719031591429,0.9869932185176672,0.7254473541773991,0.8964737333911419,0.6907749626946018,0.7852901235933016,0.9752505769665609,0.7378200881988302,0.6206239727917181,0.6792220304952741,397,402,403
15,val,0.20359778651763435,0.2297662131880459,0.08415821520147529,0.18761183613558544,0.0,0.0,0.0,0.0,,,,0.9742094322731376,0.5686664050367325,0.8133760827186324,0.9869362554421763,0.7250316615576611,0.8970848247862743,0.6910212438776824,0.7854173066761675,0.975143611831153,0.7329357846202676,0.6197114912584158,0.6763236379393418,397,402,403
20,val,0.19839848469064086,0.24076807538145467,0.08474117516233676,0.187202408464248,0.0,0.0,0.0,0.0,,,,0.9737870032535734,0.5667324491865492,0.8008068265537491,0.986719439988602,0.7234578558461566,0.8893867068310419,0.6837696378701492,0.7804420929979572,0.974727502605259,0.7326674095080491,0.6059354098602611,0.6693014096841551,397,402,403
25,val,0.1959379993601891,0.23963989964441249,0.0849941428441344,0.18464123984903988,0.0,0.0,0.0,0.0,,,,0.9742537562731151,0.5706274232854844,0.7957436217264681,0.9869589997511327,0.7266235325139418,0.8862552672874565,0.6831855225059762,0.7802082670950226,0.9751794034202627,0.7404447597324573,0.6159503160589783,0.6781975378957178,397,402,403
30,val,0.18865387785276305,0.23368160701111743,0.08412352719180212,0.18345469295780525,0.0,0.0,0.0,0.0,,,,0.9743407159526174,0.5694252080225665,0.8096390188167244,0.9870036190612611,0.7256480972929279,0.8948072078442763,0.6895321134196455,0.7844683142639695,0.9752686007710911,0.7350168049874665,0.6362279727578345,0.6856223888726505,397,402,403
35,val,0.1568619932150128,0.23310068132061706,0.08222607310947984,0.17981761971185373,0.0,0.0,0.0,0.0,,,,0.9747509321892903,0.5717815508391425,0.8126002483664417,0.9872140494281385,0.7275585472216286,0.8966127518726495,0.6921908996027921,0.7863775771316249,0.975660260091692,0.7442649385777294,0.6185741274498471,0.6814195330137882,397,402,403
40,val,0.12832605583822213,0.2343130748915045,0.07786683983283978,0.1787852718188517,0.0,0.0,0.0,0.0,,,,0.9753398994163259,0.5737220152313753,0.8156050010837202,0.9875160216269814,0.7291275202082298,0.8984388130643968,0.6946635081575478,0.7882223052438072,0.9762259105707976,0.751097502507606,0.633180429014895,0.6921389657612504,397,402,403
41,val,0.1264256860355404,0.2371827483569321,0.07696568101421741,0.1758856902090814,0.0,0.0,0.0,0.0,,,,0.9750947112191957,0.5725825298601093,0.8131344309726211,0.987390331896828,0.7282066524178467,0.8969378299615994,0.6928584804163651,0.7869372240173087,0.9759897577682598,0.7483298877767822,0.6309181729285789,0.6896240303526806,397,402,403
42,val,0.12673682281345228,0.2396834575031933,0.07708157494391912,0.17639207047877517,0.0,0.0,0.0,0.0,,,,0.9749819887100638,0.5721140244068564,0.8103630474070815,0.9873325369887164,0.7278276454822793,0.8952492137615553,0.691238535906969,0.785819686841334,0.9758805140552905,0.7469729834611414,0.6474146288129303,0.6971938061370359,397,402,403
43,val,0.1276761137716398,0.23969925998857147,0.07704234729672588,0.17830988061784508,0.0,0.0,0.0,0.0,,,,0.9748703612234806,0.5718844424368965,0.810897339265538,0.9872752970169895,0.7276418380352472,0.8955751623053584,0.6913908908512172,0.7858840476419716,0.9757786437169017,0.747157823969095,0.6496886302325218,0.6984232271008084,397,402,403
44,val,0.12576833929235356,0.23786598698873268,0.07709666891673277,0.1744400096494098,0.0,0.0,0.0,0.0,,,,0.975244232174046,0.5733511548297999,0.8128303244047916,0.9874669838682649,0.7288279581703719,0.8967527886777479,0.6930907396172958,0.7871419038028792,0.9761359195581218,0.750795539737747,0.6336892956840989,0.692242417710923,397,402,403
45,val,0.12643784160827878,0.23812433587093101,0.07692104204251521,0.17595464109978406,0.0,0.0,0.0,0.0,,,,0.975206069733853,0.5734852013603554,0.8117904862636851,0.9874474209825166,0.7289362503880548,0.8961196036941088,0.6926378438120202,0.7868272524526313,0.9760987198592832,0.7512217681242471,0.6325815474731621,0.6919016577987046,397,402,403
46,val,0.1255495412108114,0.2390846553209581,0.07632434423827254,0.17477473804721008,0.0,0.0,0.0,0.0,,,,0.9753398775779524,0.5734801172757938,0.8135981087740273,0.9875160104334629,0.7289321434435087,0.8972198469307082,0.6935391130249106,0.7874727012092578,0.9762281123423736,0.7510242020987956,0.6324355496719973,0.6917298758853965,397,402,403
47,val,0.12517991158306796,0.23747747803204938,0.07689892506827152,0.17346089741716353,0.0,0.0,0.0,0.0,,,,0.9752539849117112,0.5733549145748393,0.8134750302154775,0.9874719832095947,0.7288309958084371,0.8971450024529096,0.6934149723951584,0.787361309900676,0.9761450082663722,0.7515874760299941,0.6318429566876236,0.6917152163588088,397,402,403
48,val,0.125421025329254,0.23946643267807208,0.07622145202035623,0.17462059825757809,0.0,0.0,0.0,0.0,,,,0.9752175880846348,0.5732512697900589,0.8123900795791649,0.9874533256159405,0.7287472520095991,0.896484800631662,0.692820674684612,0.7869529791512861,0.9761114696528288,0.7509312274401653,0.6323303855973675,0.6916308065187664,397,402,403
49,val,0.12494983710967425,0.23891315707250646,0.07581803103618051,0.17408164315841523,0.0,0.0,0.0,0.0,,,,0.9749971927825778,0.5722520036313936,0.811667656228936,0.9873403327818427,0.7279392900243429,0.8960447612322638,0.6919598299301648,0.7863056175476357,0.9758979746159291,0.748203033702555,0.6466072061900896,0.6974051199463223,397,402,403
50,val,0.12491105765450833,0.24074597244984225,0.07667731933691771,0.17314479675799904,0.0,0.0,0.0,0.0,,,,0.9752655027726287,0.5732036505193243,0.8116241563828447,0.9874778873054523,0.7287087724848671,0.8960182535911458,0.6924139034510846,0.7866977698915992,0.9761550442484401,0.7515441700536091,0.6325652735401641,0.6920547217968867,397,402,403
