epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
1,val,0.563180611928304,3.8629475330051624,0.9503041495925144,0.1779731746663353,0.0010569300984866682,0.974518922898324,0.3021684678290688,0.0021116283534098,0.08951505238241099,0.37644475145244544,0.9506353515625,0.39804937907047155,0.03920090463626084,0.2186251418533662
2,val,0.4781286348899206,2.3151745921687077,0.320215378578393,0.0940993533537922,0.01707458019126415,0.48509566510761404,0.17201244670394,0.03357586655651785,0.055586966772528175,0.1437964373744831,0.32148483072916667,0.2815003988903922,0.033976728868795276,0.15773856387959373
3,val,0.46926427344481153,0.5469490321058976,0.9557375773584492,0.3252166020948039,0.3721539299987889,0.977367913183253,0.49081274952445614,0.5424375820562892,0.3486852660467964,0.551036036484014,0.9549481770833333,0.5357289385897391,0.23658920612885226,0.3861590723592957
4,val,0.4401181294520696,0.41456965396278783,0.9623163039689079,0.38386454915194834,0.4718516306564046,0.9807963191485111,0.5547718516052542,0.6411673851201591,0.4278580899041765,0.6060108279257536,0.9621482421875,0.628038231200881,0.36138293670751,0.4947105839541955
5,val,0.4386475654443105,0.4637644290924072,0.9352942786532846,0.38554849436137517,0.21496298274753983,0.966565435520358,0.5565283292939979,0.35385931225891104,0.30025573855445753,0.5119352519207332,0.9339292317708333,0.616466889334402,0.19073936432689562,0.4036031268306488
6,val,0.42966736952463785,0.4122620303379862,0.9502257662007533,0.40301230403712757,0.32341757604281823,0.974477706806114,0.574495751573199,0.4887611920794896,0.3632149400399729,0.5588852154268996,0.9500796223958333,0.6320042327958016,0.29379160852651387,0.46289792066115776
7,val,0.40610949556032816,0.38713741616198893,0.9438130451329384,0.36953122400771865,0.4502383059947005,0.9710944655877546,0.5396462928772714,0.62091630614582,0.40988476500120957,0.5878608583784525,0.9445483723958333,0.5794463174265319,0.31114761061946733,0.44529696402299956
8,val,0.40078400671482084,0.38956791476199504,0.9547031021110602,0.4102038438029914,0.40541476768924933,0.9768267120259749,0.5817653179795159,0.5769325568647937,0.4078093057461204,0.590107237867767,0.9544990234375,0.6373754630580073,0.35724897596702604,0.4973122195125167
9,val,0.37936036646366117,0.4017834318311591,0.9588209352580706,0.39932965738200377,0.4118827013086255,0.9789776267954252,0.5707442206707845,0.5834517285704621,0.4056061793453146,0.5900110979829,0.9585360026041667,0.6591222435437837,0.3063854027545327,0.48275382314915816
10,val,0.3965244152148565,0.38646936416625977,0.9632331311198825,0.4353142125473712,0.47564241799506685,0.9812722858547397,0.6065768857326131,0.644658099001132,0.455478315271219,0.6247299205541069,0.9638399088541667,0.6672573364705324,0.33219271452157506,0.49972502549605374
11,val,0.3758148315548897,0.34388293090619537,0.95967791931995,0.4341041308804182,0.564968072133813,0.9794241286884313,0.6054011302706661,0.7220186560911579,0.4995361015071156,0.6529167074447271,0.9604447916666666,0.6561796570926491,0.4358496117701905,0.5460146344314198
12,val,0.3532497947414716,0.33220931417063665,0.9620463728620696,0.4350126497194656,0.6069147318260164,0.9806561008634231,0.6062840627983417,0.7553788882579342,0.5209636907727411,0.6679912514691839,0.9626482421875,0.6655632274617005,0.456306345114063,0.5609347862878817
13,val,0.35189119140307107,0.3559617635450865,0.9544404394482827,0.423225358314841,0.4746204090636144,0.9766892049344935,0.5947411713011602,0.6437187579208928,0.4489228836892277,0.6174287356089126,0.9551172526041667,0.6477121706236256,0.3922504560356386,0.519981313329632
14,val,0.34618850648403166,0.34638816275094686,0.9615028283436917,0.44531321989834344,0.5113510616826853,0.9803736343888856,0.6162169054672657,0.6766807191882539,0.47833214079051434,0.6393890366415734,0.9621352864583333,0.6861897555363489,0.45755634349826185,0.5718730495173053
15,val,0.35721011330684027,0.4082594278611635,0.9612460229269582,0.4390984923010204,0.3760711002711529,0.9802401245840613,0.6102410566756022,0.5465867282541558,0.4075847962860867,0.5921385384997105,0.9618865234375,0.6759974204047872,0.37600452310959964,0.5260009717571934
16,val,0.3500606471300125,0.32168883712668167,0.963112107890251,0.44928822802067153,0.5787762940308327,0.9812094826569063,0.6200122506125306,0.7331960787847116,0.5140322610257522,0.6637255433139184,0.963651171875,0.6845631057375344,0.4834791864370152,0.5840211460872748
17,val,0.33490561723709106,0.3406088258090772,0.9561930774073955,0.428141445289791,0.5327804894965451,0.9776060333212797,0.5995784895142718,0.6951817212542174,0.480460967393168,0.6390383373979105,0.9569731770833333,0.6433169436693261,0.3925372516176342,0.5179270976434802
18,val,0.3333299302061399,0.34430485571685593,0.9569729652744048,0.4516071495625399,0.44672994307357977,0.9780134751531624,0.622216761192775,0.6175719873807289,0.4491685463180598,0.6184366859701748,0.9576090494791667,0.6794699929433744,0.46953955737796327,0.5745047751606689
