epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
25,val,0.10116688143461942,0.4539123452023456,0.04744096914306283,0.15489279448986054,0.0,0.0,0.9728681254487626,0.41559245704391284,0.7427420505341914,0.9862474971331062,0.5871639891494856,0.852383231708357,0.5791672537890521,0.7104008776756223,0.973067626953125,0.5786953773286178,0.5892025279670184,0.5839489526478181
26,val,0.10200859054923057,0.4032072938586536,0.04795296877622604,0.1560642111301422,0.0,0.0,0.9731927507447995,0.44945732440122677,0.762404523054413,0.9864142774470047,0.6201732425435821,0.8651867526225978,0.6059309237278199,0.7283515327334799,0.97342529296875,0.6069082773595502,0.6079336811903541,0.6074209792749521
27,val,0.09911697808653117,0.4085439714161973,0.047076372485607865,0.15115758359432221,0.0,0.0,0.9730519701835006,0.44074167931300673,0.7753098468969201,0.9863419564087847,0.6118260971295936,0.8734360914542225,0.6080257631049634,0.7297011654644758,0.9732919820149739,0.5965437741285394,0.6261896157955452,0.6113666949620423
28,val,0.09416346311569214,0.4342356116363877,0.04401667607016861,0.1443102502822876,0.0,0.0,0.9733717426236853,0.44855164906393946,0.755009705102815,0.9865062132992178,0.6193105359464339,0.8604051623276735,0.6017806770833772,0.7256443655968132,0.973621088663737,0.6139513143480939,0.5836460239097276,0.5987986691289108
29,val,0.0940620457008481,0.4185604958942062,0.0440871312096715,0.1440369600057602,0.0,0.0,0.9732075008491202,0.4619649204251993,0.7454826300410268,0.986421854194579,0.6319781192709344,0.8541851029746478,0.603723775233113,0.7268850171051154,0.9734053039550781,0.6250250998093245,0.574594402142679,0.5998097509760018
30,val,0.16946628717705609,0.29829477067840726,0.10402805879712104,0.2349045145511627,0.0,0.0,0.9704336587652688,0.490425605204045,0.7035093431596001,0.9849950080261731,0.6581014221597513,0.825953019846383,0.5969674741818225,0.7214562023763046,0.9709556833902995,0.6347517200384388,0.526374478371826,0.5805630992051325
31,val,0.17714175816625358,0.3963536682881807,0.10248807803727686,0.25179543733596804,0.0,0.0,0.9507553524671722,0.4898472657451134,0.31856210835111354,0.9747561130766363,0.6575805144698874,0.4831962125007238,0.40420468704811346,0.5863882421877996,0.9516367594401042,0.6309542177372951,0.41766883774479796,0.5243115277410465
32,val,0.16801166277378798,0.5194882140739968,0.09631329988129438,0.2397100245952606,0.0,0.0,0.9658807721853243,0.4883739592841356,0.292443725489782,0.9826443046305663,0.6562516849179882,0.452543843452771,0.3904088423869588,0.582232818986414,0.966587880452474,0.6274238118907904,0.3859853223630091,0.5067045671268997
33,val,0.1809315514191985,0.2853258479582636,0.11743626492097974,0.2444268384575844,0.0,0.0,0.9731556740115004,0.5076444032450941,0.750815040011055,0.9863952315866066,0.6734272380840293,0.8576748803874957,0.6292297216280746,0.7438717057558831,0.9736607869466146,0.6658041364423603,0.6211956679351074,0.6434999021887338
34,val,0.15398164659738542,0.3015909924318916,0.0865274998638779,0.22143579363822938,0.0,0.0,0.972932278769916,0.5139485226223454,0.7347640624678582,0.9862804610572036,0.6789511201241152,0.8471054691121398,0.6243562925451018,0.7405482879533731,0.9733617655436198,0.6723909007679317,0.5481169520444402,0.6102539264061859
35,val,0.1466933871433139,0.31142898982292727,0.08429059574380517,0.20909617930650712,0.0,0.0,0.9723177637336982,0.49938962434105405,0.7659210761310936,0.9859646164653012,0.6661238896601327,0.8674465540771826,0.6326553502360739,0.7458761547352819,0.9728696950276693,0.6471978884662434,0.621645023032493,0.6344214557493681
36,val,0.14113549184054136,0.30220625745622737,0.07983388297259808,0.20243710100650789,0.0,0.0,0.9730701891414363,0.5099497939945009,0.7689758220982135,0.9863513163359475,0.6754526488532481,0.8694022976369656,0.6394628080463571,0.7506652684113835,0.9735428365071614,0.670184325136484,0.6236013000663783,0.646892812601431
37,val,0.14176059594377877,0.2907390712123168,0.07898806776851415,0.2045331248641014,0.0,0.0,0.9731707513903839,0.5121874165258923,0.7785677511093677,0.9864029767364476,0.6774126155640079,0.8754996829597772,0.64537758381763,0.754641973008548,0.973751475016276,0.6608370559783743,0.5906735389393668,0.6257552974588705
38,val,0.13525901928544046,0.2849531538392368,0.07522773411124944,0.19529030442237855,0.0,0.0,0.9735366887703006,0.514746043192814,0.7574616532700365,0.9865909200572357,0.6796466582712721,0.8619950846274896,0.6361038482314252,0.7485814617443838,0.9739996337890625,0.6810297350618718,0.5336416652383982,0.6073357001501349
39,val,0.13495837839320302,0.2913584999347988,0.07345437932759523,0.19646237760782242,0.0,0.0,0.9732472921922989,0.5119242022983448,0.7990439851232994,0.9864422934147404,0.6771823634017439,0.8882984426515131,0.6554840937108222,0.7614051598713144,0.9739762369791667,0.6548382595782272,0.6145605654716948,0.634699412524961
40,val,0.13177238252013923,0.2956793312179415,0.07101763302460312,0.19252713203430175,0.0,0.0,0.9736688733355439,0.5249391235259065,0.7745540863779308,0.9866587921509062,0.6884722352878745,0.8729563018942802,0.6497466049519187,0.7577206944131271,0.9743875885009765,0.6802420915661113,0.5950907880369257,0.6376664398015185
41,val,0.12544665703549981,0.29696174514921087,0.07028043588623405,0.18061287879943846,0.0,0.0,0.9747609240331839,0.5234412225496213,0.7900934259661653,0.9872191738961147,0.6871826950745018,0.882739877713063,0.6567673242578933,0.7627651908496569,0.9753365580240886,0.6824531704954314,0.6083364346743169,0.6453948025848741
42,val,0.12373582236468791,0.2949489578604698,0.06810682321432977,0.17936482161283493,0.0,0.0,0.9753022733613689,0.5295906170421691,0.8127861824609393,0.987496735577283,0.6924605984655683,0.8967259242428086,0.6711883997515542,0.7725596909548257,0.9759605916341146,0.6933108052632331,0.5885300802105821,0.6409204427369075
43,val,0.12538621416315437,0.2973798162450916,0.06876176190562547,0.18201066702604293,0.0,0.0,0.9746693770632945,0.5184528637083382,0.7832882465039919,0.9871722207115112,0.6828698817060175,0.8784763181606473,0.6508705551061651,0.7588034957585416,0.9752527109781901,0.6851553612898186,0.5917945321227601,0.6384749467062893
44,val,0.11896830163896084,0.32205031165166903,0.06595624840352685,0.1719803547859192,0.0,0.0,0.9747827098676924,0.5175948391819146,0.7442809872923721,0.9872303469104219,0.6821251968159472,0.8533957461150926,0.6309379132371433,0.7455528454473264,0.9751421610514323,0.6904722465317846,0.5776383916584547,0.6340553190951197
45,val,0.12175509510561824,0.3291301833171594,0.06696458780672401,0.1765456020832062,0.0,0.0,0.9747925293848971,0.5162085304861295,0.7636114156926251,0.9872353828364165,0.6809202297795037,0.8659633396540827,0.6399099730893774,0.7515374918545507,0.9753832499186198,0.6834707317939241,0.5610331764380158,0.6222519541159699
46,val,0.11641273921355605,0.33603622215358836,0.06319846893660724,0.16962700873613357,0.0,0.0,0.9744626176584495,0.5118073739888336,0.7567249314434203,0.9870661606286394,0.6770801396985564,0.8615178368552602,0.634266152716127,0.7476649743635678,0.9749514770507812,0.6829654473825791,0.6037913562606974,0.6433784018216382
47,val,0.12084068492054939,0.3252115473151207,0.06731987860053777,0.17436149090528488,0.0,0.0,0.9749444379859539,0.5028176944804318,0.7794871893159969,0.9873132825753834,0.6691665879729619,0.8760806978505058,0.6411524418982144,0.7524164405941276,0.9753758748372395,0.6660745683911585,0.5878027809604272,0.6269386746757928
48,val,0.1134547952376306,0.313363726986082,0.0629777439078316,0.16393184661865234,0.0,0.0,0.9750048047847025,0.5075526597734626,0.7889003374412291,0.9873442357432531,0.6733465083066905,0.8819947326631291,0.6482264986073458,0.7571526006664647,0.9754741923014323,0.6795563026018471,0.601455115416754,0.6405057090093005
49,val,0.11124820940196514,0.3459588163777402,0.06222491523250937,0.1602715027332306,0.0,0.0,0.974870294168249,0.5154428865031504,0.74481354458029,0.987275262630686,0.6802537939156823,0.8537457161469397,0.6301282155417203,0.7450422417505632,0.9752752431233724,0.6923386660659613,0.599643143641219,0.6459909048535901
50,val,0.1074156341329217,0.3481594555472073,0.05903299821307883,0.15579827040433883,0.0,0.0,0.9745050491825518,0.49995079911392637,0.747722117346162,0.9870879282744791,0.6666229311111602,0.8556533214576979,0.6238364582300442,0.7407259885475468,0.9748693084716797,0.6678918714892436,0.579372846728037,0.6236323591086403
51,val,0.10306203985586762,0.35150153582033355,0.05859705293085426,0.1475270265340805,0.0,0.0,0.9743559318942269,0.5126707706597405,0.7479246882616836,0.9870114260091037,0.6778352310412434,0.8557859423628794,0.630297729460712,0.7449837969385503,0.9747433471679687,0.6818336691670716,0.639525847162658,0.6606797581648648
52,val,0.1072224610671401,0.45635828395423134,0.05852201409637928,0.15592290848493576,0.0,0.0,0.971411097677404,0.5100997161731093,0.5211044297871456,0.9854982543436639,0.6755841494571003,0.6851658828711265,0.5156020729801274,0.6675384145458864,0.9720447794596354,0.6812852257255005,0.5865880139767762,0.6339366198511384
53,val,0.10569026831537486,0.33654371531386124,0.05876316673820838,0.15261737018823623,0.0,0.0,0.9737464507412141,0.5023847056265758,0.7623428155190921,0.9866986211684248,0.6687830403825286,0.8651470177152186,0.6323637605728339,0.7461579906289607,0.9741314951578776,0.6644985140839862,0.6286901988119027,0.6465943564479444
54,val,0.10191936477087438,0.35552827092377765,0.0565466289781034,0.147292101085186,0.0,0.0,0.9749692721882901,0.5128565742337801,0.7555693899983463,0.9873260165795007,0.6779976145372903,0.8607684712468792,0.6342129821160631,0.7477984121401389,0.9753342692057292,0.6950136456606157,0.6452351990661734,0.6701244223633946
55,val,0.09977355977520347,0.3393598581223111,0.056543941753916444,0.1430031782388687,0.0,0.0,0.9744936366322121,0.5059487852775505,0.7711486044216923,0.987082073654442,0.6719335879464224,0.8707892748203185,0.6385486948496214,0.7505303421104851,0.9749122619628906,0.6755545594658543,0.6459753753426771,0.6607649674042657
56,val,0.0995023635495454,0.3424905393468706,0.05553018007660285,0.14347454756498337,0.0,0.0,0.9751121512035973,0.5172994438782218,0.7643082670850632,0.9873992731090047,0.6818686264802193,0.8664112517568489,0.6408038554816424,0.7522399540556274,0.9755098470052084,0.6955210413622415,0.6528559482414353,0.6741884948018384
57,val,0.09792490627616644,0.3624512074809325,0.054744824711233375,0.1411049881577492,0.0,0.0,0.9747948715675958,0.5074655729560698,0.7558434440900902,0.987236584014219,0.6732698670669518,0.8609462838320212,0.63165450852308,0.7460346295379185,0.9751737976074218,0.6790889111319677,0.6176585154133619,0.6483737132726648
58,val,0.09699372918810695,0.3509878602467085,0.05413659807993099,0.13985086023807525,0.0,0.0,0.9750940361922804,0.5149661537628123,0.7582609376222901,0.9873899858177209,0.6798384933996842,0.8625124080248205,0.6366135456925512,0.7494403758591276,0.975463892618815,0.6900863492629576,0.6391605512686684,0.664623450265813
59,val,0.09402509050443769,0.339580605688848,0.05292086460627615,0.1351293158531189,0.0,0.0,0.975418326311627,0.5072260552817656,0.7931859969605389,0.9875562186697587,0.6730590325244121,0.8846667309526105,0.6502060261211522,0.7586101261846437,0.9757863362630208,0.6808123373141075,0.6506607985976044,0.665736567955856
60,val,0.09674653548747301,0.3500357544735858,0.053654693104326724,0.1398383781313896,0.0,0.0,0.975235543932809,0.5058866397273036,0.7787128971117564,0.9874625301558296,0.67187878075459,0.8755914441012005,0.64229976841953,0.7532783602572897,0.9756385294596354,0.6803187990352338,0.5923233312233662,0.6363210651293001
61,val,0.09516362277790905,0.3563498674254668,0.053284495461266485,0.1370427504181862,0.0,0.0,0.9745095164971859,0.508471962676438,0.7684922717993584,0.9870902199812971,0.6741550062014688,0.869093163768766,0.6384821172378983,0.7504912503243274,0.9749039713541666,0.6816114910060747,0.5728930537287072,0.627252272367391
62,val,0.09680141160264612,0.3285195933360803,0.05305618281941861,0.14054664045572282,0.0,0.0,0.9751301481720086,0.5147104997941774,0.793135243937506,0.9874084997127868,0.679615675555319,0.8846351624832022,0.6539228718658416,0.7609919639678974,0.9757451121012369,0.6892601372441052,0.6128043317139633,0.6510322344790342
63,val,0.0948077880218625,0.36361465603113174,0.05243447811808437,0.1371810981631279,0.0,0.0,0.9749948075380477,0.5051442455642364,0.7572864179090367,0.9873391097705604,0.6712237010544754,0.8618816035807277,0.6312153317366366,0.745808490337107,0.9753186543782552,0.684438529003816,0.6376916179240296,0.6610650734639227
64,val,0.09298709026537835,0.3433737750900419,0.051674146587029096,0.13430003374814986,0.0,0.0,0.9753663566555535,0.5078184072657272,0.7832227073247122,0.9875295824182441,0.6735803261436547,0.8784350985522672,0.6455205572952197,0.7554691570819977,0.9757183329264323,0.6843885210508778,0.612827034379481,0.6486077777151794
65,val,0.09494738250970841,0.386185188238558,0.05223190584685653,0.13766285985708238,0.0,0.0,0.9747080476961368,0.5102435758158074,0.7352634017259114,0.9871920548795196,0.6757103079086864,0.8474372259503781,0.6227534887708595,0.7400716750792853,0.9750440216064453,0.6909666494038631,0.6632032915605538,0.6770849704822084
66,val,0.09293441284447908,0.3571072409027501,0.052222420903854073,0.13364640474319459,0.0,0.0,0.9751217664413148,0.5189042742279629,0.7625930194335864,0.9874042026261958,0.6832613259867406,0.8653081125654832,0.6407486468307746,0.7522063533676212,0.9756020100911459,0.6964635158188072,0.6235986372352209,0.6600310765270141
67,val,0.09205920863896608,0.3581389553452793,0.0506994858244434,0.13341893136501312,0.0,0.0,0.9749811648373684,0.5098946987235622,0.7689646264999883,0.9873321145497144,0.6754043168104611,0.869395142198445,0.6394296626117753,0.7512801633536396,0.9754584248860677,0.6844134655903111,0.6421172811329908,0.6632653733616509
68,val,0.09289860464166849,0.35886095072093765,0.051021622521802784,0.1347755864262581,0.0,0.0,0.974783588793141,0.5096039448169375,0.755134454456258,0.9872307976681791,0.675149196008142,0.8604861610903756,0.6323691996365978,0.7465073293554455,0.975202407836914,0.687143771239102,0.6058449869452225,0.6464943790921622
69,val,0.08856483133509756,0.35336015491109146,0.04891751033719629,0.12821215212345125,0.0,0.0,0.9747800299354024,0.5139570383069098,0.7603501497898191,0.9872289725021056,0.6789585507415439,0.8638623967857789,0.6371535940483644,0.7496957393440438,0.9752830505371094,0.6862084949768603,0.5914280528966401,0.6388182739367503
70,val,0.1724531782915195,0.25516704783627864,0.1262049095518887,0.21870144665241242,0.0,0.0,0.9671582288802691,0.509504161841427,0.6691383472270359,0.9833049672173932,0.67506161920069,0.8017769747351204,0.5893212545342315,0.7152669126495773,0.9679723358154297,0.6643512765246854,0.6096719621405313,0.6370116193326083
71,val,0.1780918507402142,0.24678305222799904,0.11978436571545899,0.23639933586120607,0.0,0.0,0.9752318855290278,0.5533280993002415,0.776640847245939,0.9874606547958097,0.712442013441346,0.8742800757393925,0.6649844732730903,0.7684002773584027,0.9756225077311198,0.724201990419107,0.6014229835210316,0.6628124869700693
72,val,0.1654639244203766,0.267259845804227,0.11027337240365644,0.22065447707970937,0.0,0.0,0.9771266689635429,0.5518643973447264,0.7960533457393192,0.9884310239725572,0.7112276024747759,0.8864473292263326,0.6739588715420228,0.7750148040158629,0.9774029541015625,0.7320220914541039,0.5960438253963787,0.6640329584252413
73,val,0.16195725852002701,0.27143036064348725,0.10810720932980379,0.21580730756123861,0.0,0.0,0.976620688437637,0.5561598451654761,0.7642623927503341,0.9881720799042923,0.714784984194649,0.8663817761925021,0.6602111189579052,0.765680975451149,0.976905746459961,0.7342404609384553,0.616726642967132,0.6754835519527936
74,val,0.15735679085055987,0.2705767460559544,0.1063935481912146,0.20832003315289815,0.0,0.0,0.9762623968539311,0.5565691330325792,0.7759127578339984,0.9879886379542224,0.7151229215862013,0.8738185526414536,0.6662409454332887,0.7695814292401696,0.976584726969401,0.7304561103578089,0.5793689113087198,0.6549125108332643
75,val,0.1544527501302461,0.28386131085847555,0.1066013839095831,0.20230411648750304,0.0,0.0,0.9767974065509605,0.5562071182345182,0.7685197270839513,0.9882625334431603,0.7148240253077914,0.8691107204680559,0.6623634226592348,0.7671747506231433,0.9771444193522135,0.735609413283738,0.6122928449651199,0.6739511291244289
76,val,0.15583990316838026,0.27889107148114006,0.10645304177266857,0.20522676428159078,0.0,0.0,0.9767365947098172,0.5543125063183142,0.7658225029862912,0.9882314085991827,0.713257474368921,0.8673833317801326,0.6600675046523027,0.7656238680048076,0.9770457712809245,0.733941009511255,0.5674661546986791,0.650703582104967
77,val,0.14908622484654188,0.2915504092448636,0.1048872041888535,0.193285244901975,0.0,0.0,0.9764194741911219,0.5502658866000006,0.7600514496606512,0.9880690682738142,0.7098987229949674,0.8636695817127321,0.6551586681303259,0.7622456034839246,0.9767229207356771,0.7311901616989228,0.5862637697680664,0.6587269657334947
78,val,0.1494763889660438,0.2850676502444242,0.10297660424063602,0.19597617387771607,0.0,0.0,0.9766138292252983,0.5522791759105514,0.7693324456106684,0.9881685686759221,0.7115719704048596,0.8696301789064186,0.6608058107606098,0.7660751502488393,0.9769262440999349,0.7314392951256762,0.5776332236087336,0.6545362593672048
79,val,0.1521028470247984,0.2935451206408049,0.10291106334266563,0.20129463056723276,0.0,0.0,0.9765975884312891,0.547003429716141,0.755839047924372,0.9881602549220532,0.7071780439640143,0.8609434319368522,0.6514212388202565,0.7598133553572674,0.9768847147623698,0.7300094464339122,0.596192536519125,0.6631009914765186
80,val,0.14896904371057948,0.28615149287016767,0.10226209924556315,0.1956759872039159,0.0,0.0,0.9764470335455679,0.5482279905059594,0.7594299693239622,0.9880831785245566,0.7082005930235107,0.8632681977285668,0.6538289799149608,0.7613683311251632,0.9767416381835937,0.7301315412589194,0.6192988809470723,0.6747152111029959
81,val,0.14626456807677946,0.2831062376499176,0.10026879488490521,0.1922603404521942,0.0,0.0,0.9763666493584102,0.5485786509503036,0.7523107147553156,0.9880420211253504,0.7084931083269963,0.8586499054311435,0.6504446828528097,0.7590853383546765,0.9766646321614584,0.7297203960108001,0.5790824262681661,0.6544014111394831
82,val,0.14631252905974784,0.2947490058447185,0.1006645246502012,0.19196053405602773,0.0,0.0,0.976517476808606,0.5526850553357212,0.7489783857133414,0.9881192433323128,0.7119087717582492,0.8564752907542214,0.6508317205245313,0.7593936392858897,0.9768450164794922,0.7347263216093932,0.6055998770523542,0.6701630993308737
83,val,0.1442484464868903,0.28764144429250765,0.09918419227004051,0.18931270082791646,0.0,0.0,0.9762522937606808,0.5521788266596362,0.7488934971679718,0.9879834643004366,0.7114886727941673,0.8564197858596584,0.650536161913804,0.7591082058627631,0.9765768178304036,0.7302078025717604,0.6152437387707713,0.6727257706712659
84,val,0.14638814631228644,0.2954048381039971,0.0987315860701104,0.1940447066227595,0.0,0.0,0.9762543159460402,0.5506206341137745,0.752274139672182,0.9879844998377182,0.7101938694740386,0.8586260821185417,0.6514473868929782,0.7597163632439989,0.9765980021158854,0.7286130577995673,0.623589618487008,0.6761013381432877
85,val,0.14564618699873488,0.29104273687852056,0.09813903631642461,0.19315333743890126,0.0,0.0,0.9764591042548287,0.5529276238316704,0.7480787174156281,0.9880893585430158,0.7121099726043704,0.8558867629503469,0.6505031706236493,0.7591551485007092,0.9767835489908854,0.7333589322182673,0.6259893312293401,0.6796741317238038
86,val,0.14501438359419505,0.2864176481962204,0.09929290826121966,0.1907358592748642,0.0,0.0,0.9766154433445536,0.5546521033342073,0.7509140634567052,0.9881693949451906,0.7135385494216546,0.8577394849113599,0.6527830833954562,0.7607272033784888,0.9769432322184245,0.7354333298065161,0.61374906598288,0.6745911978946981
87,val,0.14425871359805267,0.2838383840495034,0.09828764429626366,0.19022978325684867,0.0,0.0,0.9764430765451766,0.5544937162004397,0.7516241917666416,0.9880811525844696,0.7134074720556055,0.8582025702768736,0.6530589539835407,0.7608536615040861,0.9767706298828125,0.7339525137103114,0.6114798437128437,0.6727161787115776
88,val,0.14610551193977395,0.28439544494214813,0.0985032437555492,0.19370778024196625,0.0,0.0,0.9765491689058838,0.5544311337650121,0.7550604214909805,0.9881354678836058,0.7133556729812992,0.8604380934640784,0.6547457776279964,0.7620135747206255,0.9768967946370443,0.7334495610620312,0.6087043015173725,0.6710769312897018
