epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.682564622759819,1.032884745221389,0.3094484173258146,0.9550027779738108,0.0,0.0,0.0,0.5033902616302173,0.6206464333118004,0.042854868649489675,0.015113502682915787,0.7659245354873683,0.08218759855815273,0.02977697103421683,0.02898418566620273,0.22620493488140195,0.6178391520182291,0.0666545248988169,0.032647974085034205,0.04965124949192555,1176,24,0
5,val,0.2208855124314626,0.423601039538258,0.037604778269305826,0.2991634112596512,0.0,0.0,0.0,0.5250141710042954,0.9715812065341171,0.451670817519131,0.7388132975255364,0.9855857859814758,0.6222771885585261,0.8497902547408901,0.5952420575223337,0.7206884405262614,0.9719507853190105,0.5904406508382894,0.5471458229720771,0.5687932369051834,982,218,0
10,val,0.16999380705257258,0.3367397565590708,0.03184864446210364,0.20930288990338644,0.0,0.0,0.0,0.49418038994073865,0.97130946595474,0.4923070135550376,0.7848316351011883,0.9854459512619624,0.659793204861033,0.8794461277650913,0.638569324328113,0.749482704870322,0.9718418375651041,0.6464626083742504,0.607893267118533,0.6271779377463917,836,364,0
15,val,0.1576846235493819,0.42000969813058253,0.03575296968842546,0.1825280902783076,0.0,0.0,0.0,0.4854409223794937,0.9692141587554272,0.4898336056826161,0.6018845700824499,0.9843664331237442,0.6575682060255081,0.7514705882352941,0.545859087882533,0.6869774448401644,0.9699341074625651,0.6429511369046029,0.5645947559722502,0.6037729464384265,741,459,0
20,val,0.15350797556340695,0.4138339934380431,0.03148763537096481,0.17877289156119028,0.0,0.0,0.0,0.4837771074970563,0.9653627427364218,0.48891362706664393,0.5140114351926602,0.9823761504630173,0.6567387364569538,0.6790060144126342,0.5014625311296521,0.6560959349985752,0.965882059733073,0.6442466948664741,0.5489416272902684,0.5965941610783713,672,528,0
25,val,0.14660953941444557,0.3816794451130064,0.02971620069195827,0.16694931546847025,0.0,0.0,0.0,0.4827678096294403,0.9749594753389319,0.504968566783573,0.7799493423615297,0.9873209931779634,0.6710685896421007,0.8763725166770643,0.6424589545725514,0.7532924614946782,0.9752557373046875,0.6725031396457367,0.6467405981904248,0.6596218689180808,620,580,0
30,val,0.14323007598519324,0.3731307328531617,0.02921069105155766,0.16096505920092266,0.0,0.0,0.0,0.48142199605703356,0.9741215983113555,0.5124192822222823,0.7613163204724362,0.9868911815205402,0.677615378546822,0.8644856254647423,0.6368678013473592,0.7492857336686912,0.9742853037516276,0.6842996143723195,0.5982668750195539,0.6412832446959367,578,578,44
35,val,0.15263691566884519,0.33524205261155177,0.03251787459788223,0.1767325844367345,0.0,0.0,0.0,0.48011684517065684,0.9752433122149387,0.544881960333611,0.7552647224632648,0.9874665122863773,0.7054027094936702,0.8605707307822583,0.6500733413984379,0.7584633316706048,0.9754843902587891,0.7319483824149925,0.6161395457680036,0.674043964091498,543,543,114
40,val,0.15108773343265056,0.3206514390675645,0.03296622967502723,0.17338438709576925,0.0,0.0,0.0,0.4791242469350497,0.9711807996848725,0.5516010779053677,0.5968129100377798,0.985379727562416,0.7110088872199274,0.7475051163303277,0.5742069939715737,0.7065315958760067,0.9716096496582032,0.7374007091418511,0.5870169957610313,0.6622088524514411,514,514,172
45,val,0.15076188916961353,0.34493551128788996,0.033665106035768985,0.1723122755686442,0.0,0.0,0.0,0.477731973528862,0.9756308660234165,0.5553968590698192,0.746966888450957,0.9876651380601104,0.7141545333992324,0.8551586104912334,0.651181873760388,0.7593315378480643,0.9758547719319661,0.7284358562953662,0.5965803516885324,0.6625081039919494,489,489,222
50,val,0.15006733226279417,0.30921937054709386,0.033765449123457074,0.17100613256295522,0.0,0.0,0.0,0.4768154098590215,0.9771597613000391,0.567178260032456,0.7840258692183821,0.9884479549164288,0.7238209902435857,0.8789400229514382,0.675602064625419,0.7761212968502923,0.9775257364908854,0.754803491735369,0.6162498461344493,0.6855266689349091,467,467,266
55,val,0.14885268506904442,0.3125970728303257,0.034019127879291775,0.16844447414080302,0.0,0.0,0.0,0.4762088279922803,0.976730744927689,0.5666574858308194,0.7755741243079834,0.9882284144504657,0.7233967742863889,0.8736037698344558,0.6711158050694015,0.7729874516888305,0.9771163686116536,0.7485775413373472,0.669554457260203,0.7090659992987751,448,448,304
