epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
1,val,1.0197451959682415,1.022219157347115,0.3462923020017881,0.04657258212789177,0.004531014083803284,0.514438508616427,0.08900019534851634,0.009021153195425945,0.025551798105847526,0.1324652994044944,0.35856054662688963,0.09926895910327956,0.013766742529458408,0.05651785081636898
5,val,0.4195049646534497,0.36671538634966777,0.9567579385269255,0.4445270556764667,0.6196837296103173,0.977901169775947,0.615463800320855,0.7651910286947294,0.532105392643392,0.6736562412712365,0.9580703673323965,0.5363605391766082,0.22715265808281732,0.3817565986297128
10,val,0.23552487059673177,0.26998252878265994,0.9685445361882521,0.5083631626615761,0.6639074744959749,0.984020953941608,0.674059371437507,0.7980100873061868,0.5861353185787754,0.7136050577819343,0.9692790747334964,0.6582492169967964,0.4454806506995454,0.5518649338481709
15,val,0.20367323824121983,0.25655614784968794,0.9684320571451491,0.5060518759875786,0.7334729423341183,0.9839628994354855,0.6720244953790055,0.8462467736548553,0.6197624091608485,0.7359856251556153,0.9693387556205274,0.6552766721177515,0.527541495477494,0.5914090837976227
20,val,0.17779077664960788,0.25049599252080407,0.9699676900363245,0.5205481231891276,0.7731872457534417,0.9847549225728054,0.6846848386453616,0.8720875334571991,0.6468676844712846,0.7545676863262979,0.9709509045774052,0.678061174160749,0.5252123777363769,0.6016367759485629
25,val,0.17148749270959746,0.2675748304814421,0.973757248196879,0.5403603558792789,0.7619361783096967,0.9867041644421597,0.7016025228341154,0.8648851050219717,0.6511482670944878,0.7586845941286183,0.9745509863545901,0.7018416466151279,0.49589219350861397,0.5988669200618709
30,val,0.16791858000657225,0.24673816930222256,0.9732916415717218,0.5367069500651798,0.7825823474477083,0.9864650729443089,0.6985156799641145,0.8780321970182252,0.659644648756444,0.7641936463615367,0.9740846215224848,0.7007087341255188,0.5319811819338787,0.6163449580296987
35,val,0.1565475659327039,0.31694849147911996,0.970582584493434,0.5314954143555385,0.6554994488351126,0.9850717164872701,0.694086850503819,0.7919053664395392,0.5934974315953255,0.7191924825613617,0.9714587865483147,0.6870194860992995,0.5214344316814439,0.6042269588903717
40,val,0.1476628275328799,0.2545088206728299,0.9729912049428352,0.5343538076058686,0.7975708264060322,0.9863107372250312,0.6965196748716627,0.8873873726585261,0.6659623170059503,0.7683052796515787,0.9738758159523734,0.687305934073127,0.5633612974503868,0.6253336157617568
45,val,0.14031178334468528,0.2755031674619644,0.9749089657091163,0.5439297381894015,0.7866216877459342,0.9872950932288292,0.7046042636982681,0.8805688335042706,0.6652757129676679,0.7684867972148174,0.9756997891557895,0.7027689435839675,0.5692644390037264,0.636016691293847
50,val,0.13385866745080374,0.24321612675664245,0.97462307494869,0.5424031886519104,0.8056949568103196,0.9871484713344751,0.7033221827374216,0.8923932071378703,0.674049072731115,0.77424040680364,0.9754133663849456,0.7035809867082156,0.5790381488199349,0.6413095677640752
55,val,0.13029587282976018,0.26298506782259995,0.9747227879124902,0.5500668330824073,0.8019934670014414,0.9871996149321643,0.7097330532368906,0.8901180627874051,0.6760301500419243,0.7755943626654463,0.9755445444163914,0.7192293985037631,0.5784905449077147,0.6488599717057388
60,val,0.12731671708199796,0.26736081255379546,0.9751022314876094,0.5494302458620264,0.8084842320458178,0.9873941874423189,0.7092029438941932,0.8941014997197221,0.678957238953922,0.7776722364651513,0.9759070440359555,0.7249821498462571,0.5651326847784747,0.6450574173123659
65,val,0.12271268052768104,0.2693893085083654,0.9755530211019211,0.5448786547415858,0.8137479749421563,0.9876252478992222,0.7053999394311373,0.8973109673278705,0.6793133148418711,0.7780598835952212,0.9763303617151772,0.7176621672267118,0.583274473323382,0.650468320275047
