epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2,loss_aux_ce,loss_cldice
75,val,6.913590985139211,21.142021480359528,0.9786828766362308,0.5741459787445635,0.7906439892128587,0.9892266094706351,0.7294698033056185,0.8830833979013488,0.6823949839787111,0.781157614864551,0.9789119466145834,0.7556881169127676,0.6862553936670934,0.7209717552899305,,,,0.0,0.0
80,val,6.700345273812612,21.079731288709137,0.9789703645215803,0.5766215240609875,0.7974588289774536,0.989373445982096,0.7314647367946023,0.8873180471467216,0.6870401765192206,0.7843502391866738,0.9792623647054036,0.7589804650067357,0.6715345615639308,0.7152575132853332,,,,0.0,0.0
85,val,6.531712348461151,21.53606111124942,0.979110663194746,0.5748236675633857,0.8072954312478079,0.9894450890525072,0.7300165464909097,0.8933740630223673,0.6910595494055968,0.7870765873353132,0.9793781534830729,0.7560577454096666,0.6727353111341307,0.7143965282718987,,,,0.0,0.0
90,val,6.446618409156799,21.706874069414642,0.978799658801782,0.5740601118135599,0.7905189791645587,0.9892862619498047,0.7294004943078751,0.8830054172711516,0.6822895454890593,0.7811262499266336,0.9790669250488281,0.756000312818086,0.6746650419428621,0.715332677380474,,,,0.0,0.0
91,val,6.40271070877711,21.771802952415065,0.9788267499844956,0.5735934407033261,0.7912169242095505,0.989300099154375,0.7290236802804102,0.8834406525705513,0.6824051824564383,0.7812123716324574,0.9790958913167318,0.7557849038384592,0.6742866117474012,0.7150357577929303,,,,0.0,0.0
92,val,6.407916995684306,21.667595888438978,0.9787184824803443,0.5751550347175208,0.7899523687799891,0.9892447977273761,0.7302837143528107,0.8826518320355211,0.682553701748755,0.7812752953259515,0.9789994303385416,0.7568697006949677,0.6759487376862163,0.716409219190592,,,,0.0,0.0
93,val,6.344734494686127,21.83999581086008,0.9786851683654573,0.573935088819082,0.7879917410531329,0.9892277801565823,0.7292995662860575,0.8814266005378785,0.6809634149361075,0.7802039994125574,0.9789597829182942,0.7549490316398781,0.6724871027800717,0.713718067209975,,,,0.0,0.0
94,val,6.385297489960989,21.73084592819214,0.9787784227962295,0.5737524624929995,0.7890242236146083,0.9892754150948432,0.7291521076753222,0.8820721521818589,0.6813883430538039,0.7805183696346125,0.9790473429361979,0.7557501311983461,0.6735388014021529,0.7146444663002496,,,,0.0,0.0
95,val,6.394615368843079,21.752785030164215,0.9787272735139534,0.5743661252626824,0.7887571365832236,0.9892492882820233,0.7296474638856316,0.8819052295605205,0.681561630922953,0.7806168451199532,0.9790014902750651,0.756060456889054,0.6728292034867088,0.7144448301878814,,,,0.0,0.0
96,val,6.365916931629181,21.69773847178409,0.9787643689608022,0.5744212235582237,0.7889508736863474,0.9892682365963815,0.7296919210222791,0.8820263153013472,0.6816860486222855,0.7807121554017912,0.9790383911132813,0.7563634590608852,0.672862058170997,0.7146127586159411,,,,0.0,0.0
97,val,6.373598778247834,21.750587137121904,0.978813321563103,0.5745582506261014,0.7897156472150614,0.989293240445662,0.7298024704994385,0.8825040429678549,0.6821369489205814,0.7810290731347552,0.9790869903564453,0.7564528405298219,0.6733653578558205,0.7149090991928212,,,,0.0,0.0
98,val,6.357339914639791,21.811874339455052,0.9787916621369321,0.5741249012828736,0.790064453125,0.9892821774677559,0.72945279096338,0.8827217944535429,0.6820946772039368,0.7809936721816019,0.9790643819173177,0.7560283899686888,0.6732407039420525,0.7146345469553707,,,,0.0,0.0
99,val,6.387977615197499,21.745909490083392,0.9787921994339223,0.5745196885580208,0.7906296468310807,0.9892824519056904,0.7297713616832298,0.8830744517497257,0.6825746676945508,0.7813138449410079,0.9790672810872396,0.756325615230026,0.6739896235570451,0.7151576193935355,,,,0.0,0.0
100,val,6.359834845066071,21.73414877841347,0.9787937575608957,0.5745347062184472,0.7906009674958094,0.989283247757339,0.7297834769210068,0.8830565624025998,0.6825678368571283,0.7813098104250509,0.9790687815348307,0.7563554756642902,0.6740360938152982,0.7151957847397942,,,,0.0,0.0
