epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.9813935254017512,0.9621449803051195,1.017286685705185,0.9455003639062246,0.0,0.0,0.0,0.7310118263133161,0.0537748062718511,0.017509128593834918,0.8446063917081542,0.10206128662745494,0.034415668816715136,0.03564196743284301,0.2674319203930007,0.7287451171875,0.0886106609203888,0.03478970590579601,0.061700183413092406,400,400,400
5,val,0.3188131249944369,0.309257957888277,0.1629682831466198,0.47465796550114947,0.0,0.0,0.0,0.9664565449123858,0.48925240048312413,0.6661235101994041,0.9829421834037483,0.6570442999781732,0.7996087998538373,0.5776879553412642,0.7072774851983047,0.9672172037760417,0.602129149260922,0.39123137573270744,0.49668026249681474,400,400,400
10,val,0.22639143394927183,0.250805559911226,0.14171490938713152,0.31106795887152355,0.0,0.0,0.0,0.9731174254843431,0.5347532949327148,0.7059740116100343,0.986375583040093,0.6968589631940278,0.8276491984116012,0.6203636532713745,0.7379482440090307,0.973500239054362,0.6950440507488425,0.5720780645860529,0.6335610576674477,400,400,400
15,val,0.18824434652924538,0.2266316833464723,0.11816927444189787,0.25831941803296404,0.0,0.0,0.0,0.9717483173624932,0.536836553030392,0.7781679990950919,0.9856717602400201,0.6986254354398814,0.8752468827367278,0.657502276062742,0.7622509564959924,0.9723710378011068,0.6695434406943195,0.5543889634644024,0.6119662020793609,400,400,400
20,val,0.18053607227901616,0.2481781467795372,0.11264030234267314,0.24843184232711793,0.0,0.0,0.0,0.9729801767696442,0.5427383872696258,0.7574376299573153,0.9863050711058865,0.7036039185233172,0.8619795286569708,0.6500880086134706,0.757718731332195,0.9735569000244141,0.6986934568573451,0.5845274391393911,0.6416104479983681,400,400,400
25,val,0.17893570803105832,0.21757217378992783,0.11590587464471658,0.24196554183959962,0.0,0.0,0.0,0.97418161062095,0.5552623281640272,0.7692685457855181,0.9869219785858865,0.7140433071757216,0.8695893538806784,0.6622654369747727,0.7662374948568318,0.9746693674723307,0.7111108431747474,0.6096241202598526,0.6603674817173,400,400,400
30,val,0.15895646799355745,0.22966055572032928,0.09875966811552644,0.21915326793988546,0.0,0.0,0.0,0.9756518129618993,0.5556655763656528,0.8111159962889865,0.9876758713866701,0.7143766434220383,0.895708500119241,0.6833907863273196,0.7808111285388462,0.9762142181396485,0.7236124594320306,0.5963539647264726,0.6599832120792516,400,400,400
35,val,0.15449781271318594,0.27733669469231054,0.09792416987319787,0.21107145607471467,0.0,0.0,0.0,0.9744581650418623,0.553042967468091,0.73131712218879,0.9870638763533407,0.7122056234795756,0.8448101307566739,0.6421800448284405,0.7529394182329144,0.9748658752441406,0.7133754467919691,0.6503935134811646,0.6818844801365669,400,400,400
40,val,0.14774669441084068,0.24055387216963267,0.09314258643736442,0.2023508028189341,0.0,0.0,0.0,0.9763874288006434,0.5735731942383913,0.7716646827735966,0.9880526607003943,0.7290073271945897,0.8711182090795323,0.672618938505994,0.7738751019375437,0.9768603769938151,0.7408716893154706,0.5955359451721838,0.6682038172438272,400,400,400
45,val,0.137690593910714,0.2493136393788614,0.08719168949872255,0.18818949917952218,0.0,0.0,0.0,0.9741761587215135,0.5567652594278277,0.7706669822684001,0.9869191808621526,0.7152847946163197,0.8704821290349011,0.6637161208481139,0.7672028001392471,0.9746719614664714,0.7279926308633987,0.6696085190481045,0.6988005749557515,400,400,400
50,val,0.13310485206544398,0.23002442737158976,0.08377206570779284,0.18243763903776805,0.0,0.0,0.0,0.9767356965990035,0.5804357665657164,0.8043826935369388,0.9882309489118737,0.7345262349092517,0.8915876841627131,0.6924092300513276,0.7871847189005529,0.9774013773600261,0.7539840861219212,0.6439571381279363,0.6989706121249288,400,400,400
55,val,0.12784133256723484,0.25285448349620165,0.07983828706045945,0.1758443776766459,0.0,0.0,0.0,0.9765078638795781,0.5696565395215702,0.77590927017165,0.9881143219565489,0.725835907637732,0.8738163409627956,0.6727829048466101,0.7740245578575995,0.976868413289388,0.749791196855528,0.707388991941898,0.7285900943987129,400,400,400
60,val,0.12890084996819495,0.26470178895090757,0.07671498391777277,0.17332120219866434,0.0,0.0,0.07765513837337494,0.9758550323018388,0.5708173333836848,0.7746356070810083,0.9877799902809505,0.7267774823366532,0.873008074435247,0.6727264702323466,0.7737693242555107,0.9764102172851562,0.7397399142360676,0.6774663261962904,0.708603120216179,400,400,400
65,val,0.124568573795259,0.2631731707798807,0.0746204458301266,0.16749060312906902,0.0,0.0,0.07026098271210988,0.9763708164886603,0.5697025323758981,0.771104959332257,0.9880441548143679,0.7258732411084254,0.8707614478398609,0.6704037458540775,0.7723927693989384,0.9767708333333334,0.7471330428507555,0.6734306593015791,0.7102818510761673,400,400,400
