epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2,loss_aux_ce,loss_cldice
50,val,9.351473485116546,20.118616555866442,0.9744432845596829,0.5489512440522725,0.707187349658677,0.9870562423138852,0.7088037743733488,0.82848241559436,0.6280692968554747,0.7435272927568773,0.9751922300197934,0.7478367231223859,0.658398614553248,0.7031176688378169,,,,0.0,0.0
55,val,8.598332436773864,20.548709568224456,0.9757854018304462,0.5521581489202714,0.7831057158704885,0.9877443177041796,0.7114715073388229,0.8783615114914112,0.6676319323953799,0.7703497555404021,0.9764951411509674,0.7519833686151329,0.6875908635845877,0.7197871160998603,,,,0.0,0.0
60,val,8.075435439613571,21.36530792085748,0.9757118981493907,0.5467613090360274,0.7773969781351436,0.9877066581046764,0.7069756734176135,0.8747589735983388,0.6620791435855855,0.766623395106854,0.976406686257996,0.7478444667611376,0.6390908998256999,0.6934676832934188,,,,0.0,0.0
65,val,7.480710591192658,21.052418746446307,0.9758899366899608,0.5520705414231675,0.779936207093293,0.9877978712972096,0.7113987756213035,0.8763642247234917,0.6660033742582303,0.7692988950688071,0.9765826999741113,0.7452746440829386,0.6621991210642272,0.7037368825735829,,,,0.0,0.0
70,val,7.142864254225924,21.492371609336452,0.9757493640231341,0.557396498213972,0.7597010953922568,0.9877258540893642,0.7158055111247474,0.8634433397598256,0.6585487968031144,0.7642823192097876,0.9764482126940017,0.7575104036300946,0.6551874689701572,0.7063489363001259,,,,0.0,0.0
75,val,6.905011763208332,22.176414728164673,0.9755154840294937,0.5537288276738913,0.7582472090289527,0.9876060116114277,0.7127740926360829,0.8625035263928769,0.655988018351422,0.762497173577446,0.9762132119812421,0.7503881507828714,0.6625110530127505,0.7064496018978109,,,,0.0,0.0
80,val,6.567754002504571,22.651175900509482,0.975277643259792,0.5505138624738639,0.7431189501578399,0.9874841104871673,0.710105050715912,0.8526313710152141,0.6468164063158519,0.7563034852971654,0.9759783136764629,0.7483973349412444,0.6652149268705714,0.7068061309059079,,,,0.0,0.0
85,val,6.472628607702414,23.064673473960475,0.9751431107715546,0.5469836367201407,0.7395227040322804,0.9874151452151052,0.7071615028583441,0.8502593295483162,0.6432531703762105,0.7538831505079919,0.9758362482058122,0.7468708690487351,0.661705599347081,0.704288234197908,,,,0.0,0.0
90,val,6.359612017374894,23.296590290571515,0.9751463720748798,0.5467420541576622,0.7437290014201101,0.9874168171652962,0.7069595769870131,0.8530327829776415,0.6452355277888862,0.7552058092175505,0.9758419830527082,0.7452561758077838,0.6716415086043706,0.7084488422060772,,,,0.0,0.0
91,val,6.356935159708574,23.27302468450446,0.9751458514383863,0.544922347075634,0.7436924370284154,0.987416550254497,0.7054365523381952,0.8530087316267876,0.6443073920520247,0.7545868785141452,0.9758405237389891,0.7437729427654085,0.6730983508155248,0.7084356467904667,,,,0.0,0.0
92,val,6.326831245739198,23.257214797170537,0.9752333130708791,0.5471205165086281,0.7434347384712676,0.9874613865788765,0.7072758853244474,0.8528391938813253,0.6452776274899479,0.755262856016925,0.9759242678648673,0.7452123076157687,0.6720070289449362,0.7086096682803524,,,,0.0,0.0
93,val,6.328769639480946,23.3164262646123,0.9751049554643617,0.5466446927341302,0.7413907747093164,0.9873955839831381,0.7068781799752362,0.8514927097085074,0.6440177337217232,0.7543801409692694,0.9758019159304215,0.7443602819459615,0.6722538194967612,0.7083070507213614,,,,0.0,0.0
94,val,6.316729425987928,23.28070911608244,0.9752385646587507,0.5476149337208738,0.7439534051021579,0.987464078626104,0.707688872456488,0.8531803692984313,0.6457841694115158,0.7556023011605942,0.9759287482140048,0.7458939837288461,0.6757623771546293,0.7108281804417377,,,,0.0,0.0
95,val,6.309664750019973,23.218580559680337,0.9752029579990057,0.5479502124867952,0.7437625184755432,0.9874458258071286,0.7079687809939423,0.8530548289634827,0.6458563654811692,0.7556385629871146,0.9758955680283924,0.7454118714848661,0.6761125851549059,0.710762228319886,,,,0.0,0.0
96,val,6.32308081931054,23.23296234482213,0.9751844801976793,0.5480568219546125,0.7438440738324061,0.9874363533881974,0.7080577588393987,0.853108468806706,0.6459504478935093,0.7556951253282326,0.9758789779355862,0.7452674282807605,0.6744575855066419,0.7098625068937012,,,,0.0,0.0
97,val,6.290409943590133,23.274988726565713,0.975206963153491,0.5472712842900584,0.7436679628513112,0.9874478789772358,0.7074018497553458,0.8529926324221011,0.6454696235706848,0.7553820700982868,0.9758983586458552,0.7453011525771516,0.6745662437683156,0.7099336981727336,,,,0.0,0.0
98,val,6.351986466848177,23.197903369602404,0.975228513494759,0.5481317697207992,0.7440647506877341,0.9874589262275214,0.7081203040225098,0.8532535852173244,0.6460982602042666,0.7558083446344308,0.9759202483516412,0.7459125126616731,0.6755444700642068,0.7107284913629399,,,,0.0,0.0
99,val,6.2774468458372095,23.204235214936105,0.9752226286524676,0.5482694519832862,0.7438973311234385,0.987455909532367,0.7082351864282663,0.8531434939971052,0.6460833915533624,0.7557964705863974,0.9759153327685874,0.7458892597905633,0.6750964200397592,0.7104928399151613,,,,0.0,0.0
100,val,6.29825527961072,23.28273441917018,0.9752086750652963,0.548019376384618,0.7438640384828044,0.9874487565553629,0.708026507606786,0.8531215990094968,0.6459417074337112,0.7556973633109062,0.9759017893131947,0.745669314541099,0.6749888243611282,0.7103290694511135,,,,0.0,0.0
