epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2,loss_aux_ce,loss_cldice
1,val,45.51924305597941,38.033009579307155,0.9094785145543977,0.2002002048369508,0.0,0.9525936088017588,0.3336113492234378,0.0,0.1001001024184754,0.3698929064637828,0.908164545694987,0.4103929922641066,0.0,0.2051964961320533,,,,1.0582465078433354,0.0
5,val,19.17393832206726,19.752380095030134,0.9758621999016436,0.5360728012475331,0.8072680028996696,0.987783662190836,0.6979783781239502,0.8933572681024056,0.6716704020736013,0.773067668016282,0.976296869913737,0.7167297066249244,0.7190873358113604,0.7179085212181424,,,,0.08284259295711914,0.0
10,val,17.028100606600443,19.86697302366558,0.974997001970884,0.5625888210417729,0.557576281952531,0.9873402349450834,0.7200727580614544,0.7159537396827461,0.5600825514971519,0.6983873683217293,0.9755372873942058,0.7356852697870016,0.5920636244752874,0.6638744471311444,,,,0.07552795595179002,0.0
15,val,16.1522532081604,22.650198133368242,0.9713787265844056,0.5058212561997435,0.5405263643280381,0.9854815956824372,0.6718211130533377,0.7017424392653094,0.5231738102638908,0.6725754490373957,0.9717826588948568,0.68735130974896,0.49753191601445684,0.5924416128817084,,,,0.07429564732437333,0.0
20,val,14.144499497413635,18.6696582342449,0.977470621646584,0.5661453751706553,0.7718150577039373,0.9886069719029978,0.722979340419104,0.8712140179055915,0.6689802164372963,0.7718103515070589,0.9777772776285807,0.7562315251409248,0.6624757207605807,0.7093536229507528,,,,0.06031487535685301,0.0
25,val,13.587615243593852,18.857349345558568,0.9782397431111156,0.5621121287112674,0.7643188922321872,0.9890001922342018,0.7196821769446299,0.8664180784973441,0.6632155104717272,0.76822358801819,0.9785069274902344,0.7470609014782232,0.6905760843361614,0.7188184929071924,,,,0.05775929703687628,0.0
30,val,12.613992877006531,18.633430907600804,0.978848462941113,0.5723224433819593,0.7874581257884166,0.989311189080416,0.7279962781055677,0.8810926694476634,0.679890284585188,0.7795430107038296,0.9791212717692057,0.7592483153800933,0.7244351753825069,0.7418417453813001,,,,0.0531892722658813,0.0
35,val,12.5977538728714,19.393336898402165,0.9769270607010323,0.5695608047275287,0.7850640063532094,0.988328886908561,0.7257581904594042,0.8795919962075235,0.677312405540369,0.7771839572605902,0.9773979187011719,0.7568486619582698,0.712526524544516,0.734687593251393,,,,0.05325967784350117,0.0
40,val,11.034287708600361,19.573241660469456,0.9772889440168784,0.5794011742228792,0.7463237927428481,0.9885140429010927,0.7336972818295705,0.8547370148014088,0.6628624834828636,0.7676713036608686,0.9776810455322266,0.7645176085007973,0.6754883769608682,0.7200029927308327,,,,0.046815765164792536,0.0
45,val,12.00346854130427,20.42689145238776,0.9769997186108744,0.552470079837117,0.7407627335946342,0.9883660674442146,0.711730405645024,0.8510783454847709,0.6466164067158756,0.7567441773475418,0.9773271942138672,0.7425697131397251,0.6555533524721786,0.6990615328059518,,,,0.05393955865254005,0.0
50,val,9.736144388516744,19.811266648141963,0.9780012857542125,0.5673058276641704,0.8275406222057781,0.9888783114529679,0.7239248622072093,0.9056330810386751,0.6974232249349742,0.7909492452080537,0.9784531911214193,0.7459008729018194,0.7046417235598337,0.7252712982308265,,,,0.04157566166172425,0.0
