epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.9940317469835281,0.9948396886649885,1.032298253774643,0.9557652336359024,0.0,0.0,0.0,0.5823259086101238,0.033931554870992045,0.010494413233640556,0.7360378863057669,0.06563597892169143,0.020770848598871176,0.022212984052316302,0.20891729223825214,0.5793365987141927,0.05639470482127708,0.0247553697854271,0.04057503730335209,400,0,0
5,val,0.4764841431379318,0.5293153885163759,0.23246447414159774,0.7205038130283355,0.0,0.0,0.0,0.9500448974786029,0.34411245885954045,0.6523052666932033,0.9743825885311724,0.5120292674788757,0.7895699176686363,0.4982088627763719,0.6488208743437821,0.9510231781005859,0.28534646400011554,0.242127929241148,0.2637371966206318,400,0,0
10,val,0.1968262118846178,0.4163510815093392,0.08324735164642334,0.31040507078170776,0.0,0.0,0.0,0.9700911356050085,0.395294372827304,0.7322754528769772,0.98481853765318,0.5666107174593038,0.8454492057378151,0.5637849128521406,0.6992203204364299,0.9704085286458334,0.515776501729897,0.3950757218896388,0.4554261118097679,400,0,0
15,val,0.1518152280896902,0.3671647276925413,0.06823033524677158,0.23540012240409852,0.0,0.0,0.0,0.972586283473401,0.4319539317199746,0.7807981206935605,0.986102652767955,0.6033070228748745,0.8769080690510456,0.6063760262067676,0.7284461119623121,0.9729514567057291,0.5659349414883235,0.4839634775235692,0.5249492095059464,400,0,0
20,val,0.1144128655642271,0.4374121160883653,0.052313249725848436,0.17651248037815093,0.0,0.0,0.0,0.9719939853381556,0.43496886395643,0.7230406013361256,0.9857981236910102,0.6062415358019043,0.8392612463983105,0.5790047326462777,0.7100011502102371,0.9723286437988281,0.5794137497268675,0.5631180413281697,0.5712658955275186,400,0,0
25,val,0.09632658276706935,0.3987716973612183,0.04508137537166476,0.14757179021835326,0.0,0.0,0.0,0.9733563559598772,0.4516998391430338,0.7634770546214041,0.9864983108805186,0.6223047312723832,0.8658769362727126,0.607588446882219,0.7295110832414383,0.9736455281575521,0.6152200932462298,0.6215280213068317,0.6183740572765308,400,0,0
30,val,0.16726973850280047,0.2843882325840624,0.09681806603446602,0.23772141069173813,0.0,0.0,0.0,0.9705375921139242,0.4992191425637805,0.7748178484506794,0.9850485430960647,0.6659722096531895,0.8731237959174838,0.63701849550723,0.7481915277094613,0.9711803181966145,0.6461811150729274,0.6785470271689107,0.6623640711209191,400,400,0
35,val,0.14367503631860018,0.2800896991240351,0.07849980007857084,0.20885027229785919,0.0,0.0,0.0,0.9733260159116234,0.5014900129735284,0.7770717586349497,0.9864827282094824,0.6679898083109924,0.8745530447592664,0.639280885804239,0.7506292625067005,0.9738082885742188,0.6571690066639377,0.6463165617690587,0.6517427842164982,400,400,0
40,val,0.16410433486104012,0.2805518037394473,0.1002094149775803,0.22799925416707992,0.0,0.0,0.0,0.9731370954261093,0.5192703302461129,0.7735480165386708,0.9863856877273449,0.6835785836244089,0.8723169706432408,0.6464091733923918,0.7553184807369643,0.9736899566650391,0.6790474894848321,0.6356917733904398,0.6573696314376359,400,400,0
45,val,0.12062590148299933,0.2713907194372855,0.06605479786172509,0.17519700527191162,0.0,0.0,0.0,0.9750414015562966,0.5305261168338486,0.8252393443652957,0.9873629998722879,0.693259802624383,0.9042532935890251,0.6778827305995722,0.7769356209184802,0.9757815297444662,0.6959221263049671,0.6365681714889216,0.6662451488969443,400,400,0
50,val,0.11554811207577587,0.2817199818397823,0.06398494966328144,0.16711127430200576,0.0,0.0,0.0,0.9739346765121055,0.5322880730096659,0.7946467447799191,0.9867952451527163,0.6947624045185766,0.8855745534226215,0.6634674088947925,0.7669564981005635,0.9746842447916667,0.687900565858526,0.5992616668434093,0.6435811163509677,400,400,0
55,val,0.10832296553999185,0.2777638480459389,0.058580047646537424,0.15806588381528855,0.0,0.0,0.0,0.9737635459285755,0.5304793783881236,0.8009980016730179,0.986707397587951,0.693219896823198,0.8895045979273041,0.6657386900305708,0.7684136419965725,0.9744854990641276,0.6897477189105405,0.5913252652200118,0.6405364920652762,400,400,0
60,val,0.10180878227576613,0.29287883698156003,0.055421817917376756,0.14819574654102324,0.0,0.0,0.0,0.9745412510501907,0.52715986042801,0.8091179496623204,0.9871064993267329,0.6903794083224075,0.8944888859384162,0.6681389050451652,0.7702730203801736,0.9753164927164714,0.6904246061161309,0.6153379077110906,0.6528812569136108,400,400,0
65,val,0.09772942807525396,0.29231137272558716,0.05279549111612141,0.1426633647084236,0.0,0.0,0.0,0.9743108206868597,0.5266898655659372,0.807765275027568,0.9869882801411163,0.6899762387178691,0.8936616785221188,0.6672275702967526,0.7695886537601216,0.9749387868245443,0.6892415455131922,0.6393221327782371,0.6642818391457146,400,400,0
70,val,0.09396132232621313,0.30520330996889816,0.05093727434054017,0.13698537021875382,0.0,0.0,0.0,0.9750274605886122,0.5275990285652202,0.798940004239983,0.9873558520528392,0.6907559100253704,0.8882341849721882,0.6632695164026017,0.7671888311312718,0.975520731608073,0.7016324546694391,0.6415640480190613,0.6715982513442502,400,400,0
75,val,0.15828101380417745,0.23838969849442182,0.10409386778871219,0.21246815959612528,0.0,0.0,0.0,0.9756212462215158,0.5596134794548674,0.803515367696059,0.987660208744409,0.71763098591642,0.8910546392765454,0.6815644235754632,0.7795833644574808,0.9760774230957031,0.7285641459978089,0.6548407303434207,0.6917024381706148,400,400,400
80,val,0.15256124594559273,0.24385382235050201,0.09839606368914247,0.20672642866770427,0.0,0.0,0.0,0.9755968836357812,0.5609173267976717,0.7922521970043217,0.9876477248135214,0.7187021595159454,0.8840856195668665,0.6765847619009967,0.7762554691459248,0.9760564931233724,0.7322396882045656,0.6462513753659184,0.689245531785242,400,400,400
85,val,0.15042709534366924,0.24773628539160678,0.09660334991291165,0.20425084133942922,0.0,0.0,0.0,0.9757971867802064,0.5641530895466056,0.7857282716362213,0.9877503554607066,0.7213527797463025,0.8800087719015354,0.6749406805914134,0.7752261826543444,0.9762419891357422,0.7354766653395675,0.633525859005426,0.6845012621724967,400,400,400
90,val,0.1490170982480049,0.25087418681696844,0.09449041141817967,0.203543785015742,0.0,0.0,0.0,0.976130707888574,0.5677186418384805,0.7786275860884238,0.9879211977142295,0.7242608803486712,0.8755375123814307,0.6731731139634521,0.7741589786051595,0.9765595499674479,0.7351175927247121,0.6509820293789768,0.6930498110518444,400,400,400
91,val,0.1468998336295287,0.24830704378454307,0.09447295832137267,0.19932670851548512,0.0,0.0,0.0,0.9754919400934319,0.5637051345936558,0.7827869792184168,0.9875939458880257,0.7209864853966091,0.878160978673509,0.6732460569060363,0.7739946846351682,0.9759552510579427,0.7290777512770896,0.6323781057738654,0.6807279285254775,400,400,400
92,val,0.14660795517265796,0.25051027144256394,0.09335167561347286,0.1998642345269521,0.0,0.0,0.0,0.9759942622552971,0.5667420932222266,0.782238377448873,0.9878513120188396,0.723465713564434,0.8778156584963485,0.6744902353355497,0.7749915776421322,0.9764310963948568,0.7325231855267822,0.6331489170324759,0.682836051279629,400,400,400
93,val,0.14579176843166353,0.2501476807029624,0.09482684501757224,0.19675669113794964,0.0,0.0,0.0,0.9753583494259257,0.5627726124519189,0.7824951640381339,0.9875254783106895,0.7202232851636098,0.8779773205840726,0.6726338882450265,0.7735420419719929,0.9758233133951822,0.7291322394354365,0.6307805901356507,0.6799564147855436,400,400,400
94,val,0.14533280645807584,0.2479348374824775,0.09322925586253404,0.19743635714054109,0.0,0.0,0.0,0.9755164329415901,0.5639064833674516,0.7813573312860417,0.9876064979009295,0.7211511549632186,0.8772606344196476,0.6726319073267466,0.7735934158650277,0.9759693400065104,0.7285155588732765,0.632018008373873,0.6802667836235747,400,400,400
95,val,0.14695295753578344,0.24904070657334829,0.0946159309707582,0.19928998331228892,0.0,0.0,0.0,0.9758730060312062,0.5661805358358178,0.7795751002140197,0.987789198043018,0.7230080094612673,0.8761362193933422,0.6728778180249188,0.7738762140270147,0.9763117726643881,0.7326151189864946,0.6311118647379177,0.6818634918622062,400,400,400
