epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,loss_skel_pred,loss_skel_consist,loss_contrastive,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,1491259.4370833333,0.9649279211696825,1.0208985577027003,0.9458681058883667,0.0,0.0,0.0,0.0,,,,0.7192882817465488,0.04231472711745982,0.013162571800642167,0.8367279523546286,0.08119376233794943,0.025983138672896294,0.027738649459050996,0.25825519355488363,0.7153883616129557,0.06178028301029546,0.03210481890786715,0.0469425509590813,400,400,400
5,val,212599.22963541668,0.3782536575668736,0.344115904122591,0.5581156720717748,0.0,0.0,0.0,0.0,,,,0.9673807805053957,0.4606620138652255,0.4522696242149264,0.9834199765404719,0.63075784745879,0.622845257759097,0.45646581904007594,0.6267708061951826,0.9681591288248698,0.6109950109026766,0.0668767463132127,0.33893587860794466,400,400,400
10,val,45180.305501302086,0.26029082073977117,0.22876587071766455,0.34742497980594633,0.0,0.0,0.0,0.0,,,,0.9733542053902977,0.5349381779203638,0.7604830954424094,0.9864972063621836,0.6970159262637321,0.8639481940055778,0.6477106366813866,0.7562584929176902,0.9738393147786458,0.6854908998719768,0.5071459613282577,0.5963184306001172,400,400,400
15,val,24710.399205729165,0.2429240122437477,0.18565916443864505,0.29667372862497965,0.0,0.0,0.0,0.0,,,,0.974436616675894,0.5565280923357001,0.7657941596126407,0.9870528214943948,0.7150890434628563,0.8673651517577017,0.6611611259741704,0.7655862895414116,0.9749577840169271,0.71649334100066,0.5846701184259061,0.650581729713283,400,400,400
20,val,20193.43130859375,0.2472362200680532,0.1700126405681173,0.281161647439003,0.0,0.0,0.0,0.0,,,,0.9760572783237065,0.5596652566846277,0.7508207717339086,0.9878835892365406,0.7176735575610695,0.8576786200569696,0.6552430142092682,0.7621811022474144,0.9763661702473958,0.7357342339394402,0.5455985055013374,0.6406663697203887,400,400,400
25,val,16707.05584309896,0.2188113274935045,0.15927604099114737,0.27553400973478953,0.0,0.0,0.0,0.0,,,,0.9771323182484655,0.5674892346669664,0.8110799709630883,0.9884339143412552,0.7240741717598296,0.8956865339654501,0.6892846028150273,0.78523384129284,0.9775217946370443,0.7392519120823381,0.6317502374980051,0.6855010747901715,400,400,400
30,val,14266.920729166666,0.22485090419650078,0.15353643455853064,0.25529484073321024,0.0,0.0,0.17318394740422566,0.0,,,,0.9757839364188953,0.564185565664928,0.801615288585333,0.9877435669281752,0.7213793274266603,0.8898850866377567,0.6829004271251304,0.7805282635563854,0.9762034352620442,0.7366814198736802,0.579723154535581,0.6582022872046306,400,400,400
35,val,12675.293076171874,0.21623087772413305,0.14925033246477445,0.25597111324469246,0.0,0.0,0.17256770531336466,0.0,,,,0.977475058102626,0.5766933579758124,0.8206923314823096,0.9886092409585249,0.7315225310724742,0.9015167662228204,0.698692844729061,0.7916202491869161,0.9778582763671875,0.7484368156183582,0.6651222073134986,0.7067795114659283,400,400,400
40,val,16723.832013346353,0.2312748361574976,0.16535518040259678,0.27541111985842387,0.0,0.0,0.1765278242031733,0.0,,,,0.977114830298329,0.5739384567789344,0.8238807101838512,0.9884249668501967,0.7293022853682598,0.9034370565833796,0.6989095834813928,0.7916446657537048,0.9776810201009115,0.7423686082998854,0.6716809298887926,0.707024769094339,400,400,400
45,val,11391.638849283854,0.2358962120978456,0.13958861684426666,0.25053589006265004,0.0,0.0,0.1637235220273336,0.0,,,,0.9763868815268062,0.5719629520034379,0.8005614536750516,0.9880523804858732,0.7277053842451969,0.8892353571615773,0.6862622028392448,0.782970429068432,0.9769717661539713,0.7453236358394647,0.5817007827948588,0.6635122093171617,400,400,400
50,val,10391.590177408854,0.21929563660370677,0.1385372811431686,0.24597975472609201,0.0,0.0,0.15688886404037475,0.0,,,,0.9772694428184963,0.5777572656785696,0.8158205132689367,0.9885040669272153,0.7323778863158458,0.8985695527805809,0.6967888894737531,0.7902824072553342,0.9776934305826823,0.749483745030927,0.6477788551328578,0.6986313000818924,400,400,400
55,val,10263.209418945313,0.2160515895015315,0.13534961270789306,0.24139714896678924,0.0,0.0,0.15816254993279774,0.0,,,,0.9770567483740971,0.5830441186159349,0.7797209112253964,0.988395248823904,0.7366113322548381,0.8762282965912143,0.6813825149206656,0.7799405927384763,0.977464828491211,0.7545288637456329,0.6262339064815552,0.690381385113594,400,400,400
60,val,9519.13450764974,0.22982254761614299,0.13818502427389223,0.2395751206080119,0.0,0.0,0.15808214068412782,0.0,,,,0.977721286969772,0.582063064762264,0.8070516216375302,0.988735160420727,0.7358278917278565,0.8932247557003258,0.694557343199897,0.7889453244565221,0.9781215413411458,0.7530419168478714,0.6498867227658485,0.70146431980686,400,400,400
65,val,8910.334958496094,0.22279520234779307,0.12991680535177388,0.23205301483472188,0.0,0.0,0.15065267463525137,0.0,,,,0.9775385061173186,0.5802137394226958,0.823591325109431,0.988641690761925,0.7343484301492874,0.9032630433905015,0.7019025322660635,0.7937811902164817,0.9780020650227864,0.7475351038062125,0.6960477367954112,0.7217914203008118,400,400,400
70,val,8495.968379720052,0.21682333887407654,0.13179910654822985,0.23925177832444508,0.0,0.0,0.147606370250384,0.0,,,,0.9779799505530405,0.5838786465362062,0.815967803636534,0.9888674051317847,0.7372769975945999,0.8986588881174349,0.6999232250863701,0.7926088002419269,0.9783532969156901,0.7631568411841345,0.674246502935018,0.7187016720595762,400,400,400
75,val,8309.24160970052,0.2136671864672711,0.12966171642144522,0.23314505318800607,0.0,0.0,0.14856221040089926,0.0,,,,0.9772097693583648,0.5821883735315535,0.809378394362604,0.9884735393306139,0.7359280137194649,0.8946480149031806,0.6957833839470787,0.7895921790841741,0.9776231638590495,0.7546890322402701,0.6822214817951683,0.7184552570177192,400,400,400
80,val,8070.008883463542,0.2252963826452431,0.12435472497095665,0.2272876286506653,0.0,0.0,0.1507112350066503,0.0,,,,0.9777987610626305,0.5809824126633528,0.8144939718101851,0.9887747735642016,0.7349637896156211,0.8977643182772609,0.6977381922367689,0.7910917151787228,0.9781603495279948,0.758961509925331,0.676146696291567,0.7175541031084489,400,400,400
85,val,7802.90459391276,0.2187793666594907,0.12653059540316464,0.22506284972031912,0.0,0.0,0.14828765014807382,0.0,,,,0.977637192229098,0.5808230517476922,0.8124316243142965,0.9886921585724752,0.7348362628006447,0.8965100955150973,0.6966273380309944,0.7902972894303621,0.9780088806152344,0.7585474131837922,0.6848149033096668,0.7216811582467295,400,400,400
90,val,7773.134396972656,0.22173403183880605,0.12479106367876132,0.22172096133232116,0.0,0.0,0.14477499604225158,0.0,,,,0.9775230514824998,0.579748443707681,0.8167810708546327,0.988633786847314,0.7339756478531572,0.8991518944772035,0.6982647572811569,0.7913508553482712,0.9779105377197266,0.7574293925781453,0.6840175061643908,0.7207234493712681,400,400,400
91,val,7647.648458658854,0.22183827310800552,0.12376113544528683,0.23186393956343332,0.0,0.0,0.1447881362835566,0.0,,,,0.9775546495563846,0.5803756656771436,0.8152831473336568,0.9886499468175757,0.734478109580952,0.8982435038094961,0.6978294065054003,0.7910711541890617,0.9779394022623698,0.757578230837237,0.6803998928153474,0.7189890618262922,400,400,400
92,val,7617.362905273438,0.22047052806929537,0.12973613414913415,0.23078224976857503,0.0,0.0,0.14340633551279705,0.0,,,,0.9776816727625378,0.5823895321733882,0.8139396190997614,0.9887149041502282,0.7360887067718211,0.897427467297628,0.6981645756365749,0.7913369413452291,0.9780535888671875,0.757183648348847,0.6872004324262728,0.7221920403875599,400,400,400
93,val,7649.279237467448,0.22023694060350718,0.12230283022547761,0.22532232522964477,0.0,0.0,0.1462608689069748,0.0,,,,0.9775237773304287,0.5815238369824249,0.8124768633074462,0.9886341580681709,0.7353968664702298,0.8965376383617071,0.6970003501449356,0.7905081592067665,0.9779005432128907,0.7580044436415889,0.6830912714041146,0.7205478575228518,400,400,400
94,val,7720.558671061198,0.22064663685466113,0.12441107962280512,0.22615655620892844,0.0,0.0,0.15144453525543214,0.0,,,,0.9776609151306953,0.5820729896032252,0.8139474963254455,0.9887042896492555,0.7358358222767025,0.8974322553153026,0.6980102429643353,0.7912271336864554,0.9780357869466146,0.7576816660001173,0.6855170304501956,0.7215993482251565,400,400,400
95,val,7742.9593684895835,0.22046684140437528,0.12380880715325475,0.22514221509297688,0.0,0.0,0.1465456159909566,0.0,,,,0.977635667166887,0.5819921921524516,0.8147112754970105,0.9886913786981039,0.7357712573291472,0.8978963061480715,0.698351733824731,0.7914463782721164,0.978010508219401,0.7581630136131202,0.686445424599652,0.7223042191063861,400,400,400
96,val,7721.651006673177,0.2202442108016265,0.12618418890361985,0.23923820475737254,0.0,0.0,0.1496640459696452,0.0,,,,0.9775196359093726,0.5812352364127479,0.8134923422790502,0.9886320400149707,0.735166056293257,0.8971555305899103,0.697363789345899,0.7907490715337236,0.9778986358642578,0.7570762613384833,0.6828855257956132,0.7199808935670482,400,400,400
97,val,7573.65642578125,0.22108916644203036,0.12385185277089476,0.22370367606480918,0.0,0.0,0.14652474681536357,0.0,,,,0.977754851120608,0.5818639946308897,0.8130790339323378,0.9887523224292496,0.7356688016236961,0.8969041268640925,0.6974715142816137,0.7908992932279452,0.978123041788737,0.7589676074402663,0.6834544360861478,0.7212110217632071,400,400,400
98,val,7647.1188240559895,0.2205485401577071,0.12574317722891767,0.22455025911331178,0.0,0.0,0.149690993030866,0.0,,,,0.977538503475535,0.5811223672799397,0.8136411820171285,0.9886416894108565,0.7350757655521184,0.8972460375124458,0.6973817746485341,0.790767350924201,0.9779157002766927,0.7569172765538035,0.6831606370930148,0.7200389568234091,400,400,400
99,val,7602.952771809896,0.22069723923739634,0.1242375793059667,0.22622072517871858,0.0,0.0,0.14942761103312174,0.0,,,,0.977530751855041,0.581004680378446,0.8136950076753915,0.9886377250397338,0.7349816070618722,0.8972787643257644,0.6973498440269188,0.7907434799696261,0.9779079182942708,0.7567089380396748,0.6824630278068236,0.7195859829232492,400,400,400
100,val,7600.243705240885,0.22063934567727542,0.12587075227871536,0.23092981974283855,0.0,0.0,0.14214531262715657,0.0,,,,0.9775752485578663,0.5813014857067933,0.8143054560544314,0.988660481335167,0.7352190470458824,0.8976497902677323,0.6978034708806123,0.7910607301063637,0.9779490915934245,0.7575003972855101,0.6830838980190221,0.7202921476522661,400,400,400
