epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,loss_skel_pred,loss_skel_consist,loss_contrastive,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,1732009.0116666667,1.0379113492212797,1.131442631483078,0.9465566128492355,0.0,0.0,0.0,0.0,,,,0.2117185492604091,0.04068762136480105,0.010802337539850267,0.34945169303487966,0.07819372601250241,0.021373788205004803,0.025744979452325657,0.08773616938835348,0.2330652872721354,0.07412586861790098,0.016311806852883866,0.045218837735392425,400,400,400
5,val,250860.02328125,0.32393170657910797,0.3720190601795912,0.5013735969861348,0.0,0.0,0.0,0.0,,,,0.9685180046394337,0.4549637575218932,0.740418491850125,0.9840072606466544,0.6253953133468992,0.8508510973852439,0.597691124686009,0.7213000846704839,0.9692566172281901,0.5994999042187,0.36633643374951697,0.4829181689841085,400,400,400
10,val,40763.589583333334,0.3446412874679816,0.19863259326666594,0.30420858403046924,0.0,0.0,0.0,0.0,,,,0.9744488746347386,0.5291122909626474,0.6315056630045338,0.9870591101681535,0.6920515832484043,0.7741384873179921,0.5803089769835906,0.7116889428673066,0.9749922180175781,0.6987660644961344,0.2746896045690734,0.48672783453260393,400,400,400
15,val,26830.879544270832,0.24792196229100227,0.16149420029173295,0.2738066875934601,0.0,0.0,0.0,0.0,,,,0.9755012380357556,0.5514307293607453,0.790722849178642,0.98759871090306,0.7108673547905784,0.8831325847451224,0.6710767892696936,0.7725516055250475,0.9760103098551433,0.7151161453795786,0.5739072248120263,0.6445116850958024,400,400,400
20,val,19989.324524739583,0.24556605223762362,0.13880036792407432,0.24568404654661816,0.0,0.0,0.0,0.0,,,,0.9763812094021393,0.564725632439978,0.7843771426849208,0.9880494762419819,0.721820644759765,0.8791607154356196,0.6745513875624494,0.7751613281756794,0.9768490854899089,0.7345873122842641,0.5992908322552122,0.6669390722697381,400,400,400
25,val,16468.898828125,0.24734630690593468,0.12519271299242973,0.22296134352684022,0.0,0.0,0.0,0.0,,,,0.9759222693228433,0.5641698825634252,0.7980156935659485,0.9878144342766033,0.7213665073755807,0.8876626565847919,0.6810927880646869,0.7793692818174057,0.9764450836181641,0.7400207049519442,0.5844986472846649,0.6622596761183046,400,400,400
30,val,16500.941653645834,0.32202261529470744,0.1259671793381373,0.2276400597890218,0.0,0.0,0.0,0.0,,,,0.9741558301066271,0.5638856084458531,0.6434667157219525,0.9869087487931604,0.7211340847445067,0.7830602342795684,0.6036761620839028,0.7271693847581443,0.9746998850504557,0.736189008471145,0.505388009397747,0.620788508934446,400,400,400
35,val,12971.35272298177,0.24119343687044947,0.11140285808593035,0.2075350773334503,0.0,0.0,0.0,0.0,,,,0.9770059509979886,0.5802423672024596,0.7954928439968005,0.9883692565566613,0.7343713587804589,0.8860997097888941,0.68786760559963,0.7842470540657495,0.9775897725423177,0.7487085765620906,0.6225274891445222,0.6856180328533064,400,400,400
40,val,19284.31082845052,0.271685906146702,0.13943632630010447,0.225571559270223,0.0,0.0,0.0,0.0,,,,0.9766363043486646,0.5732790049555273,0.7583826989308087,0.988180073592732,0.7287696627868399,0.8625911747106545,0.6658308519431679,0.769432669411667,0.9771003214518229,0.7412732470896768,0.6132193568988556,0.6772463019942663,400,400,400
45,val,10987.913432617188,0.22337290487791361,0.10337785159548124,0.19969275971253714,0.0,0.0,0.0,0.0,,,,0.977370868953786,0.5856468370454481,0.7927496128461514,0.9885559500235851,0.738685088461047,0.8843952408809505,0.6891982249457997,0.7852557729484618,0.9779486083984374,0.757577287136778,0.6349520336931325,0.6962646604149552,400,400,400
50,val,10413.848530273437,0.2370930429744093,0.09912532743687431,0.1993047442038854,0.0,0.0,0.0,0.0,,,,0.9765999140848616,0.578663788026245,0.788242966453555,0.9881614454455886,0.7331057979732728,0.8815837458785583,0.6834533772399,0.7811688895215538,0.9771143849690755,0.7507620432351431,0.6375766957285344,0.6941693694818387,400,400,400
