epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2,loss_aux_ce,loss_cldice
65,val,7.495812158584595,21.218078161540785,0.9782851259011619,0.574650809868084,0.821261786137072,0.9890233850446879,0.7298771337325578,0.9018602294170818,0.697956298002578,0.7913992406354393,0.978814697265625,0.7586810126791455,0.7283898154488928,0.7435354140640191,,,,0.0,0.0
70,val,7.081614546775818,20.904642958390085,0.9790750997298935,0.5791031979353094,0.8323852636033037,0.9894269296435682,0.7334583308962855,0.9085264765406978,0.7057442307693065,0.7968545204228356,0.9796344757080078,0.7601836833827934,0.712549863666546,0.7363667735246697,,,,0.0,0.0
75,val,6.791011816660563,22.087711509905365,0.9785629209356356,0.5760523492565206,0.8120342340471417,0.9891653286142514,0.73100661856602,0.89626809338307,0.6940432916518311,0.788883168079766,0.9791236623128255,0.7552162867943782,0.6974318452011785,0.7263240659977783,,,,0.0,0.0
80,val,6.569284031391144,21.672212776384857,0.9788071471685535,0.5777375107252464,0.8256013353071504,0.9892900867768893,0.7323620143374482,0.90447056467369,0.7016694230161984,0.7940486644003167,0.9793841807047526,0.7581391051240215,0.7074369275006365,0.732788016312329,,,,0.0,0.0
85,val,6.4329526686668395,21.728006086851423,0.979049729643674,0.5793512512232223,0.8295650793020625,0.9894139747766227,0.7336572542358887,0.9068440239562537,0.7044581652626424,0.7959886867229863,0.9796232604980468,0.759214328984345,0.6982383388921375,0.7287263339382413,,,,0.0,0.0
90,val,6.345394225120544,21.738971509431536,0.9788395097270893,0.5787291512701241,0.8207104237894569,0.9893066162420473,0.7331582504884048,0.901527681795007,0.6997197875297905,0.7927596949288901,0.9794130198160808,0.760001339840958,0.6954257429716847,0.7277135414063214,,,,0.0,0.0
91,val,6.330329056580862,21.85714834614804,0.9789292361993253,0.5809173598117856,0.8220731106199615,0.9893524420099312,0.7349117348941581,0.9023492041329237,0.7014952352158735,0.7939732355436909,0.9795028686523437,0.7606318972271625,0.6944620868760765,0.7275469920516195,,,,0.0,0.0
92,val,6.332073595523834,21.941779613494873,0.978861326779745,0.5804885538643383,0.8177867764522615,0.9893177591910118,0.7345685009170457,0.8997609478140443,0.6991376651582999,0.7923788856987816,0.9794398244222006,0.7599157546282467,0.6925941117696569,0.7262549331989518,,,,0.0,0.0
93,val,6.300311764081319,21.930571606284694,0.978851645163423,0.5794038078739225,0.8179333838151966,0.9893128143849155,0.7336993933854996,0.899849676668179,0.6986685958445595,0.7920629456175141,0.9794239298502604,0.7594890885163716,0.6939743920562987,0.7267317402863351,,,,0.0,0.0
94,val,6.299465038776398,21.95824096077367,0.9789026961094305,0.5807309448493378,0.8173571953910272,0.9893388876916246,0.7347625435455599,0.8995008768379873,0.6990440701201825,0.7923302787832652,0.9794844818115235,0.7599820891632547,0.6916195130621389,0.7258008011126968,,,,0.0,0.0
95,val,6.30973468542099,21.887861251831055,0.978883588332049,0.5801801948164979,0.8188205571967098,0.9893291289126566,0.7343215624644285,0.9003863013938349,0.6995003760066039,0.7926281134484189,0.9794642384847005,0.7597976370902078,0.6941797294432968,0.7269886832667523,,,,0.0,0.0
96,val,6.3352162194252015,21.756026017038447,0.9788791187991325,0.5806099213549014,0.8186029305005559,0.9893268461927657,0.7346656673611179,0.9002547139580843,0.6996064259277286,0.79269732355153,0.9794642893473308,0.7605873707140075,0.6945059359613035,0.7275466533376556,,,,0.0,0.0
97,val,6.295433521270752,21.778453074003522,0.9788694145645714,0.5801642195573302,0.8200698919815053,0.9893218899236572,0.7343087666164956,0.9011410996845812,0.7001170557694177,0.7930345087011356,0.979451421101888,0.759693586531531,0.692847043464241,0.726270314997886,,,,0.0,0.0
98,val,6.3127435684204105,21.875999275006745,0.9788943986470532,0.5800391105540469,0.8202736751256317,0.9893346500109472,0.7342085479778457,0.9012641190550844,0.7001563928398393,0.7930690614422439,0.9794761912027995,0.7599190493287815,0.692718244745277,0.7263186470370293,,,,0.0,0.0
99,val,6.282016824881236,21.84851460707815,0.9788941793282524,0.5801034685997513,0.8202618472458322,0.989334537999949,0.7342601040092959,0.9012569795789971,0.7001826579227917,0.7930864983912786,0.9794747161865235,0.7598058974202013,0.6926162110885068,0.7262110542543541,,,,0.0,0.0
100,val,6.290135046641032,21.852613875740452,0.978894703452632,0.5801062920705605,0.8202582281903747,0.9893348056819067,0.7342623657429946,0.9012547950472296,0.7001822601304677,0.7930864079045223,0.979475351969401,0.7598368950553109,0.6927019411549739,0.7262694181051423,,,,0.0,0.0
