epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,loss_skel_pred,loss_skel_consist,loss_contrastive,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
90,val,7115.133346354167,0.2313681419350599,0.02645385476605346,0.17462557633717854,0.0,0.0,0.0,0.0,,,,0.9779018064734891,0.5877605478785846,0.8276645434399456,0.9888274567250075,0.7403642175942645,0.9057072824558424,0.707712545659265,0.7977756325973396,0.9784082285563152,0.7610022687369565,0.6882173036065324,0.7246097861717444,400,400,400
95,val,7175.414942220052,0.2322641981667594,0.026950442350159087,0.18099107702573142,0.0,0.0,0.0,0.0,,,,0.9777859504212296,0.5872568579212591,0.8260031491565892,0.9887682235916181,0.7399644928173205,0.90471163703974,0.7066300035389241,0.7970153191663593,0.9782823944091796,0.7601761196260864,0.6817840650723157,0.7209800923492011,400,400,400
100,val,7110.381423339843,0.23196502657313095,0.026571166419113675,0.17531866828600565,0.0,0.0,0.0,0.0,,,,0.977906993116263,0.5877016166492631,0.8273177579943088,0.9888301083111453,0.7403174632895665,0.9054996093316415,0.707509687321786,0.7976421225866117,0.9784055582682292,0.7615664433728326,0.6841371841290509,0.7228518137509418,400,400,400
105,val,7120.574441731771,0.23227891169096293,0.026677507224182287,0.17745294054349264,0.0,0.0,0.0,0.0,,,,0.9778521152631504,0.5874736552250029,0.8278921227793705,0.9888020522030269,0.740136572712744,0.9058435259522133,0.7076828890021867,0.7977392977558413,0.9783552805582683,0.7608239933212315,0.6863593232888436,0.7235916583050376,400,400,400
107,val,7073.08818766276,0.23179786907214867,0.0264912717230618,0.17576359570026398,0.0,0.0,0.0,0.0,,,,0.9777982706248683,0.5873544823095519,0.8275777668110036,0.9887745228090844,0.740041986658165,0.9056553234996608,0.7074661245602778,0.7975768399151413,0.9783049011230469,0.7604835243864406,0.6838885038850248,0.7221860141357327,400,400,400
108,val,7118.139420572917,0.23220683555853994,0.026705597055455048,0.17858200470606486,0.0,0.0,0.0,0.0,,,,0.9779326896788572,0.5882145291396029,0.8286925699302441,0.9888432450526283,0.7407242766608633,0.9063224552411834,0.7084535495349236,0.7982799295829014,0.978440678914388,0.762101839869951,0.6828836699494603,0.7224927549097055,400,400,400
109,val,7068.492252604166,0.23227945381873533,0.02657147804896037,0.17320530037085216,0.0,0.0,0.0,0.0,,,,0.9779067311305216,0.587787915990658,0.8287461407988073,0.988829974375561,0.7403859294695834,0.9063544931794699,0.7082670283947327,0.7981469293066623,0.9784133402506511,0.76128639139382,0.6858399135157909,0.7235631524548054,400,400,400
110,val,7068.946640625,0.2317160267971064,0.026594466725364328,0.17893100837866466,0.0,0.0,0.0,0.0,,,,0.9778650474222103,0.587732873595129,0.827521835318603,0.9888086638637764,0.7403422620636633,0.9056218309690796,0.7076273544568661,0.7977065854453141,0.9783672332763672,0.7608293599142221,0.6843194549930405,0.7225744074536313,400,400,400
111,val,7162.484029134114,0.2327704717846293,0.026464982172474266,0.17675919711589813,0.0,0.0,0.0,0.0,,,,0.9778836339431105,0.5877614938036402,0.8279659715978077,0.9888181662068772,0.740364968035091,0.9058877292711204,0.707863732700724,0.7978703664481861,0.9783858998616537,0.7603657464110335,0.6853019326745655,0.7228338395427996,400,400,400
112,val,7063.550036621094,0.23194375202844017,0.026575693011594317,0.17456405341625214,0.0,0.0,0.0,0.0,,,,0.9778284476634199,0.5870400852462906,0.8283513146264034,0.9887899517459295,0.7397923854647801,0.9061183241970812,0.7076956999363471,0.7977399491787046,0.9783389282226562,0.7611574740772142,0.6887048778777406,0.7249311759774775,400,400,400
113,val,7050.648149414063,0.23187444143389402,0.026437050444073976,0.171129532456398,0.0,0.0,0.0,0.0,,,,0.977790113941794,0.5868787156542327,0.8273621722422023,0.9887703523737709,0.7396642350354752,0.9055262112895943,0.7071204439482175,0.7973436672794096,0.9782881164550781,0.7613584032101303,0.6857657808019259,0.7235620920060281,400,400,400
114,val,7123.605145670573,0.232162767923192,0.026650763403934737,0.17924260934193928,0.0,0.0,0.0,0.0,,,,0.9779462137305897,0.5876062951982429,0.8255854408674406,0.9888501587574442,0.7402418307050982,0.9044610264586219,0.7065958680328417,0.7970459832654244,0.9784341176350911,0.762749134292306,0.6895835954575783,0.7261663648749421,400,400,400
115,val,7138.29334391276,0.2312979823664615,0.026505554020404817,0.17723287483056385,0.0,0.0,0.0,0.0,,,,0.97766640349151,0.5868005231901944,0.8238461629564126,0.9887070961669467,0.7396021297125074,0.9034162855281357,0.7053233430733035,0.7961043632127057,0.9781749471028646,0.7606837069841341,0.6834624416888136,0.7220730743364738,400,400,400
116,val,7010.944727376302,0.2313124717850434,0.026455195161203544,0.1777351438999176,0.0,0.0,0.0,0.0,,,,0.9778454217348017,0.5882489688115351,0.8294564216251131,0.9887986300538258,0.7407515828601026,0.9067790976822545,0.7088526952183241,0.7985169373904832,0.9783600616455078,0.7615349312538803,0.6868226030156367,0.7241787671347585,400,400,400
