epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
50,val,0.1323316359019953,0.2716762243132842,0.973235159178207,0.5610734995931757,0.7610627642839618,0.9864360612584363,0.7188303430163853,0.8643221351550245,0.6610681319385687,0.7651238076851148,0.9741770085072358,0.7311176973676708,0.6144077625556665,0.6727627299616687
55,val,0.12982186092144232,0.24719797349289843,0.9742315872060615,0.5630949439061393,0.7765567034414717,0.9869476240979378,0.7204871925424794,0.8742267577918097,0.6698258236738055,0.7712944115178909,0.9750740000065541,0.7309994948456567,0.6301415593006459,0.6805705270731512
60,val,0.12971087682534294,0.26186014162866694,0.973487132559581,0.559838829587449,0.7679003174847128,0.9865654723544955,0.717816249946178,0.8687144969544958,0.6638695735360809,0.7670754265439143,0.9743044296367056,0.7349228934728833,0.642988738112308,0.6889558157925957
65,val,0.11983542899257717,0.27867529011870684,0.9743740027412303,0.5592265967965625,0.7626130355999322,0.9870206975865816,0.7173127984675169,0.8653209980832409,0.6609198161982474,0.7654045450459083,0.9751558495847971,0.742491149410999,0.6531249528903147,0.6978080511506568
70,val,0.1174012831972287,0.2826180295332482,0.973570760713964,0.5597938809996645,0.7554092774946383,0.9866084156635585,0.7177793012508746,0.8606645608855119,0.6576015792471515,0.7629246397360889,0.9744198690324821,0.7387671931597652,0.6310623813059938,0.6849147872328796
75,val,0.11404039314715965,0.2954139780057104,0.9739999972780818,0.562542676351611,0.7517904580053592,0.9868287726657704,0.7200349595123953,0.8583109407518639,0.6571665671784851,0.7627777105450173,0.974819055339634,0.7409141545172623,0.613919479409782,0.6774168169635222
80,val,0.11381263628701038,0.30281709526714523,0.9742220472752655,0.5634735814027532,0.7481159243582821,0.9869427287774888,0.7207970612425737,0.8559111142848365,0.6557947528805177,0.7619371843454337,0.9750184436772493,0.743878521852912,0.604394790292519,0.6741366560727156
85,val,0.11132700216532546,0.30449929696164635,0.9739514214031185,0.561314275067096,0.7474857765963908,0.9868038400973588,0.7190279164558001,0.8554985529579328,0.6544000258317434,0.7609171576888684,0.9747484450372274,0.7411711777868129,0.6120720659087839,0.6766216218477984
90,val,0.107691647466334,0.29672096199110937,0.9742298457838641,0.5631942598276551,0.7515987464440178,0.9869467305080154,0.7205684850579586,0.8581859834849332,0.6573965031358364,0.7630076173518456,0.9750245369520764,0.7437678327414421,0.6400733282636587,0.6919205805025503
91,val,0.11213939477290426,0.2988276618875955,0.9742521700641378,0.5628140649411197,0.7506947930666813,0.986958185825357,0.7202572302960739,0.857596419478342,0.6567544290039005,0.7625870093573129,0.9750436104384045,0.7427541874272902,0.6374015222463731,0.6900778548368316
92,val,0.10961720788003598,0.29694684222340584,0.9742231538751347,0.562216098725164,0.7519607616649436,0.9869432966206131,0.7197673858103967,0.8584219214479799,0.6570884301950538,0.7628000047550807,0.9750137073081612,0.7414724646052079,0.6225876801109764,0.6820300723580921
93,val,0.10956269076892308,0.29557906620596586,0.9740047941435592,0.5621780379943146,0.7507019707285443,0.9868312346892151,0.7197361943662923,0.8576011031919317,0.6564400043614295,0.7622949342888061,0.9748080720837484,0.7401343671917636,0.6342229020655867,0.6871786346286752
94,val,0.10976255912816406,0.2964631183759162,0.9742856558986268,0.5628630473035695,0.7522962427745665,0.9869753680149852,0.7202973392642245,0.8586404791730752,0.6575796450390681,0.7631483153255876,0.9750747680664062,0.7430825137881832,0.6217009907802237,0.6823917522842035
95,val,0.1092526126294041,0.2977420932760364,0.9742189786943125,0.563596938789175,0.7536959380732092,0.9869411541556863,0.720897981836183,0.859551444136088,0.6586464384311921,0.7638372851855656,0.9750170355675204,0.7430271441812283,0.6198837241182461,0.6814554341497372
96,val,0.10971481564680603,0.2969516241236737,0.9742569409352967,0.5631586464784664,0.7534686105910362,0.9869606338815718,0.7205393358468997,0.8594035913047419,0.6583136285347513,0.7636280660015998,0.9750504205690934,0.7429372397455406,0.6226366419030823,0.6827869408243115
97,val,0.10834045407433446,0.29616203335554975,0.9739081408862246,0.5618081739457471,0.7501941860128105,0.9867816244467886,0.719433005048753,0.8572696584278557,0.6560011799792789,0.7619701669482607,0.9747172362052354,0.7391854983159943,0.62988182076974,0.6845336595428672
98,val,0.10979118287266292,0.2994011997392303,0.9742737938087997,0.5628853927891553,0.7520428835639515,0.9869692814279984,0.7203156359208389,0.8584754295901356,0.6574641381765534,0.7630673567206355,0.9750642456464319,0.7428418938342035,0.6337144705569538,0.6882781821955787
99,val,0.11005164396970771,0.29714982623332425,0.9741470589436062,0.5627773182926555,0.75322300091663,0.986904247614548,0.7202271388319015,0.8592438047217332,0.6580001596046428,0.7633824593842973,0.974947218926961,0.7417972234972465,0.6205036529197895,0.6811504382085181
100,val,0.10915022998107628,0.2935919295016088,0.9740147497916992,0.5622593450778615,0.7530030875697158,0.9868363444543448,0.7198028251190766,0.859100697436472,0.6576312163237886,0.7630923941464255,0.9748213595191905,0.7402685332837701,0.6341039621021481,0.6871862476929591
