epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,1.8918125196297964,1.870905207960229,1.0152061015367508,0.944792375365893,0.9118132772048314,0.0,0.0,0.0,0.6915209720397005,0.06952566108563063,0.016867248487285182,0.817632158832578,0.13001214204633116,0.03317492723337739,0.04319645478645791,0.25930462720420544,0.6899401092529297,0.11494714668517197,0.034640656915542384,0.07479390180035718,400,400,400
5,val,0.6755277479688326,0.6185225295393091,0.19305596557756266,0.44747931440671285,0.35526010672251385,0.0,0.0,0.0,0.9686898244466821,0.5193568114681145,0.7398107071452475,0.9840959326530181,0.6836535138395485,0.8504496542145773,0.6295837593066811,0.742619114353348,0.9696168518066406,0.660601573085045,0.4306895594565596,0.5456455662708023,400,400,400
10,val,0.5514037009080252,0.5559942181173124,0.16747996748735508,0.30667525907357535,0.3143260896205902,0.0,0.0,0.0,0.9705497415156025,0.5371616492609443,0.686440070390406,0.985054800767553,0.6989006647663993,0.8140699245025613,0.6118008598256752,0.7313838203889843,0.970941670735677,0.6905908036090544,0.44736953434339394,0.5689801689762242,400,400,400
15,val,0.519290011326472,0.5367430103452582,0.15730012264102697,0.27860883037249246,0.30133553385734557,0.0,0.0,0.0,0.9725522791447758,0.5467981176807326,0.7540559341726335,0.9860851744486465,0.7070064430911011,0.8597855056752365,0.6504270259266831,0.7578021103327139,0.9728905995686848,0.69838279922758,0.5470346845411184,0.6227087418843491,400,400,400
20,val,0.48729564199844994,0.5231601846845526,0.1429619895045956,0.2581321944793065,0.286748551328977,0.0,0.0,0.0,0.9737288527139324,0.5567512658669219,0.7642722858901433,0.986689586439422,0.7152732463742419,0.866388132945747,0.6605117758785326,0.7649174681569991,0.9742210896809896,0.7171467628105755,0.5963972257787972,0.6567719942946864,400,400,400
25,val,0.4686452895899614,0.530612474209384,0.13919911559671164,0.24460670034090679,0.2767423810561498,0.0,0.0,0.0,0.9741921818102095,0.5628794583935032,0.7253983274610228,0.9869274033057277,0.7203107768427537,0.840847375259102,0.644138892927263,0.7541566558882452,0.9744764455159505,0.7255747804993767,0.6506201075413318,0.6880974440203542,400,400,400
30,val,0.4632463239133358,0.5700797289609909,0.13161500616619984,0.23373623728752135,0.27097796281178793,0.0,0.09592739383379618,0.0,0.9754051409713452,0.5698914863841795,0.6895324918560257,0.9875494608581604,0.7260265965219933,0.8162405815570246,0.6297119891201026,0.7449430397371835,0.9756975809733073,0.7397658422830902,0.5897776588501518,0.664771750566621,400,400,400
35,val,0.4497281789779663,0.5204960523467315,0.12672948931654293,0.22505970180034637,0.2647131383419037,0.0,0.09120445013046265,0.0,0.9744420176937777,0.5655828167112935,0.7549598241631535,0.9870555923763844,0.7225204705546939,0.8603727718076435,0.6602713204372235,0.7649948861894083,0.9747263081868489,0.7310325212743091,0.5910226358886409,0.661027578581475,400,400,400
40,val,0.44363503088553746,0.5546956234856656,0.12591161738460263,0.2217317909002304,0.2610560292005539,0.0,0.08757296661535899,0.0,0.9741856499305058,0.5623482878170248,0.7066961620156025,0.9869240514080311,0.7198757053112149,0.8281452524988357,0.6345222249163136,0.7477433665877111,0.9743343607584636,0.7304485264576114,0.5444753410918913,0.6374619337747514,400,400,400
45,val,0.4234536751608054,0.5008054352120349,0.11746825313816468,0.2049743370215098,0.2537155920267105,0.0,0.08516788959503174,0.0,0.9747679224984389,0.5681406418238382,0.7841845140032949,0.9872227631337874,0.7246041925972376,0.8790397045244691,0.6761625779135665,0.7756976927751906,0.9753111775716146,0.7340087562733936,0.6320374254660638,0.6830230908697287,400,400,400
50,val,0.4134901099900405,0.534726998523662,0.11392602410788337,0.20191185911496481,0.24741217613220215,0.0,0.0815899125734965,0.0,0.9754861657437722,0.5718753315541627,0.7551686071710373,0.987590986623286,0.7276344632099182,0.8605083341687728,0.6635219693626,0.7675100348229907,0.9758734130859374,0.7374429854264484,0.638657428467618,0.6880502069470331,400,400,400
55,val,0.40458322803179425,0.5152199542836139,0.11146482910960913,0.19789841850598652,0.24216067790985107,0.0,0.0774092835187912,0.0,0.9743741149977578,0.5695076248208211,0.7877147723191356,0.987020755181309,0.7257150150969639,0.88125330115974,0.6786111985699783,0.7771988373792382,0.9752069600423177,0.730499220139723,0.6407715844592592,0.685635402299491,400,400,400
60,val,0.3984091126918793,0.5266973517443004,0.10921678854773442,0.19375778635342916,0.23930101096630096,0.0,0.07620816032091776,0.0,0.976039656592774,0.577578288402538,0.775083146788974,0.9878745634849555,0.7322340737680867,0.8732922152869921,0.676330717595756,0.7762336972614287,0.976541748046875,0.7420232098555928,0.6491473278944456,0.6955852688750193,400,400,400
65,val,0.38958506082495054,0.5332301251198116,0.10681036725019415,0.18908379793167115,0.23432887732982635,0.0,0.07309101581573486,0.0,0.976034819158799,0.5742432913027766,0.7704114877819319,0.9878720857502891,0.7295483417020725,0.8703191242247817,0.6723273895423543,0.7735631994145025,0.9763604482014974,0.7404438894975767,0.6585960823606517,0.6995199859291141,400,400,400
70,val,0.3842508163054784,0.5398141514313849,0.10461227634300788,0.18753493905067445,0.23094188690185546,0.0,0.07235322256882985,0.0,0.9760962185910934,0.5756869869569345,0.7679195620532764,0.9879035336518435,0.7307123708227575,0.8687268114861609,0.6718032745051055,0.7732342558671014,0.9764599609375,0.7445089977928446,0.6207949430693367,0.6826519704310907,400,400,400
75,val,0.37855746179819105,0.5387771396260512,0.10322154916202028,0.18217989802360535,0.228706210454305,0.0,0.0715052757660548,0.0,0.9756683851717641,0.5732271324493403,0.7610432317611614,0.9876843629169475,0.7287277477307287,0.8643095388408688,0.6671351821052509,0.769979583127422,0.9759965515136719,0.7372438032921759,0.6421833306516319,0.6897135669719039,400,400,400
80,val,0.37562973752617834,0.5271331252236116,0.10110883529608448,0.18344714164733886,0.22635875264803568,0.0,0.0699299681186676,0.0,0.9758675454594506,0.5733658157330761,0.77140611248599,0.9877864006643533,0.7288398031781675,0.8709534273915305,0.6723859641095331,0.7735464912261723,0.9761520640055339,0.7416494855871651,0.6319699821588894,0.6868097338730272,400,400,400
85,val,0.3723241955538591,0.5489862420056996,0.09968151523421208,0.18133677124977113,0.22502074042956036,0.0,0.06794311900933583,0.0,0.9764156071545961,0.5747792240794246,0.7709177365668093,0.988067088339098,0.7299807049657081,0.870642063884175,0.672848480323117,0.7740375226002767,0.9766709645589192,0.742874959239016,0.6344185875692292,0.6886467734041226,400,400,400
90,val,0.3696755513548851,0.541885005016076,0.10060107621674737,0.1779567478100459,0.2235881402095159,0.0,0.06808500071366629,0.0,0.9758059392867787,0.573146491145168,0.7703509001004842,0.9877548395658965,0.7286625808483321,0.8702804625419283,0.6717486956228261,0.7731011101774771,0.9761572774251303,0.7394297073539926,0.6350789690264452,0.687254338190219,400,400,400
91,val,0.37091558501124383,0.5416095633255807,0.09923143419126669,0.18184551040331523,0.22362147708733876,0.0,0.06755634327729543,0.0,0.9761314731283199,0.575634984060361,0.7686606030871419,0.9879215896329535,0.7306704787386328,0.8692007971970075,0.6721477935737514,0.7734756867586077,0.9764520772298177,0.7432724962863421,0.6374018567262554,0.6903371765062987,400,400,400
92,val,0.3654161837200324,0.5400885978811666,0.09829559304441014,0.17370269378026326,0.22273954788843792,0.0,0.06677492340405781,0.0,0.9761102072056358,0.5751059934205509,0.7708448844507194,0.9879106981446414,0.7302441814364914,0.8705956023808602,0.6729754389356352,0.774020361692302,0.9764420572916667,0.7419546056710612,0.6377827017182611,0.6898686536946612,400,400,400
