epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,0.9893555153161288,0.9868463622896295,1.025344677641988,0.9533663515001536,0.0,0.0,0.0,0.6135303693295729,0.03927541895739325,0.012460881668402424,0.7604819605403483,0.0755823109850795,0.024615038257811066,0.025868150312897836,0.22175555665178956,0.6104411315917969,0.06235208683743257,0.027825880578783335,0.04508898370810795,400,240,0
5,val,0.4033411456272006,0.39209362276290594,0.1911462359596044,0.6155360575765372,0.0,0.0,0.0,0.95952960225922,0.4296319897192131,0.5857969467106475,0.9793468811626422,0.601038578891334,0.7388044830402047,0.5077144682149304,0.6583195128963601,0.9602420043945312,0.4692904844844667,0.26208447654642414,0.3656874805154454,400,240,0
10,val,0.19335087439976634,0.3458724941470121,0.09592129895463586,0.2907804504036903,0.0,0.0,0.0,0.9572526144659113,0.4587043057353259,0.42185829912112066,0.9781594949889728,0.628920205324403,0.5933900718262569,0.4402813024282233,0.6126050731074526,0.9568538411458334,0.5772592195292371,0.4414089333111745,0.5093340764202058,400,240,0
15,val,0.16598355839960277,0.2879886056639646,0.08688524261815474,0.2450818747282028,0.0,0.0,0.0,0.971374182692875,0.5038060148125982,0.7624187158693149,0.9854792572823378,0.6700412285229245,0.8651958913103701,0.6331123653409565,0.7458663044582626,0.9718216451009115,0.6486973741821606,0.5546906018327189,0.6016939880074397,400,240,0
20,val,0.15165687082335352,0.27649078518152237,0.08444807095220312,0.21886567026376724,0.0,0.0,0.0,0.9734854327529421,0.5147825198949432,0.755622372680929,0.9865645994609288,0.6796784530239306,0.8608028519562021,0.6352024462879361,0.7479634417762714,0.9738935852050781,0.6784624705921433,0.5745388258070924,0.6265006481996178,400,240,0
25,val,0.13182642911560832,0.28765775773086044,0.07092232204740867,0.19273053668439388,0.0,0.0,0.0,0.9738483585708335,0.517679348674009,0.7633904751741696,0.9867509369118398,0.6821985805187422,0.8658212527758716,0.6405349119240893,0.7516393941396707,0.9742527008056641,0.6838238198520429,0.5635941714896469,0.6237089956708448,400,240,0
30,val,0.17292783381987592,0.24905878030940107,0.10968315510117278,0.23617251284268437,0.0,0.0,0.0,0.9747081389371277,0.5365941850597149,0.7649341558860757,0.9871921016761062,0.6984201688084116,0.8668132500410981,0.6507641704728953,0.7587454932943061,0.975044682820638,0.7076579721077524,0.5799697112281859,0.6438138416679691,400,400,180
35,val,0.16481821193378798,0.292305301874876,0.09878311186116569,0.23085331284269994,0.0,0.0,0.0,0.9742037111549071,0.5340091741582474,0.6985229768728014,0.9869333196471392,0.6962268324780688,0.8225063615670031,0.6162660755155245,0.735578620728652,0.9745848337809245,0.7030097441151915,0.5773520211020264,0.640180882608609,400,400,180
40,val,0.15521800028426305,0.25972361843052666,0.0939711796994112,0.21646482165978878,0.0,0.0,0.0,0.9740391648266101,0.5494045927828272,0.7680031788680959,0.9868488753232664,0.7091815725111055,0.8687803144786017,0.6587038858254615,0.7638156454925111,0.974548365275065,0.7121620609686066,0.5593435794249078,0.6357528201967572,400,400,180
45,val,0.14194840572926462,0.26496608927845955,0.0863347242073137,0.19756208706875236,0.0,0.0,0.0,0.9742510069564906,0.5468983799585274,0.7606776909810287,0.986957589003232,0.7070902485180569,0.8640737539613944,0.653788035469778,0.760609025965349,0.9746990458170572,0.7085834218615514,0.5994393590091472,0.6540113904353493,400,400,180
