epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,loss_cldice,loss_snake,loss_skel_pred,loss_skel_consist,loss_contrastive,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2
1,val,1.0383074555794398,1.019111078036459,1.1349269968271256,0.9416879101594289,0.0,0.0,0.0,0.0,,,,0.30914692382485015,0.055096354728894216,0.0225275626916492,0.47228759155868544,0.10443852730976624,0.04406250454970387,0.03881195871027171,0.12892361374846453,0.3232060750325521,0.11156134212958488,0.030133521531913655,0.07084743183074926,400,400,400
5,val,0.30871763288974763,0.2969757887093644,0.16550936110317707,0.45192590336004895,0.0,0.0,0.0,0.0,,,,0.9679196488996052,0.49923118091913904,0.6965751659043439,0.9836983430099226,0.6659829214772248,0.8211544998456238,0.5979031734117415,0.7212419985743628,0.9685616556803386,0.6385380461953423,0.520950948364076,0.5797444972797091,400,400,400
10,val,0.2179059703896443,0.24870988216839338,0.13689707722514868,0.29891486366589864,0.0,0.0,0.0,0.0,,,,0.973909495977921,0.5397830116700435,0.744631211435849,0.9867823200226548,0.7011156865337755,0.8536259199708001,0.6422071115529462,0.7527745730279377,0.974399159749349,0.6953103989017136,0.4878970263349581,0.5916037126183359,400,400,400
15,val,0.1905788325270017,0.238985943558969,0.11631636147697767,0.26484130481878915,0.0,0.0,0.0,0.0,,,,0.9751579913126635,0.5427874672114609,0.7870415916758777,0.9874227738760144,0.7036451601367126,0.880831867978847,0.6649145294436694,0.768329016733334,0.9755725351969401,0.6947799070641001,0.5738070819782748,0.6342934945211874,400,400,400
20,val,0.1822772981474797,0.22242984685458636,0.11344562438627084,0.25110897143681843,0.0,0.0,0.0,0.0,,,,0.9750527478368596,0.55143252818069,0.8202114796051198,0.9873688172680637,0.7108688494849794,0.9012265759174951,0.6858220038929048,0.7822322518742232,0.9758696746826172,0.6919511490404533,0.5976146809413384,0.6447829149908959,400,400,400
25,val,0.1665595590074857,0.2589979222730586,0.10480113344887892,0.22831798434257508,0.0,0.0,0.0,0.0,,,,0.9735080092062118,0.5368606202864975,0.7498620727835716,0.986576192916266,0.6986458149814748,0.8570527751261421,0.6433613465350345,0.7534102340920935,0.9740108235677083,0.6980746710436296,0.6442983444144417,0.6711865077290357,400,400,400
30,val,0.16569338627159597,0.22828649023645803,0.10610558574398359,0.2252811865011851,0.0,0.0,0.0,0.0,,,,0.9731323747143825,0.5497380448596664,0.7709797960605485,0.9863832626589453,0.7094593136989766,0.8706816393677134,0.6603589204601075,0.7646167385448658,0.9737217458089192,0.7026553796203869,0.6390825628686377,0.6708689712445124,400,400,400
35,val,0.15519405533870062,0.22422153796804578,0.09693535529077053,0.2134527548154195,0.0,0.0,0.0,0.0,,,,0.9732642045379339,0.5542538347228169,0.743255879270306,0.9864509803600645,0.7132089010694468,0.8527214944273344,0.6487548569965614,0.7569246395103523,0.9739998881022135,0.7172016346208909,0.6214934141089073,0.6693475243648992,400,400,400
40,val,0.1464915404220422,0.23621086639009023,0.0928553419560194,0.2001277381181717,0.0,0.0,0.0,0.0,,,,0.9745517379328014,0.550347843672582,0.81499996005656,0.9871118788237775,0.7099669224796368,0.898071601093768,0.682673901864571,0.7799665138873144,0.975276590983073,0.7120843065093707,0.62724488186503,0.6696645941872004,400,400,400
45,val,0.14809929316242537,0.24220082261844686,0.09294399501134952,0.2032545922199885,0.0,0.0,0.0,0.0,,,,0.9751123051361149,0.5606508531860939,0.8138079472885578,0.9873993520271396,0.7184833840849363,0.8973474270030746,0.6872294002373258,0.7831903685369221,0.9758154551188151,0.7117159457946978,0.6967597855887278,0.7042378656917128,400,400,400
50,val,0.14111446568121513,0.2331084342379319,0.08807466096555193,0.19415427029132842,0.0,0.0,0.0,0.0,,,,0.9758625333478279,0.564679867060066,0.8165703062106506,0.9877838330122721,0.7217832592440313,0.899024170348803,0.6906250866353583,0.7857042355395149,0.9766451263427735,0.7244796320573491,0.613285480450608,0.6688825562539786,400,400,400
