epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2,loss_aux_ce,loss_cldice
65,val,7.8802043231328325,20.05225914403012,0.9787769363087742,0.575706708271901,0.8235514780178004,0.9892746558230987,0.7307282570412946,0.9032390781893368,0.6996290931448507,0.7926783741994918,0.9792311096191406,0.7556522283465025,0.7177648144003852,0.7367085213734439,,,,0.03467693799796204,0.1139842959245046
70,val,7.443837945461273,20.819184930701006,0.9779528698194301,0.5630767969562415,0.8037856116592711,0.9888535614184868,0.7204723377030654,0.8912207819640857,0.6834312043077563,0.7816050928116476,0.9782251230875652,0.7512279180579695,0.7215279573165226,0.7363779376872461,,,,0.0332975541955481,0.10914533158143361
75,val,7.163930241266886,20.36456070448223,0.9790717357535136,0.5814438230224974,0.8348055983154079,0.9894252118968704,0.7353328832272101,0.909966264635195,0.7081247106689527,0.7984403856971397,0.9796029917399088,0.7571999357205405,0.7223464789371605,0.7397732073288505,,,,0.032204097273449105,0.10662186145782471
80,val,6.964130299091339,20.71811382394088,0.9790855674872262,0.5748760190375266,0.8344563021609158,0.9894322747553921,0.7300587628337343,0.9097587128981593,0.7046661605992213,0.7961392962285562,0.9795812225341797,0.7584873683169788,0.7421294264241806,0.7503083973705797,,,,0.03152731072778503,0.10441462516784668
85,val,6.76356368859609,21.116988006391022,0.9790050462993501,0.5734105340846849,0.8350945796426241,0.9893911570665727,0.7288759311863391,0.9101379175837954,0.7042525568636545,0.7958367200088864,0.9795039876302083,0.7551454164246967,0.7309126306120998,0.7430290235183983,,,,0.030939795613909762,0.10200093567371368
90,val,6.663620589574178,21.046588169900996,0.9789702029994856,0.5750404671977656,0.8340045747896414,0.9893733634954989,0.7301913559349358,0.9094901793091775,0.7045225209937035,0.7960050816622974,0.9794661204020182,0.7570191477498887,0.7341737209508253,0.7455964343503569,,,,0.030499599990434945,0.10102998356024424
91,val,6.635820063749949,21.09132563440423,0.9790461668337467,0.576085693087314,0.8346117234111511,0.9894121554527567,0.7310334655203286,0.9098510739474959,0.7053487082492326,0.7965811944440707,0.9795473225911459,0.7576636230893101,0.7328420382597962,0.7452528306745532,,,,0.030569873489439486,0.10079061726729076
92,val,6.633109725316365,21.106398883618805,0.9789615557433371,0.575608854005238,0.8348985836202902,0.9893689474686331,0.7306494280506555,0.9100215031754172,0.7052537188127641,0.7964896644562884,0.9794645690917969,0.7574418229878547,0.7330196829461398,0.7452307529669973,,,,0.030558054459591706,0.10064042866230011
93,val,6.592110786437988,21.21202850341797,0.9789341100357157,0.5737616247118562,0.8350051941637601,0.9893549310927264,0.7291595063730285,0.9100848289906718,0.7043834094378081,0.7959003096371107,0.9794382985432942,0.7560812226687519,0.7316317179098166,0.7438564702892843,,,,0.03045004311328133,0.10042531808217367
94,val,6.64765185435613,21.074778105083265,0.9789650162012423,0.5748228560810612,0.8356689303939622,0.9893707146783546,0.7300158920877043,0.9104789175841365,0.7052458932375116,0.7964856008920886,0.9794696807861328,0.7566123047431799,0.7364096618553566,0.7465109832992682,,,,0.0306386931380257,0.10123246490955352
95,val,6.6145662514368695,21.148876240378932,0.9789761127084865,0.5751323798483741,0.8352136123622473,0.9893763814749944,0.7302654522329579,0.9102086064926016,0.7051729961053107,0.7964407016397027,0.979477793375651,0.7575960868141691,0.7354144204114277,0.7465052536127984,,,,0.03038812478693823,0.1005882054567337
96,val,6.59800457795461,21.14551355964259,0.9789475030956412,0.5742040686230071,0.83516431905709,0.9893617709052783,0.7295166872809277,0.9101793342257205,0.7046841938400485,0.796105296925246,0.9794490305582683,0.7570673210189386,0.7354430753633738,0.7462551981911563,,,,0.030471701038380462,0.10069966077804565
97,val,6.610118710199992,21.200689968309906,0.9789659382724178,0.5747594201493093,0.8353486168074642,0.9893711855667692,0.7299647334001204,0.9102887692917206,0.7050540184783867,0.7963579917430638,0.9794689687093099,0.7571293773419934,0.7354719714379141,0.7463006743899537,,,,0.03027142525029679,0.1004061750570933
98,val,6.6045042125384015,21.201205052827532,0.9789582612874899,0.5739847530874189,0.8351833577483435,0.989367265028207,0.7293396609611755,0.9101906403216972,0.7045840554178813,0.7960421240410841,0.9794599660237631,0.7564286113616933,0.7349241792294124,0.7456763952955529,,,,0.03043208319072922,0.10060665845870971
99,val,6.599385506312053,21.19599505474693,0.9789407509609271,0.574672053963694,0.8352363716582784,0.9893583226133238,0.7298942691173762,0.9102221213102676,0.7049542128109862,0.7962830588609665,0.9794446055094401,0.756810800645514,0.7350356795982423,0.7459232401218782,,,,0.030401217844337226,0.1006290634473165
100,val,6.566288460095723,21.1928482306631,0.9789382848870806,0.5745144487299503,0.8352244525286527,0.9893570631920332,0.7297671344881853,0.9102150435908195,0.7048694506293015,0.7962257287152278,0.9794421641031901,0.7568007777333281,0.7350140287000464,0.7459074032166872,,,,0.030291045078386862,0.1001177430152893
