epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
16,val,0.30069282924135526,0.3076830074975365,0.9631322060410851,0.49873047719278246,0.5143376179987605,0.9812199128283552,0.6655372460656653,0.6792905517046748,0.5065340475957715,0.6587334337442093,0.9639889017740886,0.6266167434156851,0.3747870249755802,0.5007018841956327
17,val,0.2852894190947215,0.2957287756235976,0.9644337508223927,0.5061470609155159,0.5245087991566865,0.9818949103461913,0.6721084202864664,0.6881020292527394,0.5153279300361011,0.6650298702981984,0.9652989959716797,0.6441683918430456,0.3437527861065603,0.493960588974803
18,val,0.2847613520920277,0.28799630936823395,0.9651970958373208,0.5046737225965442,0.5771687082641566,0.9822903747230246,0.6708081825548899,0.7319048434576066,0.5409212154303504,0.6823465088993405,0.9661885833740235,0.6424058151460521,0.4134295146285406,0.5279176648872963
19,val,0.27137409513195354,0.27498596671380493,0.9680455358577349,0.5250229029558431,0.6017907095831317,0.9837633512233047,0.688544286040857,0.7513974278696479,0.5634068062694875,0.6982863827989032,0.9688477834065755,0.6700430535416692,0.3039317511587953,0.4869874023502322
20,val,0.2774765394628048,0.29680127376004267,0.9689511634076416,0.5244943287044666,0.5504961554482006,0.9842307736375633,0.6880895767584627,0.710090319816458,0.5374952420763336,0.6813138825201029,0.9697429656982421,0.6887177652046194,0.3721219184135402,0.5304198418090798
21,val,0.2765996627012889,0.2791303462888065,0.9702409233427793,0.5185467894978555,0.7015007202597235,0.9848957169122594,0.6829513493875623,0.8245670564895721,0.6100237548787895,0.7300961443667862,0.9709753672281901,0.6623593697825211,0.40509230327472573,0.5337258365286234
22,val,0.26281170194347697,0.30215878235666377,0.9626109793186577,0.5210578199755945,0.44581668482867176,0.9809493470303919,0.6851255923774875,0.6166987689473243,0.48343725240213314,0.6431618280409747,0.9635401662190756,0.6665090338616767,0.3694575568491648,0.5179832953554208
23,val,0.25029655421773594,0.26986334394467504,0.9683091692207522,0.5307627241996704,0.5808846094037053,0.9838994649444253,0.6934617832129005,0.7348855266834554,0.5558236668016878,0.6933188342747093,0.9691540018717448,0.6770526411810902,0.43666168246114384,0.556857161821117
24,val,0.25807744229833285,0.3531107612346348,0.9434230984443347,0.5046720214056638,0.2503558937549833,0.9708880163043478,0.670806679762942,0.4004554143430821,0.3775139575803236,0.5661503378683272,0.944684804280599,0.637118770191232,0.37212423900131864,0.5046215045962753
25,val,0.24734638872245948,0.29572790743489014,0.964120025063626,0.5152846892181531,0.5155727020667867,0.9817322900441323,0.6801160110500771,0.6803668360662608,0.5154286956424698,0.6649924721161886,0.9650535837809244,0.6498577962344622,0.36498012492446885,0.5074189605794655
26,val,0.2466584810614586,0.2796092084363887,0.9670721624127722,0.5289202355965881,0.5467169103852003,0.9832604831604962,0.6918872852646917,0.7069385570356813,0.5378185729908942,0.680903102798187,0.9678525034586588,0.674510241437405,0.46821674911894356,0.5713634952781743
27,val,0.23571082182228564,0.28998483050810664,0.9650039211815139,0.5142335955728209,0.5610746378194742,0.982190326217037,0.6791998236946936,0.7188312771555744,0.5376541166961475,0.680104051524603,0.9659477996826172,0.6459599598422439,0.42581483512171237,0.5358873974819781
28,val,0.23230511106550694,0.2877538721812399,0.9676490090331213,0.5252732590161899,0.5422609825382128,0.9835585560136177,0.6887595464107124,0.7032026209283644,0.5337671207772013,0.678394416862508,0.9683049774169922,0.6723982825355916,0.414195096284545,0.5432966894100684
29,val,0.23045913701256115,0.3178944250470714,0.9661154198349593,0.5100566785373928,0.5069453890648582,0.9827657217764535,0.6755464027104232,0.6728118918489082,0.5085010338011255,0.66103916247907,0.9667490895589193,0.6501355062946258,0.40501950575912926,0.5275775060268775
30,val,0.2270453523596128,0.26246295006651627,0.9703521412686004,0.5356535167581818,0.6378503911722135,0.9849530151943748,0.6976228829130221,0.778887247101614,0.5867519539651977,0.7146186830663318,0.9710908508300782,0.6848649163679287,0.43874393170120796,0.5618044240345683
31,val,0.2249767778813839,0.25056405992884384,0.9720271610059462,0.5344789592426676,0.731022768910455,0.9858151857402488,0.6966259863301826,0.8446136954866023,0.6327508640765613,0.7458429630530229,0.9727077484130859,0.6743452784484836,0.4428243353447926,0.5585848068966381
32,val,0.21312821219364803,0.2582570918296513,0.9723259576412582,0.5383177711565291,0.712201117662243,0.9859688292132819,0.6998785052737371,0.8319129222794203,0.6252594444093861,0.7409482821533434,0.9729161834716797,0.6825589758557553,0.42141985999449166,0.5519894179251235
33,val,0.21906793174644312,0.26908850160084274,0.9696957685861959,0.5221102873535363,0.6558255090364751,0.9846147654388496,0.6860347659318686,0.7921432608175,0.5889678981950057,0.7158771883254024,0.9704642995198568,0.6634111225056982,0.41306630932713884,0.5382387159164186
34,val,0.21192913693686327,0.2736980648417222,0.9685593755435276,0.533071615394196,0.5866312036437669,0.9840286125747202,0.695429502498653,0.7394676246080918,0.5598514095189815,0.6960873981938301,0.9693744913736979,0.6843413273947657,0.44728534765361866,0.5658133375241922
35,val,0.20501626300315062,0.2512114353870091,0.9717807096003588,0.5420449321192263,0.6877547535194249,0.9856884235339939,0.703020931269877,0.814993709347013,0.6148998428193256,0.7338601317463368,0.9725039418538411,0.6891876430585988,0.45543898615295075,0.5723133146057748
36,val,0.2021261649330457,0.266524039208889,0.9698920717879029,0.5348903268407378,0.6330982882121149,0.9847159503592647,0.6969753049935518,0.775333968300486,0.5839943075264263,0.7126268956135853,0.9706620279947916,0.6824049004778292,0.426748665243663,0.5545767828607461
37,val,0.20538224970300992,0.2749493118179472,0.9672651149029182,0.5343593634698192,0.5638855682960827,0.9833602065887814,0.6965243947303353,0.7211340519120707,0.549122465882951,0.6885033488896067,0.9681852213541666,0.6780599739152261,0.44189235007763983,0.559976161996433
38,val,0.20325898056228955,0.26695321108165543,0.9691267823829167,0.5403938962462671,0.5870655914653654,0.9843213662556951,0.7016307939977358,0.7398126386488129,0.5637297438558162,0.6988620900315164,0.9700350697835286,0.692300947723787,0.47927074308683626,0.5857858454053116
39,val,0.19950713242093723,0.2510840802600509,0.9702676107363026,0.5416646713755537,0.6448235152170493,0.984909466560948,0.702701023682734,0.7840640764817361,0.5932440932963015,0.7189185991096352,0.9710684967041016,0.6904810094809144,0.48247381533001493,0.5864774124054647
40,val,0.1992361279328664,0.25010882474874196,0.9732482802399846,0.5407191305427337,0.7339774587464956,0.986442800924797,0.7019048700359292,0.8465824685830611,0.6373482946446146,0.7493149565097378,0.9739373016357422,0.6949834216932826,0.5093519684404488,0.6021676950668657
41,val,0.19474097810685634,0.25158821007138804,0.9730702545597144,0.545476961374341,0.7077247857418226,0.9863513499440522,0.705901123093115,0.8288511025321827,0.6266008735580818,0.7420906672252926,0.9737549845377604,0.6969203310053379,0.47396037060608515,0.5854403508057116
42,val,0.19406383934120336,0.25014321153101166,0.9714909795996725,0.5470270761724126,0.6533782580887637,0.9855393604660994,0.7071978048708021,0.790355449386448,0.6002026671305882,0.7239654379536162,0.9722099049886068,0.7016020936860683,0.49376821634544976,0.597685155015759
43,val,0.1920646641155084,0.2603130548408157,0.9724576524625821,0.5450609627911351,0.6757995089245233,0.9860365328994355,0.7055526945765153,0.8065398101927249,0.6104302358578293,0.7311060413927469,0.9731643931070963,0.7033495295825468,0.4752956931627969,0.5893226113726718
44,val,0.19205296265582245,0.2500929585412929,0.9708229583891345,0.5451457099316376,0.654741547918413,0.9851955034892056,0.7056236915750251,0.7913520377149496,0.5999436289250253,0.7235700720797283,0.9716185506184896,0.6924700008516974,0.49896787428304706,0.5957189375673723
45,val,0.18902594787379107,0.2548184281117038,0.970726995145227,0.5398348976591655,0.6512283463559164,0.9851460882573357,0.701159453497014,0.788780483078682,0.595531622007541,0.7205967463867696,0.9715054321289063,0.6898167198686378,0.4931385727986918,0.5914776463336648
46,val,0.18934923325975736,0.25075662606640864,0.9711869507726915,0.5417635412414539,0.6777597839350278,0.98538289368443,0.702784216579952,0.8079342351923657,0.6097616625882408,0.7302367586497244,0.9719641367594402,0.6903038503386912,0.5047414178050003,0.5975226340718458
47,val,0.18993348186214765,0.25071337466177185,0.9709499593916882,0.5434931873082947,0.6637881212237002,0.9852608938801888,0.704237882975169,0.7979238615256977,0.6036406542659974,0.7260770893078944,0.971734364827474,0.6953719687747196,0.4931369013851882,0.5942544350799539
48,val,0.18711449595789115,0.2594738179131558,0.9726409158467015,0.5438505176931492,0.6978819748487984,0.9861307326977169,0.704537792306189,0.8220618219484271,0.6208662462709738,0.7381244694628831,0.9733523813883463,0.7000115701329843,0.5051578511336323,0.6025847106333083
49,val,0.18842395906647047,0.2452589689116729,0.9724030343596609,0.5443756092676932,0.7221516230086352,0.9860084550877308,0.7049782527008742,0.8386620705870498,0.6332636161381642,0.746310088878663,0.9731443023681641,0.6955996393185838,0.5141831270373013,0.6048913831779426
50,val,0.18612386795381705,0.24903517804647746,0.9725521553497791,0.5425141703829931,0.7163874318701283,0.9860851108165737,0.7034154768876988,0.8347619174647211,0.6294508011265607,0.7438179192009668,0.9732717641194661,0.6970880173418337,0.5208956770219053,0.6089918471818695
